idx,kind,digits,truth,answer_nl,correct_nl,answer_code,correct_code,answer_code_exec,correct_code_exec,problem
27,ilp_prod,32,374,696,0,597,0,"{'ok': True, 'value': 374, 'stdout': 'Welcome to the CBC MILP Solver \nVersion: 2.10.3 \nBuild Date: Dec 15 2019 \n\ncommand line - /mnt/nlpgpu-io1/data/terry/ToolProj/.pixi/envs/default/lib/python3.10/site-packages/pulp/apis/../solverdir/cbc/linux/i64/cbc /tmp/59018782dbc44f8c8bffbebf956e4662-pulp.mps -max -timeMode elapsed -branch -printingOptions all -solution /tmp/59018782dbc44f8c8bffbebf956e4662-pulp.sol (default strategy 1)\nAt line 2 NAME          MODEL\nAt line 3 ROWS\nAt line 9 COLUMNS\nAt line 52 RHS\nAt line 57 BOUNDS\nAt line 64 ENDATA\nProblem MODEL has 4 rows, 6 columns and 24 elements\nCoin0008I MODEL read with 0 errors\nOption for timeMode changed from cpu to elapsed\nContinuous objective value is 421.377 - 0.00 seconds\nCgl0004I processed model has 4 rows, 6 columns (6 integer (0 of which binary)) and 24 elements\nCutoff increment increased from 1e-05 to 0.9999\nCbc0012I Integer solution of -261 found by DiveCoefficient after 0 iterations and 0 nodes (0.00 seconds)\nCbc0038I Full problem 4 rows 6 columns, reduced to 4 rows 3 columns\nCbc0012I Integer solution of -283 found by DiveCoefficient after 259 iterations and 0 nodes (0.02 seconds)\nCbc0031I 1 added rows had average density of 6\nCbc0013I At root node, 1 cuts changed objective from -421.37673 to -393.80051 in 100 passes\nCbc0014I Cut generator 0 (Probing) - 0 row cuts average 0.0 elements, 0 column cuts (0 active)  in 0.002 seconds - new frequency is -100\nCbc0014I Cut generator 1 (Gomory) - 207 row cuts average 6.0 elements, 0 column cuts (0 active)  in 0.002 seconds - new frequency is 1\nCbc0014I Cut generator 2 (Knapsack) - 0 row cuts average 0.0 elements, 0 column cuts (0 active)  in 0.000 seconds - new frequency is -100\nCbc0014I Cut generator 3 (Clique) - 0 row cuts average 0.0 elements, 0 column cuts (0 active)  in 0.000 seconds - new frequency is -100\nCbc0014I Cut generator 4 (MixedIntegerRounding2) - 0 row cuts average 0.0 elements, 0 column cuts (0 active)  in 0.001 seconds - new frequency is -100\nCbc0014I Cut generator 5 (FlowCover) - 0 row cuts average 0.0 elements, 0 column cuts (0 active)  in 0.001 seconds - new frequency is -100\nCbc0014I Cut generator 6 (TwoMirCuts) - 64 row cuts average 5.0 elements, 0 column cuts (0 active)  in 0.001 seconds - new frequency is 1\nCbc0014I Cut generator 7 (ZeroHalf) - 2 row cuts average 6.0 elements, 0 column cuts (0 active)  in 0.002 seconds - new frequency is -100\nCbc0010I After 0 nodes, 1 on tree, -283 best solution, best possible -393.80051 (0.02 seconds)\nCbc0012I Integer solution of -357 found by rounding after 260 iterations and 1 nodes (0.02 seconds)\nCbc0012I Integer solution of -374 found by rounding after 302 iterations and 4 nodes (0.02 seconds)\nCbc0001I Search completed - best objective -374, took 307 iterations and 4 nodes (0.02 seconds)\nCbc0032I Strong branching done 10 times (17 iterations), fathomed 0 nodes and fixed 1 variables\nCbc0035I Maximum depth 1, 3 variables fixed on reduced cost\nCuts at root node changed objective from -421.377 to -393.801\nProbing was tried 100 times and created 0 cuts of which 0 were active after adding rounds of cuts (0.002 seconds)\nGomory was tried 116 times and created 246 cuts of which 0 were active after adding rounds of cuts (0.002 seconds)\nKnapsack was tried 100 times and created 0 cuts of which 0 were active after adding rounds of cuts (0.000 seconds)\nClique was tried 100 times and created 0 cuts of which 0 were active after adding rounds of cuts (0.000 seconds)\nMixedIntegerRounding2 was tried 100 times and created 0 cuts of which 0 were active after adding rounds of cuts (0.001 seconds)\nFlowCover was tried 100 times and created 0 cuts of which 0 were active after adding rounds of cuts (0.001 seconds)\nTwoMirCuts was tried 116 times and created 113 cuts of which 0 were active after adding rounds of cuts (0.001 seconds)\nZeroHalf was tried 100 times and created 2 cuts of which 0 were active after adding rounds of cuts (0.002 seconds)\n\nResult - Optimal solution found\n\nObjective value:                374.00000000\nEnumerated nodes:               4\nTotal iterations:               307\nTime (CPU seconds):             0.02\nTime (Wallclock seconds):       0.02\n\nOption for printingOptions changed from normal to all\nTotal time (CPU seconds):       0.02   (Wallclock seconds):       0.02\n\n374\n', 'stderr': '', 'retcode': 0, 'timeout': False, 'duration_s': 0.18286728858947754}",1,"Production planning: Choose integer quantities x_j ≥ 0 to maximize total profit sum_j profit[j]*x_j, subject to resource constraints sum_j consumption[i][j]*x_j ≤ capacity[i]. Return the max profit.
profit = [74, 91, 34, 35, 96, 20]
consumption (rows=resources) = [[22, 20, 15, 29, 1, 1], [17, 29, 22, 25, 27, 21], [17, 3, 7, 2, 22, 31], [29, 12, 16, 7, 5, 9]]
capacity = [96, 118, 65, 78]
upper_bounds = [3, 4, 4, 3, 3, 3]"
28,ilp_partition,8,1,9,0,1,1,"{'ok': True, 'value': 1, 'stdout': '1\n', 'stderr': '', 'retcode': 0, 'timeout': False, 'duration_s': 0.10371756553649902}",1,"Partition: Split the items into two groups to minimize the absolute difference between the sums. Return the minimum difference as an integer.
weights = [17, 8, 10, 19, 1, 16, 23, 5]"
29,ilp_partition,2,0,0,1,1,0,"{'ok': True, 'value': 0, 'stdout': '0\n', 'stderr': '', 'retcode': 0, 'timeout': False, 'duration_s': 0.0888218879699707}",1,"Partition: Split the items into two groups to minimize the absolute difference between the sums. Return the minimum difference as an integer.
weights = [1, 4, 2, 3]"
30,sub,8,46974726,46974726,1,46974726,1,"{'ok': True, 'value': 46974726, 'stdout': '46974726\n', 'stderr': '', 'retcode': 0, 'timeout': False, 'duration_s': 0.09958767890930176}",1,Compute: 66056529 - 19081803
31,lcs,2,1,1,1,0,0,"{'ok': True, 'value': 1, 'stdout': '1\n', 'stderr': '', 'retcode': 0, 'timeout': False, 'duration_s': 0.09098219871520996}",1,"Compute the length of the Longest Common Subsequence (LCS) between strings:
S = ""da""
T = ""ac"""
32,add,8,46681780,46681780,1,46681780,1,"{'ok': True, 'value': 46681780, 'stdout': '46681780\n', 'stderr': '', 'retcode': 0, 'timeout': False, 'duration_s': 0.08263587951660156}",1,Compute: 15906864 + 30774916
33,mul,8,185747110482570,185621787893570,0,18519939757770,0,"{'ok': True, 'value': 185747110482570, 'stdout': '185747110482570\n', 'stderr': '', 'retcode': 0, 'timeout': False, 'duration_s': 0.08884501457214355}",1,Compute: 14207046 * 13074295
34,ilp_assign,8,25,29,0,49,0,"{'ok': True, 'value': 25, 'stdout': '25\n', 'stderr': '', 'retcode': 0, 'timeout': False, 'duration_s': 0.3790409564971924}",1,"Assignment problem: Given an n×n cost matrix C, assign each worker to one task minimizing the total cost. Return the minimum total cost as an integer. 
C = [[11, 10, 20, 5, 16, 15, 1], [20, 11, 5, 14, 1, 10, 6], [19, 6, 3, 14, 17, 15, 18], [21, 5, 14, 11, 5, 23, 18], [12, 19, 6, 3, 3, 8, 4], [7, 16, 23, 21, 7, 1, 13], [11, 9, 12, 19, 9, 15, 17]]"
35,add,32,58224111217826764239805231127258,58224111217834784239805461127258,0,58224111217826764239805215127258,0,"{'ok': True, 'value': 58224111217826764239805231127258, 'stdout': '58224111217826764239805231127258\n', 'stderr': '', 'retcode': 0, 'timeout': False, 'duration_s': 0.07854294776916504}",1,Compute: 32627128502612862462141768948860 + 25596982715213901777663462178398
36,sub,2,33,33,1,33,1,"{'ok': True, 'value': 33, 'stdout': '33\n', 'stderr': '', 'retcode': 0, 'timeout': False, 'duration_s': 0.07832670211791992}",1,Compute: 83 - 50
37,rod,2,10,5,0,10,1,"{'ok': True, 'value': 10, 'stdout': '10\n', 'stderr': '', 'retcode': 0, 'timeout': False, 'duration_s': 0.0811777114868164}",1,"Rod cutting: Given a rod of length N and price list P[1..N], compute the maximum obtainable revenue.
N = 2
P = [5, 2]"
38,rod,32,2080,243,0,307,0,"{'ok': True, 'value': 2080, 'stdout': '2080\n', 'stderr': '', 'retcode': 0, 'timeout': False, 'duration_s': 0.08209037780761719}",1,"Rod cutting: Given a rod of length N and price list P[1..N], compute the maximum obtainable revenue.
N = 32
P = [65, 13, 85, 9, 70, 76, 31, 21, 43, 91, 78, 48, 75, 75, 77, 90, 1, 56, 59, 94, 15, 86, 21, 59, 6, 30, 83, 69, 31, 65, 21, 94]"
39,ilp_partition,2,1,1,1,0,0,"{'ok': True, 'value': 1, 'stdout': '1\n', 'stderr': '', 'retcode': 0, 'timeout': False, 'duration_s': 0.08000445365905762}",1,"Partition: Split the items into two groups to minimize the absolute difference between the sums. Return the minimum difference as an integer.
weights = [3, 4, 6, 6]"
40,ilp_assign,16,63,10,0,73,0,"{'ok': True, 'value': 63, 'stdout': '63\n', 'stderr': '', 'retcode': 0, 'timeout': False, 'duration_s': 0.3771078586578369}",1,"Assignment problem: Given an n×n cost matrix C, assign each worker to one task minimizing the total cost. Return the minimum total cost as an integer. 
C = [[32, 22, 23, 41, 3, 9, 29], [6, 35, 22, 9, 27, 22, 3], [29, 27, 40, 12, 23, 30, 30], [16, 23, 38, 40, 1, 44, 37], [15, 35, 5, 16, 6, 39, 12], [27, 29, 16, 44, 20, 40, 43], [40, 7, 1, 32, 41, 4, 2]]"
41,ilp_assign,8,35,23,0,42,0,"{'ok': True, 'value': 35, 'stdout': '35\n', 'stderr': '', 'retcode': 0, 'timeout': False, 'duration_s': 0.39206385612487793}",1,"Assignment problem: Given an n×n cost matrix C, assign each worker to one task minimizing the total cost. Return the minimum total cost as an integer. 
C = [[10, 11, 9, 20, 21, 11, 3], [12, 1, 15, 20, 6, 12, 20], [10, 23, 9, 16, 1, 15, 6], [8, 12, 8, 4, 21, 2, 13], [15, 13, 21, 20, 2, 11, 1], [22, 1, 15, 9, 7, 23, 6], [15, 4, 23, 24, 13, 18, 2]]"
42,rod,8,56,36,0,46,0,"{'ok': True, 'value': 56, 'stdout': '56\n', 'stderr': '', 'retcode': 0, 'timeout': False, 'duration_s': 0.0980842113494873}",1,"Rod cutting: Given a rod of length N and price list P[1..N], compute the maximum obtainable revenue.
N = 8
P = [4, 14, 2, 22, 10, 20, 6, 10]"
43,ilp_assign,32,104,120,0,208,0,"{'ok': True, 'value': 104, 'stdout': '104\n', 'stderr': '', 'retcode': 0, 'timeout': False, 'duration_s': 0.3910505771636963}",1,"Assignment problem: Given an n×n cost matrix C, assign each worker to one task minimizing the total cost. Return the minimum total cost as an integer. 
C = [[58, 17, 78, 66, 34, 66, 17], [89, 76, 25, 95, 10, 6, 81], [5, 40, 36, 94, 62, 31, 59], [67, 80, 26, 47, 95, 49, 28], [55, 66, 77, 18, 10, 75, 30], [82, 55, 39, 27, 38, 19, 21], [36, 46, 14, 19, 48, 88, 89]]"
44,knap,32,1653,1000,0,1007,0,"{'ok': True, 'value': 1653, 'stdout': '1653\n', 'stderr': '', 'retcode': 0, 'timeout': False, 'duration_s': 0.09964728355407715}",1,"0/1 Knapsack: Given item weights W and values V and capacity C, compute the maximum total value.
W = [47, 36, 13, 29, 3, 33, 24, 40, 23, 26, 46, 37, 5, 11, 59, 8, 2, 12, 2, 29, 17, 4, 46, 22, 1, 16, 48, 16, 17, 43, 30, 6]
V = [8, 77, 126, 122, 15, 11, 109, 93, 105, 45, 22, 52, 56, 127, 45, 29, 26, 113, 37, 6, 40, 51, 65, 80, 57, 122, 83, 73, 40, 19, 100, 3]
C = 375"
45,lcs,16,7,5,0,5,0,"{'ok': True, 'value': 7, 'stdout': '7\n', 'stderr': '', 'retcode': 0, 'timeout': False, 'duration_s': 0.08578801155090332}",1,"Compute the length of the Longest Common Subsequence (LCS) between strings:
S = ""ddbabaddcddacdaa""
T = ""bbbcdbcdbacbbbb"""
46,knap,32,1362,1032,0,1055,0,"{'ok': True, 'value': 1362, 'stdout': '1362\n', 'stderr': '', 'retcode': 0, 'timeout': False, 'duration_s': 0.09258341789245605}",1,"0/1 Knapsack: Given item weights W and values V and capacity C, compute the maximum total value.
W = [53, 48, 46, 48, 61, 59, 39, 48, 5, 54, 4, 6, 42, 28, 17, 53, 51, 20, 51, 39, 20, 18, 25, 20, 25, 52, 2, 14, 36, 61, 53, 37]
V = [62, 41, 37, 11, 96, 96, 80, 66, 17, 4, 81, 29, 9, 15, 55, 33, 58, 103, 22, 70, 38, 105, 10, 55, 44, 123, 1, 37, 88, 86, 112, 85]
C = 567"
47,add,2,147,147,1,147,1,"{'ok': True, 'value': 147, 'stdout': '147\n', 'stderr': '', 'retcode': 0, 'timeout': False, 'duration_s': 0.0858457088470459}",1,Compute: 75 + 72
48,knap,8,68,45,0,59,0,"{'ok': True, 'value': 68, 'stdout': '68\n', 'stderr': '', 'retcode': 0, 'timeout': False, 'duration_s': 0.10800814628601074}",1,"0/1 Knapsack: Given item weights W and values V and capacity C, compute the maximum total value.
W = [12, 8, 3, 3, 3, 1, 11, 4]
V = [16, 2, 3, 7, 20, 6, 26, 9]
C = 22"
49,ilp_assign,4,17,17,1,20,0,"{'ok': True, 'value': 17, 'stdout': '17\n', 'stderr': '', 'retcode': 0, 'timeout': False, 'duration_s': 0.41829586029052734}",1,"Assignment problem: Given an n×n cost matrix C, assign each worker to one task minimizing the total cost. Return the minimum total cost as an integer. 
C = [[3, 7, 1, 6], [11, 9, 4, 12], [6, 3, 9, 9], [12, 10, 10, 7]]"
