idx,kind,digits,truth,answer_nl,correct_nl,answer_code,correct_code,answer_code_exec,correct_code_exec,problem
30,ilp_prod,0,134,42,0,0,0,,0,"Production planning: Choose integer quantities x_j ≥ 0 to maximize total profit sum_j profit[j]*x_j, subject to resource constraints sum_j consumption[i][j]*x_j ≤ capacity[i]. Return the max profit.
profit = [8, 18, 14]
consumption (rows=resources) = [[5, 7, 1], [3, 2, 3]]
capacity = [26, 25]
upper_bounds = [5, 3, 8]"
31,lcs,0,3,4,0,1,0,,0,"Compute the length of the Longest Common Subsequence (LCS) between strings:
S = ""aabbda""
T = ""dcbbdbddcb"""
32,mul,12,117570314434628326116840,1176999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999,0,1174999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999,0,,0,Compute: 609969032670 * 192748005452
33,rod,0,80,42,0,42,0,,0,"Rod cutting: Given a rod of length N and price list P[1..N], compute the maximum obtainable revenue.
N = 10
P = [1, 16, 3, 25, 19, 14, 3, 16, 18, 20]"
34,knap,0,114,42,0,1,0,,0,"0/1 Knapsack: Given item weights W and values V and capacity C, compute the maximum total value.
W = [17, 17, 6, 5, 10, 2, 3, 7, 1, 2]
V = [28, 2, 5, 4, 1, 3, 35, 22, 22, 2]
C = 35"
35,ilp_prod,0,26,39,0,1,0,,0,"Production planning: Choose integer quantities x_j ≥ 0 to maximize total profit sum_j profit[j]*x_j, subject to resource constraints sum_j consumption[i][j]*x_j ≤ capacity[i]. Return the max profit.
profit = [13, 8]
consumption (rows=resources) = [[3, 8], [4, 8]]
capacity = [23, 11]
upper_bounds = [3, 3]"
36,ilp_assign,0,28,42,0,0,0,,0,"Assignment problem: Given an n×n cost matrix C, assign each worker to one task minimizing the total cost. Return the minimum total cost as an integer.
C = [[13, 3, 19, 11], [19, 6, 5, 4], [18, 7, 16, 8], [12, 20, 17, 6]]"
37,ilp_partition,0,1,42,0,1,1,,0,"Partition: Split the items into two groups to minimize the absolute difference between the sums. Return the minimum difference as an integer.
weights = [13, 15, 11, 1, 15, 8, 5, 11]"
38,ilp_assign,0,35,42,0,0,0,,0,"Assignment problem: Given an n×n cost matrix C, assign each worker to one task minimizing the total cost. Return the minimum total cost as an integer.
C = [[18, 9, 12], [9, 18, 13], [13, 17, 17]]"
39,add,12,1639723795326,1639723795326,1,1639723895326,0,1639723795326,1,Compute: 946161392205 + 693562403121
40,sub,8,43198152,43298152,0,43298152,0,43198152,1,Compute: 65503652 - 22305500
41,mul,12,110746391559078920466184,110000000000000000000,0,1109099999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999,0,,0,Compute: 294893580146 * 375546973604
42,knap,0,145,42,0,1,0,,0,"0/1 Knapsack: Given item weights W and values V and capacity C, compute the maximum total value.
W = [17, 18, 1, 6, 11, 12, 7, 5]
V = [38, 10, 38, 7, 26, 21, 33, 27]
C = 38"
43,mul,10,45379378685561735640,45499999999999880,0,4529999999999999960,0,45379378685561735640,1,Compute: 5518877784 * 8222573585
44,ilp_assign,0,23,42,0,13,0,,0,"Assignment problem: Given an n×n cost matrix C, assign each worker to one task minimizing the total cost. Return the minimum total cost as an integer.
C = [[6, 18, 1, 8], [5, 3, 1, 5], [11, 19, 3, 17], [18, 9, 7, 13]]"
45,lcs,0,6,4,0,1,0,,0,"Compute the length of the Longest Common Subsequence (LCS) between strings:
S = ""addbacbddcbd""
T = ""cadddcad"""
46,sub,8,37794123,37794123,1,37794123,1,37794123,1,Compute: 53047109 - 15252986
47,ilp_prod,0,64,42,0,0,0,,0,"Production planning: Choose integer quantities x_j ≥ 0 to maximize total profit sum_j profit[j]*x_j, subject to resource constraints sum_j consumption[i][j]*x_j ≤ capacity[i]. Return the max profit.
profit = [19, 18, 11, 7]
consumption (rows=resources) = [[2, 5, 6, 7], [6, 6, 7, 2]]
capacity = [16, 23]
upper_bounds = [3, 3, 3, 3]"
48,rod,0,75,42,0,42,0,,0,"Rod cutting: Given a rod of length N and price list P[1..N], compute the maximum obtainable revenue.
N = 5
P = [15, 23, 19, 17, 23]"
49,ilp_assign,0,20,42,0,2,0,,0,"Assignment problem: Given an n×n cost matrix C, assign each worker to one task minimizing the total cost. Return the minimum total cost as an integer.
C = [[10, 6, 5], [13, 14, 16], [12, 2, 18]]"
50,ilp_prod,0,27,42,0,0,0,,0,"Production planning: Choose integer quantities x_j ≥ 0 to maximize total profit sum_j profit[j]*x_j, subject to resource constraints sum_j consumption[i][j]*x_j ≤ capacity[i]. Return the max profit.
profit = [9, 9]
consumption (rows=resources) = [[2, 3], [7, 5], [3, 2]]
capacity = [16, 15, 29]
upper_bounds = [3, 3]"
51,ilp_partition,0,0,42,0,1,0,,0,"Partition: Split the items into two groups to minimize the absolute difference between the sums. Return the minimum difference as an integer.
weights = [12, 11, 20, 14, 5, 5, 16, 9, 9, 14, 19]"
52,add,8,110595891,110595891,1,110595891,1,110595891,1,Compute: 13415285 + 97180606
53,ilp_assign,0,24,42,0,42,0,48,0,"Assignment problem: Given an n×n cost matrix C, assign each worker to one task minimizing the total cost. Return the minimum total cost as an integer.
C = [[20, 8, 18], [15, 10, 14], [13, 20, 1]]"
54,rod,0,107,42,0,42,0,,0,"Rod cutting: Given a rod of length N and price list P[1..N], compute the maximum obtainable revenue.
N = 9
P = [7, 25, 9, 20, 3, 15, 10, 1, 21]"
55,lcs,0,1,3,0,1,1,,0,"Compute the length of the Longest Common Subsequence (LCS) between strings:
S = ""cdddaadaa""
T = ""abccc"""
56,sub,10,113195480,1131954780,0,113195480,1,113195480,1,Compute: 8250720004 - 8137524524
57,ilp_partition,0,1,42,0,1,1,,0,"Partition: Split the items into two groups to minimize the absolute difference between the sums. Return the minimum difference as an integer.
weights = [11, 4, 6, 10, 14, 17, 5, 3, 17]"
58,sub,12,18022438480,18022443820,0,180224938480,0,18022438480,1,Compute: 756303505850 - 738281067370
59,mul,8,1442791233474192,1444999999999992,0,1445499999999992,0,1442791233474192,1,Compute: 48222741 * 29919312
60,lcs,0,6,4,0,1,0,,0,"Compute the length of the Longest Common Subsequence (LCS) between strings:
S = ""cddadcbdbabc""
T = ""bcdccdcdcd"""
61,lcs,0,6,4,0,1,0,,0,"Compute the length of the Longest Common Subsequence (LCS) between strings:
S = ""dbdccbcbadc""
T = ""bcbabdbcdbb"""
62,add,12,1023833416613,1023832916613,0,1023833416613,1,1023833416613,1,Compute: 196098617743 + 827734798870
63,ilp_prod,0,48,42,0,3,0,,0,"Production planning: Choose integer quantities x_j ≥ 0 to maximize total profit sum_j profit[j]*x_j, subject to resource constraints sum_j consumption[i][j]*x_j ≤ capacity[i]. Return the max profit.
profit = [14, 14, 20, 9]
consumption (rows=resources) = [[1, 8, 7, 6], [7, 6, 4, 5], [4, 8, 8, 5]]
capacity = [29, 23, 19]
upper_bounds = [3, 3, 3, 3]"
64,sub,8,19850608,19850608,1,19850608,1,19850608,1,Compute: 35222476 - 15371868
65,lcs,0,4,4,1,1,0,,0,"Compute the length of the Longest Common Subsequence (LCS) between strings:
S = ""dddaabbb""
T = ""aacbdadb"""
66,sub,8,38002533,38002533,1,38002533,1,38002533,1,Compute: 83981449 - 45978916
67,rod,0,45,42,0,42,0,,0,"Rod cutting: Given a rod of length N and price list P[1..N], compute the maximum obtainable revenue.
N = 5
P = [7, 19, 20, 23, 12]"
68,ilp_partition,0,0,42,0,1,0,,0,"Partition: Split the items into two groups to minimize the absolute difference between the sums. Return the minimum difference as an integer.
weights = [15, 12, 4, 19, 20, 11, 4, 7]"
69,ilp_assign,0,20,42,0,42,0,42,0,"Assignment problem: Given an n×n cost matrix C, assign each worker to one task minimizing the total cost. Return the minimum total cost as an integer.
C = [[11, 2, 17], [10, 2, 14], [4, 20, 11]]"
70,knap,0,123,42,0,1,0,,0,"0/1 Knapsack: Given item weights W and values V and capacity C, compute the maximum total value.
W = [18, 11, 9, 13, 1, 13, 16, 15]
V = [20, 20, 38, 25, 21, 19, 12, 7]
C = 48"
71,add,12,1627095782329,1627095782329,1,1627095782329,1,1627095782329,1,Compute: 955162053141 + 671933729188
72,mul,8,1534537417347624,1528999999999956,0,15409999999996776,0,1534537417347624,1,Compute: 28996932 * 52920682
73,add,10,16494357663,16494357663,1,16494357663,1,16494357663,1,Compute: 9031632460 + 7462725203
74,rod,0,210,42,0,42,0,,0,"Rod cutting: Given a rod of length N and price list P[1..N], compute the maximum obtainable revenue.
N = 10
P = [21, 19, 3, 1, 17, 14, 8, 3, 10, 16]"
75,ilp_partition,0,1,42,0,1,1,,0,"Partition: Split the items into two groups to minimize the absolute difference between the sums. Return the minimum difference as an integer.
weights = [6, 14, 14, 19, 9, 20, 5, 3, 9, 8, 9, 19]"
76,sub,12,301161710450,291161715450,0,291161710450,0,301161710450,1,Compute: 516460188712 - 215298478262
77,sub,12,80974194773,-91225823625,0,81074194873,0,80974194773,1,Compute: 531428797172 - 450454602399
78,lcs,0,3,4,0,1,0,,0,"Compute the length of the Longest Common Subsequence (LCS) between strings:
S = ""dcdbdddadcbb""
T = ""ddaaa"""
79,ilp_partition,0,0,42,0,1,0,,0,"Partition: Split the items into two groups to minimize the absolute difference between the sums. Return the minimum difference as an integer.
weights = [14, 11, 9, 12, 7, 6, 14, 3, 12]"
80,knap,0,96,42,0,1,0,,0,"0/1 Knapsack: Given item weights W and values V and capacity C, compute the maximum total value.
W = [5, 13, 14, 11, 18, 17, 9, 7]
V = [13, 11, 11, 35, 11, 10, 8, 29]
C = 47"
81,mul,10,12322704848027746844,1228499999999862,0,1230000000000000000,0,12322704848027746844,1,Compute: 7413507353 * 1662196348
82,lcs,0,7,4,0,1,0,,0,"Compute the length of the Longest Common Subsequence (LCS) between strings:
S = ""aababbcd""
T = ""aacbabcccd"""
83,ilp_prod,0,38,42,0,3,0,,0,"Production planning: Choose integer quantities x_j ≥ 0 to maximize total profit sum_j profit[j]*x_j, subject to resource constraints sum_j consumption[i][j]*x_j ≤ capacity[i]. Return the max profit.
profit = [20, 6, 17, 11]
consumption (rows=resources) = [[1, 5, 5, 4], [7, 1, 8, 6], [7, 4, 2, 3]]
capacity = [26, 11, 22]
upper_bounds = [3, 5, 3, 3]"
84,ilp_prod,0,40,42,0,0,0,,0,"Production planning: Choose integer quantities x_j ≥ 0 to maximize total profit sum_j profit[j]*x_j, subject to resource constraints sum_j consumption[i][j]*x_j ≤ capacity[i]. Return the max profit.
profit = [20, 18, 18]
consumption (rows=resources) = [[7, 6, 8], [4, 7, 7]]
capacity = [19, 13]
upper_bounds = [3, 3, 3]"
85,lcs,0,5,4,0,1,0,,0,"Compute the length of the Longest Common Subsequence (LCS) between strings:
S = ""dcdbcdaac""
T = ""adcabccbd"""
86,mul,12,245275755171537563046396,2467089478547624678636,0,2469097979767627376,0,245275755171537563046396,1,Compute: 834221343324 * 294017597529
87,rod,0,75,42,0,42,0,75,1,"Rod cutting: Given a rod of length N and price list P[1..N], compute the maximum obtainable revenue.
N = 5
P = [15, 11, 7, 8, 9]"
88,ilp_prod,0,71,42,0,0,0,,0,"Production planning: Choose integer quantities x_j ≥ 0 to maximize total profit sum_j profit[j]*x_j, subject to resource constraints sum_j consumption[i][j]*x_j ≤ capacity[i]. Return the max profit.
profit = [17, 20, 10]
consumption (rows=resources) = [[2, 8, 4], [4, 2, 3]]
capacity = [17, 16]
upper_bounds = [4, 3, 4]"
89,mul,10,10937936245979227380,10929876542786278220,0,10929999999999999,0,10937936245979227380,1,Compute: 2260527780 * 4838664821
90,add,12,1377326049245,1377326049245,1,1377326049245,1,1377326049245,1,Compute: 773392651075 + 603933398170
91,add,8,131869788,131869788,1,131869788,1,131869788,1,Compute: 54653591 + 77216197
92,ilp_partition,0,0,42,0,1,0,,0,"Partition: Split the items into two groups to minimize the absolute difference between the sums. Return the minimum difference as an integer.
weights = [4, 1, 13, 16, 1, 10, 16, 16, 12, 6, 7, 16, 18]"
93,mul,12,334455049089108952205292,335929768784678266264,0,3369097879289742262,0,334455049089108952205292,1,Compute: 507495433562 * 659030657166
94,ilp_partition,0,0,42,0,1,0,,0,"Partition: Split the items into two groups to minimize the absolute difference between the sums. Return the minimum difference as an integer.
weights = [1, 16, 12, 3, 9, 16, 13, 15, 2, 14, 9, 16]"
95,knap,0,98,42,0,1,0,,0,"0/1 Knapsack: Given item weights W and values V and capacity C, compute the maximum total value.
W = [16, 17, 5, 11, 5, 12, 5, 7, 8]
V = [14, 30, 10, 7, 7, 28, 4, 30, 10]
C = 43"
96,ilp_partition,0,1,42,0,1,1,,0,"Partition: Split the items into two groups to minimize the absolute difference between the sums. Return the minimum difference as an integer.
weights = [14, 5, 13, 13, 19, 12, 3, 2, 18]"
97,mul,12,56845882524448140956807,5699999999999999999,0,5709999999999999999,0,56845882524448140956807,1,Compute: 152217769769 * 373451027503
98,ilp_prod,0,44,42,0,0,0,,0,"Production planning: Choose integer quantities x_j ≥ 0 to maximize total profit sum_j profit[j]*x_j, subject to resource constraints sum_j consumption[i][j]*x_j ≤ capacity[i]. Return the max profit.
profit = [10, 6, 11, 11]
consumption (rows=resources) = [[1, 6, 4, 4], [7, 7, 3, 4], [1, 4, 1, 3]]
capacity = [27, 12, 10]
upper_bounds = [3, 3, 4, 3]"
99,rod,0,168,42,0,42,0,168,1,"Rod cutting: Given a rod of length N and price list P[1..N], compute the maximum obtainable revenue.
N = 7
P = [24, 17, 23, 1, 19, 13, 4]"
100,ilp_prod,0,60,42,0,0,0,,0,"Production planning: Choose integer quantities x_j ≥ 0 to maximize total profit sum_j profit[j]*x_j, subject to resource constraints sum_j consumption[i][j]*x_j ≤ capacity[i]. Return the max profit.
profit = [6, 11, 15, 6]
consumption (rows=resources) = [[3, 8, 3, 8], [3, 3, 5, 7]]
capacity = [12, 26]
upper_bounds = [4, 3, 4, 3]"
101,rod,0,161,42,0,42,0,161,1,"Rod cutting: Given a rod of length N and price list P[1..N], compute the maximum obtainable revenue.
N = 7
P = [23, 21, 20, 21, 20, 14, 13]"
102,ilp_partition,0,0,42,0,1,0,,0,"Partition: Split the items into two groups to minimize the absolute difference between the sums. Return the minimum difference as an integer.
weights = [7, 17, 18, 8, 5, 14, 7, 12, 16, 8, 2, 8, 4, 12]"
103,rod,0,51,42,0,42,0,51,1,"Rod cutting: Given a rod of length N and price list P[1..N], compute the maximum obtainable revenue.
N = 6
P = [4, 17, 5, 15, 2, 15]"
104,mul,8,1284183600901893,12785999999777733,0,1279089478777633,0,1284183600901893,1,Compute: 83044359 * 15463827
105,knap,0,126,42,0,1,0,,0,"0/1 Knapsack: Given item weights W and values V and capacity C, compute the maximum total value.
W = [5, 5, 6, 3, 9, 8, 12, 11, 6]
V = [18, 31, 20, 5, 28, 10, 36, 23, 29]
C = 32"
106,ilp_partition,0,1,42,0,1,1,,0,"Partition: Split the items into two groups to minimize the absolute difference between the sums. Return the minimum difference as an integer.
weights = [8, 9, 19, 16, 16, 7, 3, 5]"
107,sub,12,158778395058,158778395058,1,158778395058,1,158778395058,1,Compute: 367588528528 - 208810133470
108,lcs,0,5,4,0,1,0,,0,"Compute the length of the Longest Common Subsequence (LCS) between strings:
S = ""abadd""
T = ""cababdbddd"""
109,add,12,1544036890602,1544036890502,0,1544036887502,0,1544036890602,1,Compute: 845203924135 + 698832966467
110,ilp_prod,0,50,45,0,1,0,,0,"Production planning: Choose integer quantities x_j ≥ 0 to maximize total profit sum_j profit[j]*x_j, subject to resource constraints sum_j consumption[i][j]*x_j ≤ capacity[i]. Return the max profit.
profit = [15, 5]
consumption (rows=resources) = [[8, 1], [3, 5]]
capacity = [29, 16]
upper_bounds = [3, 3]"
111,add,8,164959997,164959997,1,164959997,1,164959997,1,Compute: 79615820 + 85344177
112,ilp_prod,0,40,42,0,0,0,,0,"Production planning: Choose integer quantities x_j ≥ 0 to maximize total profit sum_j profit[j]*x_j, subject to resource constraints sum_j consumption[i][j]*x_j ≤ capacity[i]. Return the max profit.
profit = [20, 9, 16]
consumption (rows=resources) = [[3, 7, 1], [2, 5, 2], [8, 4, 8]]
capacity = [19, 11, 18]
upper_bounds = [3, 3, 3]"
113,ilp_prod,0,60,42,0,0,0,,0,"Production planning: Choose integer quantities x_j ≥ 0 to maximize total profit sum_j profit[j]*x_j, subject to resource constraints sum_j consumption[i][j]*x_j ≤ capacity[i]. Return the max profit.
profit = [12, 12, 20]
consumption (rows=resources) = [[1, 5, 5], [8, 8, 6], [2, 2, 4]]
capacity = [24, 22, 16]
upper_bounds = [3, 3, 3]"
114,knap,0,131,42,0,1,0,,0,"0/1 Knapsack: Given item weights W and values V and capacity C, compute the maximum total value.
W = [15, 16, 6, 9, 17, 10, 13, 18, 9]
V = [17, 20, 1, 39, 3, 30, 30, 23, 15]
C = 56"
115,ilp_prod,0,35,42,0,0,0,,0,"Production planning: Choose integer quantities x_j ≥ 0 to maximize total profit sum_j profit[j]*x_j, subject to resource constraints sum_j consumption[i][j]*x_j ≤ capacity[i]. Return the max profit.
profit = [7, 8, 12]
consumption (rows=resources) = [[4, 6, 8], [2, 7, 6], [3, 3, 2]]
capacity = [21, 15, 25]
upper_bounds = [5, 3, 3]"
116,lcs,0,4,4,1,1,0,,0,"Compute the length of the Longest Common Subsequence (LCS) between strings:
S = ""aaadcacabad""
T = ""ddacacc"""
117,sub,10,3360568436,3360568436,1,3360568436,1,3360568436,1,Compute: 9146519667 - 5785951231
118,mul,8,4256892609010846,4242899999999946,0,4249999999999999,0,4256892609010846,1,Compute: 80961146 * 52579451
119,ilp_partition,0,0,42,0,1,0,,0,"Partition: Split the items into two groups to minimize the absolute difference between the sums. Return the minimum difference as an integer.
weights = [1, 9, 1, 18, 20, 19, 1, 14, 18, 15]"
120,sub,10,4996103517,4996103517,1,4996103517,1,4996103517,1,Compute: 8892866006 - 3896762489
121,add,10,3966041206,3966041206,1,3966041206,1,3966041206,1,Compute: 2246761692 + 1719279514
122,sub,10,717755673,717755673,1,717756673,0,717755673,1,Compute: 2923725476 - 2205969803
123,mul,12,443792033500393525045296,4439999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999,0,4439999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999,0,,0,Compute: 510394080173 * 869508583152
124,add,12,1777359295342,1777359295342,1,1777359290342,0,1777359295342,1,Compute: 980588447298 + 796770848044
125,add,8,106252410,106252410,1,106252410,1,106252410,1,Compute: 22294532 + 83957878
126,add,8,89283745,87283745,0,89283745,1,89283745,1,Compute: 75479012 + 13804733
127,ilp_prod,0,30,42,0,1,0,,0,"Production planning: Choose integer quantities x_j ≥ 0 to maximize total profit sum_j profit[j]*x_j, subject to resource constraints sum_j consumption[i][j]*x_j ≤ capacity[i]. Return the max profit.
profit = [6, 15]
consumption (rows=resources) = [[5, 5], [7, 5], [7, 8]]
capacity = [19, 13, 28]
upper_bounds = [3, 3]"
128,rod,0,28,42,0,42,0,28,1,"Rod cutting: Given a rod of length N and price list P[1..N], compute the maximum obtainable revenue.
N = 5
P = [4, 12, 4, 7, 4]"
129,lcs,0,6,4,0,1,0,,0,"Compute the length of the Longest Common Subsequence (LCS) between strings:
S = ""acaabdcba""
T = ""cacacbcdad"""
130,sub,8,11069678,11069678,1,11069678,1,11069678,1,Compute: 42402882 - 31333204
131,lcs,0,4,4,1,1,0,,0,"Compute the length of the Longest Common Subsequence (LCS) between strings:
S = ""dcbcbaabbbd""
T = ""acccdbdac"""
132,knap,0,104,42,0,1,0,,0,"0/1 Knapsack: Given item weights W and values V and capacity C, compute the maximum total value.
W = [12, 8, 8, 3, 11, 13, 7, 10, 4]
V = [28, 1, 23, 6, 27, 10, 8, 35, 12]
C = 38"
133,knap,0,130,42,0,1,0,,0,"0/1 Knapsack: Given item weights W and values V and capacity C, compute the maximum total value.
W = [5, 1, 12, 14, 18, 11, 17]
V = [32, 21, 39, 8, 38, 19, 36]
C = 39"
134,sub,10,626036989,62603689,0,626036889,0,626036989,1,Compute: 6097322386 - 5471285397
135,lcs,0,2,4,0,1,0,,0,"Compute the length of the Longest Common Subsequence (LCS) between strings:
S = ""cacdbb""
T = ""bbdccc"""
136,add,10,16806870739,17086870739,0,16806870739,1,16806870739,1,Compute: 9598980006 + 7207890733
137,mul,12,652527872630416832716377,6529999999999,0,6529399999999999,0,652527872630416832716377,1,Compute: 697057216407 * 936118093711
138,ilp_partition,0,0,42,0,1,0,,0,"Partition: Split the items into two groups to minimize the absolute difference between the sums. Return the minimum difference as an integer.
weights = [17, 4, 14, 15, 18, 17, 10, 3, 2, 14, 5, 12, 7]"
139,mul,8,1186871995624275,11859999999977225,0,118499999999977225,0,1186871995624275,1,Compute: 83214825 * 14262747
140,ilp_partition,0,1,42,0,1,1,,0,"Partition: Split the items into two groups to minimize the absolute difference between the sums. Return the minimum difference as an integer.
weights = [11, 6, 6, 11, 3, 7, 10, 18, 19, 3, 16, 19]"
