idx,kind,digits,truth,answer_nl,correct_nl,answer_code,correct_code,answer_code_exec,correct_code_exec,problem
22,mul,32,489609894588175025430912293831244786193479704576686284778774185,60,0,4909439733094574333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333,0,"{'ok': True, 'value': 489609894588175025430912293831244786193479704576686284778774185, 'stdout': '489609894588175025430912293831244786193479704576686284778774185\n', 'stderr': '', 'retcode': 0, 'timeout': False, 'duration_s': 0.0778045654296875}",1,Compute: 27494161593985543586135614534485 * 17807776858897895005337297430021
23,mul,8,1863959050052255,270,0,1862111820403605,0,"{'ok': True, 'value': 1863959050052255, 'stdout': '1863959050052255\n', 'stderr': '', 'retcode': 0, 'timeout': False, 'duration_s': 0.0753941535949707}",1,Compute: 20787409 * 89667695
24,add,8,152864519,152864519,1,152864519,1,"{'ok': True, 'value': 152864519, 'stdout': '152864519\n', 'stderr': '', 'retcode': 0, 'timeout': False, 'duration_s': 0.09233379364013672}",1,Compute: 60162640 + 92701879
25,sub,8,22789722,22789722,1,22789722,1,"{'ok': True, 'value': 22789722, 'stdout': '22789722\n', 'stderr': '', 'retcode': 0, 'timeout': False, 'duration_s': 0.08014345169067383}",1,Compute: 91709201 - 68919479
26,sub,32,7062792981060630128918080327802,7,0,7062793081110620128914779527702,0,"{'ok': True, 'value': 7062792981060630128918080327802, 'stdout': '7062792981060630128918080327802\n', 'stderr': '', 'retcode': 0, 'timeout': False, 'duration_s': 0.08790302276611328}",1,Compute: 48306587277238128358914468337774 - 41243794296177498229996388009972
27,ilp_prod,32,374,1,0,500,0,"{'ok': False, 'value': None, 'stdout': '', 'stderr': 'Traceback (most recent call last):\n  File ""/tmp/cot_exec_cljyj79c/main.py"", line 19, in <module>\n    x = [prob.addVariable(f\'x{j}\', lowBound=0, upBound=upper_bounds[j], cat=LpInteger) for j in products]\n  File ""/tmp/cot_exec_cljyj79c/main.py"", line 19, in <listcomp>\n    x = [prob.addVariable(f\'x{j}\', lowBound=0, upBound=upper_bounds[j], cat=LpInteger) for j in products]\nTypeError: LpProblem.addVariable() got an unexpected keyword argument \'lowBound\'\n', 'retcode': 1, 'timeout': False, 'duration_s': 0.2294764518737793}",0,"Production planning: Choose integer quantities x_j ≥ 0 to maximize total profit sum_j profit[j]*x_j, subject to resource constraints sum_j consumption[i][j]*x_j ≤ capacity[i]. Return the max profit.
profit = [74, 91, 34, 35, 96, 20]
consumption (rows=resources) = [[22, 20, 15, 29, 1, 1], [17, 29, 22, 25, 27, 21], [17, 3, 7, 2, 22, 31], [29, 12, 16, 7, 5, 9]]
capacity = [96, 118, 65, 78]
upper_bounds = [3, 4, 4, 3, 3, 3]"
28,ilp_partition,8,1,1,1,1,1,"{'ok': True, 'value': 1, 'stdout': '1\n', 'stderr': '', 'retcode': 0, 'timeout': False, 'duration_s': 0.08756494522094727}",1,"Partition: Split the items into two groups to minimize the absolute difference between the sums. Return the minimum difference as an integer.
weights = [17, 8, 10, 19, 1, 16, 23, 5]"
29,ilp_partition,2,0,0,1,0,1,"{'ok': True, 'value': 0, 'stdout': '0\n', 'stderr': '', 'retcode': 0, 'timeout': False, 'duration_s': 0.08707237243652344}",1,"Partition: Split the items into two groups to minimize the absolute difference between the sums. Return the minimum difference as an integer.
weights = [1, 4, 2, 3]"
30,sub,8,46974726,46974726,1,46974726,1,"{'ok': True, 'value': 46974726, 'stdout': '46974726\n', 'stderr': '', 'retcode': 0, 'timeout': False, 'duration_s': 0.07918977737426758}",1,Compute: 66056529 - 19081803
31,lcs,2,1,1,1,1,1,"{'ok': True, 'value': 1, 'stdout': '1\n', 'stderr': '', 'retcode': 0, 'timeout': False, 'duration_s': 0.09220576286315918}",1,"Compute the length of the Longest Common Subsequence (LCS) between strings:
S = ""da""
T = ""ac"""
32,add,8,46681780,46681780,1,46681780,1,"{'ok': True, 'value': 46681780, 'stdout': '46681780\n', 'stderr': '', 'retcode': 0, 'timeout': False, 'duration_s': 0.09151649475097656}",1,Compute: 15906864 + 30774916
33,mul,8,185747110482570,46,0,185812314043770,0,"{'ok': True, 'value': 185747110482570, 'stdout': '185747110482570\n', 'stderr': '', 'retcode': 0, 'timeout': False, 'duration_s': 0.07953977584838867}",1,Compute: 14207046 * 13074295
34,ilp_assign,8,25,-4,0,53,0,"{'ok': True, 'value': 25, 'stdout': '25\n', 'stderr': '', 'retcode': 0, 'timeout': False, 'duration_s': 0.3746201992034912}",1,"Assignment problem: Given an n×n cost matrix C, assign each worker to one task minimizing the total cost. Return the minimum total cost as an integer. 
C = [[11, 10, 20, 5, 16, 15, 1], [20, 11, 5, 14, 1, 10, 6], [19, 6, 3, 14, 17, 15, 18], [21, 5, 14, 11, 5, 23, 18], [12, 19, 6, 3, 3, 8, 4], [7, 16, 23, 21, 7, 1, 13], [11, 9, 12, 19, 9, 15, 17]]"
35,add,32,58224111217826764239805231127258,6,0,58224111217826764239805211127258,0,"{'ok': True, 'value': 58224111217826764239805231127258, 'stdout': '58224111217826764239805231127258\n', 'stderr': '', 'retcode': 0, 'timeout': False, 'duration_s': 0.08037805557250977}",1,Compute: 32627128502612862462141768948860 + 25596982715213901777663462178398
36,sub,2,33,33,1,33,1,"{'ok': True, 'value': 33, 'stdout': '33\n', 'stderr': '', 'retcode': 0, 'timeout': False, 'duration_s': 0.08727312088012695}",1,Compute: 83 - 50
37,rod,2,10,10,1,10,1,"{'ok': True, 'value': 10, 'stdout': '10\n', 'stderr': '', 'retcode': 0, 'timeout': False, 'duration_s': 0.07976865768432617}",1,"Rod cutting: Given a rod of length N and price list P[1..N], compute the maximum obtainable revenue.
N = 2
P = [5, 2]"
38,rod,32,2080,2080,1,940,0,"{'ok': True, 'value': 2080, 'stdout': '2080\n', 'stderr': '', 'retcode': 0, 'timeout': False, 'duration_s': 0.08425021171569824}",1,"Rod cutting: Given a rod of length N and price list P[1..N], compute the maximum obtainable revenue.
N = 32
P = [65, 13, 85, 9, 70, 76, 31, 21, 43, 91, 78, 48, 75, 75, 77, 90, 1, 56, 59, 94, 15, 86, 21, 59, 6, 30, 83, 69, 31, 65, 21, 94]"
39,ilp_partition,2,1,1,1,1,1,"{'ok': True, 'value': 1, 'stdout': '1\n', 'stderr': '', 'retcode': 0, 'timeout': False, 'duration_s': 0.07816433906555176}",1,"Partition: Split the items into two groups to minimize the absolute difference between the sums. Return the minimum difference as an integer.
weights = [3, 4, 6, 6]"
40,ilp_assign,16,63,0,0,73,0,"{'ok': True, 'value': 63, 'stdout': '63\n', 'stderr': '', 'retcode': 0, 'timeout': False, 'duration_s': 0.3649294376373291}",1,"Assignment problem: Given an n×n cost matrix C, assign each worker to one task minimizing the total cost. Return the minimum total cost as an integer. 
C = [[32, 22, 23, 41, 3, 9, 29], [6, 35, 22, 9, 27, 22, 3], [29, 27, 40, 12, 23, 30, 30], [16, 23, 38, 40, 1, 44, 37], [15, 35, 5, 16, 6, 39, 12], [27, 29, 16, 44, 20, 40, 43], [40, 7, 1, 32, 41, 4, 2]]"
41,ilp_assign,8,35,7,0,34,0,"{'ok': True, 'value': 35, 'stdout': '35\n', 'stderr': '', 'retcode': 0, 'timeout': False, 'duration_s': 0.3714451789855957}",1,"Assignment problem: Given an n×n cost matrix C, assign each worker to one task minimizing the total cost. Return the minimum total cost as an integer. 
C = [[10, 11, 9, 20, 21, 11, 3], [12, 1, 15, 20, 6, 12, 20], [10, 23, 9, 16, 1, 15, 6], [8, 12, 8, 4, 21, 2, 13], [15, 13, 21, 20, 2, 11, 1], [22, 1, 15, 9, 7, 23, 6], [15, 4, 23, 24, 13, 18, 2]]"
42,rod,8,56,56,1,56,1,"{'ok': True, 'value': 56, 'stdout': '56\n', 'stderr': '', 'retcode': 0, 'timeout': False, 'duration_s': 0.07668709754943848}",1,"Rod cutting: Given a rod of length N and price list P[1..N], compute the maximum obtainable revenue.
N = 8
P = [4, 14, 2, 22, 10, 20, 6, 10]"
43,ilp_assign,32,104,6,0,135,0,"{'ok': True, 'value': 104, 'stdout': '104\n', 'stderr': '', 'retcode': 0, 'timeout': False, 'duration_s': 0.3933286666870117}",1,"Assignment problem: Given an n×n cost matrix C, assign each worker to one task minimizing the total cost. Return the minimum total cost as an integer. 
C = [[58, 17, 78, 66, 34, 66, 17], [89, 76, 25, 95, 10, 6, 81], [5, 40, 36, 94, 62, 31, 59], [67, 80, 26, 47, 95, 49, 28], [55, 66, 77, 18, 10, 75, 30], [82, 55, 39, 27, 38, 19, 21], [36, 46, 14, 19, 48, 88, 89]]"
44,knap,32,1653,30,0,1323,0,"{'ok': True, 'value': 1653, 'stdout': '1653\n', 'stderr': '', 'retcode': 0, 'timeout': False, 'duration_s': 0.08408474922180176}",1,"0/1 Knapsack: Given item weights W and values V and capacity C, compute the maximum total value.
W = [47, 36, 13, 29, 3, 33, 24, 40, 23, 26, 46, 37, 5, 11, 59, 8, 2, 12, 2, 29, 17, 4, 46, 22, 1, 16, 48, 16, 17, 43, 30, 6]
V = [8, 77, 126, 122, 15, 11, 109, 93, 105, 45, 22, 52, 56, 127, 45, 29, 26, 113, 37, 6, 40, 51, 65, 80, 57, 122, 83, 73, 40, 19, 100, 3]
C = 375"
45,lcs,16,7,,0,7,1,"{'ok': True, 'value': 7, 'stdout': '7\n', 'stderr': '', 'retcode': 0, 'timeout': False, 'duration_s': 0.08941507339477539}",1,"Compute the length of the Longest Common Subsequence (LCS) between strings:
S = ""ddbabaddcddacdaa""
T = ""bbbcdbcdbacbbbb"""
46,knap,32,1362,2,0,1233,0,"{'ok': True, 'value': 1362, 'stdout': '1362\n', 'stderr': '', 'retcode': 0, 'timeout': False, 'duration_s': 0.09700441360473633}",1,"0/1 Knapsack: Given item weights W and values V and capacity C, compute the maximum total value.
W = [53, 48, 46, 48, 61, 59, 39, 48, 5, 54, 4, 6, 42, 28, 17, 53, 51, 20, 51, 39, 20, 18, 25, 20, 25, 52, 2, 14, 36, 61, 53, 37]
V = [62, 41, 37, 11, 96, 96, 80, 66, 17, 4, 81, 29, 9, 15, 55, 33, 58, 103, 22, 70, 38, 105, 10, 55, 44, 123, 1, 37, 88, 86, 112, 85]
C = 567"
47,add,2,147,147,1,147,1,"{'ok': True, 'value': 147, 'stdout': '147\n', 'stderr': '', 'retcode': 0, 'timeout': False, 'duration_s': 0.07908225059509277}",1,Compute: 75 + 72
48,knap,8,68,4,0,68,1,"{'ok': True, 'value': 68, 'stdout': '68\n', 'stderr': '', 'retcode': 0, 'timeout': False, 'duration_s': 0.08498072624206543}",1,"0/1 Knapsack: Given item weights W and values V and capacity C, compute the maximum total value.
W = [12, 8, 3, 3, 3, 1, 11, 4]
V = [16, 2, 3, 7, 20, 6, 26, 9]
C = 22"
49,ilp_assign,4,17,3,0,13,0,"{'ok': True, 'value': 17, 'stdout': '17\n', 'stderr': '', 'retcode': 0, 'timeout': False, 'duration_s': 0.38222169876098633}",1,"Assignment problem: Given an n×n cost matrix C, assign each worker to one task minimizing the total cost. Return the minimum total cost as an integer. 
C = [[3, 7, 1, 6], [11, 9, 4, 12], [6, 3, 9, 9], [12, 10, 10, 7]]"
50,ilp_prod,32,284,2,0,336,0,"{'ok': True, 'value': 284, 'stdout': 'Welcome to the CBC MILP Solver \nVersion: 2.10.3 \nBuild Date: Dec 15 2019 \n\ncommand line - /mnt/nlpgpu-io1/data/terry/ToolProj/.pixi/envs/default/lib/python3.10/site-packages/pulp/apis/../solverdir/cbc/linux/i64/cbc /tmp/78bbe7d8471e492baa2fac14dc6ef7b0-pulp.mps -max -timeMode elapsed -branch -printingOptions all -solution /tmp/78bbe7d8471e492baa2fac14dc6ef7b0-pulp.sol (default strategy 1)\nAt line 2 NAME          MODEL\nAt line 3 ROWS\nAt line 9 COLUMNS\nAt line 52 RHS\nAt line 57 BOUNDS\nAt line 64 ENDATA\nProblem MODEL has 4 rows, 6 columns and 24 elements\nCoin0008I MODEL read with 0 errors\nOption for timeMode changed from cpu to elapsed\nContinuous objective value is 311.197 - 0.00 seconds\nCgl0004I processed model has 4 rows, 6 columns (6 integer (0 of which binary)) and 24 elements\nCutoff increment increased from 1e-05 to 0.9999\nCbc0012I Integer solution of -284 found by DiveCoefficient after 0 iterations and 0 nodes (0.00 seconds)\nCbc0006I The LP relaxation is infeasible or too expensive\nCbc0031I 2 added rows had average density of 3.5\nCbc0013I At root node, 2 cuts changed objective from -311.19652 to -291.94118 in 2 passes\nCbc0014I Cut generator 0 (Probing) - 1 row cuts average 0.0 elements, 2 column cuts (2 active)  in 0.000 seconds - new frequency is 1\nCbc0014I Cut generator 1 (Gomory) - 2 row cuts average 4.0 elements, 0 column cuts (0 active)  in 0.000 seconds - new frequency is 1\nCbc0014I Cut generator 2 (Knapsack) - 0 row cuts average 0.0 elements, 0 column cuts (0 active)  in 0.000 seconds - new frequency is -100\nCbc0014I Cut generator 3 (Clique) - 0 row cuts average 0.0 elements, 0 column cuts (0 active)  in 0.000 seconds - new frequency is -100\nCbc0014I Cut generator 4 (MixedIntegerRounding2) - 0 row cuts average 0.0 elements, 0 column cuts (0 active)  in 0.000 seconds - new frequency is -100\nCbc0014I Cut generator 5 (FlowCover) - 0 row cuts average 0.0 elements, 0 column cuts (0 active)  in 0.000 seconds - new frequency is -100\nCbc0014I Cut generator 6 (TwoMirCuts) - 3 row cuts average 3.0 elements, 0 column cuts (0 active)  in 0.000 seconds - new frequency is 1\nCbc0014I Cut generator 7 (ZeroHalf) - 1 row cuts average 6.0 elements, 0 column cuts (0 active)  in 0.000 seconds - new frequency is -100\nCbc0001I Search completed - best objective -284, took 3 iterations and 0 nodes (0.00 seconds)\nCbc0035I Maximum depth 0, 0 variables fixed on reduced cost\nCuts at root node changed objective from -311.197 to -291.941\nProbing was tried 2 times and created 3 cuts of which 0 were active after adding rounds of cuts (0.000 seconds)\nGomory was tried 1 times and created 2 cuts of which 0 were active after adding rounds of cuts (0.000 seconds)\nKnapsack was tried 1 times and created 0 cuts of which 0 were active after adding rounds of cuts (0.000 seconds)\nClique was tried 1 times and created 0 cuts of which 0 were active after adding rounds of cuts (0.000 seconds)\nMixedIntegerRounding2 was tried 1 times and created 0 cuts of which 0 were active after adding rounds of cuts (0.000 seconds)\nFlowCover was tried 1 times and created 0 cuts of which 0 were active after adding rounds of cuts (0.000 seconds)\nTwoMirCuts was tried 1 times and created 3 cuts of which 0 were active after adding rounds of cuts (0.000 seconds)\nZeroHalf was tried 1 times and created 1 cuts of which 0 were active after adding rounds of cuts (0.000 seconds)\n\nResult - Optimal solution found\n\nObjective value:                284.00000000\nEnumerated nodes:               0\nTotal iterations:               3\nTime (CPU seconds):             0.00\nTime (Wallclock seconds):       0.00\n\nOption for printingOptions changed from normal to all\nTotal time (CPU seconds):       0.00   (Wallclock seconds):       0.00\n\n284\n', 'stderr': '', 'retcode': 0, 'timeout': False, 'duration_s': 0.1579577922821045}",1,"Production planning: Choose integer quantities x_j ≥ 0 to maximize total profit sum_j profit[j]*x_j, subject to resource constraints sum_j consumption[i][j]*x_j ≤ capacity[i]. Return the max profit.
profit = [12, 29, 49, 58, 20, 85]
consumption (rows=resources) = [[12, 8, 6, 31, 4, 22], [5, 32, 6, 26, 7, 15], [7, 23, 19, 27, 20, 17], [9, 3, 27, 21, 8, 21]]
capacity = [106, 115, 89, 74]
upper_bounds = [8, 3, 3, 3, 4, 3]"
51,ilp_partition,2,0,0,1,0,1,"{'ok': True, 'value': 0, 'stdout': '0\n', 'stderr': '', 'retcode': 0, 'timeout': False, 'duration_s': 0.07987189292907715}",1,"Partition: Split the items into two groups to minimize the absolute difference between the sums. Return the minimum difference as an integer.
weights = [4, 1, 6, 1]"
52,ilp_prod,8,46,7,0,0,0,"{'ok': False, 'value': None, 'stdout': '', 'stderr': 'no_fenced_code', 'retcode': None, 'timeout': False, 'duration_s': 0.0}",0,"Production planning: Choose integer quantities x_j ≥ 0 to maximize total profit sum_j profit[j]*x_j, subject to resource constraints sum_j consumption[i][j]*x_j ≤ capacity[i]. Return the max profit.
profit = [12, 17, 8, 6]
consumption (rows=resources) = [[1, 8, 7, 7], [6, 6, 4, 6], [8, 3, 1, 8], [3, 1, 2, 1]]
capacity = [20, 19, 17, 26]
upper_bounds = [3, 3, 3, 3]"
53,ilp_partition,2,1,1,1,1,1,"{'ok': True, 'value': 1, 'stdout': '1\n', 'stderr': '', 'retcode': 0, 'timeout': False, 'duration_s': 0.07681107521057129}",1,"Partition: Split the items into two groups to minimize the absolute difference between the sums. Return the minimum difference as an integer.
weights = [4, 6, 2, 5]"
54,knap,4,16,16,1,16,1,"{'ok': True, 'value': 16, 'stdout': '16\n', 'stderr': '', 'retcode': 0, 'timeout': False, 'duration_s': 0.07668805122375488}",1,"0/1 Knapsack: Given item weights W and values V and capacity C, compute the maximum total value.
W = [3, 6, 7, 7]
V = [1, 14, 9, 15]
C = 11"
55,mul,16,9514771375237662064820859284484,292,0,9495806704907676331512630451284,0,"{'ok': True, 'value': 9514771375237662064820859284484, 'stdout': '9514771375237662064820859284484\n', 'stderr': '', 'retcode': 0, 'timeout': False, 'duration_s': 0.07953739166259766}",1,Compute: 3026482928792246 * 3143837781049254
56,sub,32,8168451361527005159785252402331,919,0,8168451361527005119785225102131,0,"{'ok': True, 'value': 8168451361527005159785252402331, 'stdout': '8168451361527005159785252402331\n', 'stderr': '', 'retcode': 0, 'timeout': False, 'duration_s': 0.07600712776184082}",1,Compute: 62516919082316242569089684765497 - 54348467720789237409304432363166
57,lcs,16,9,,0,9,1,"{'ok': True, 'value': 9, 'stdout': '9\n', 'stderr': '', 'retcode': 0, 'timeout': False, 'duration_s': 0.07919812202453613}",1,"Compute the length of the Longest Common Subsequence (LCS) between strings:
S = ""bcdcbacbaddccbba""
T = ""bbcbbdbaabdddabc"""
58,knap,8,108,1,0,107,0,"{'ok': True, 'value': 108, 'stdout': '108\n', 'stderr': '', 'retcode': 0, 'timeout': False, 'duration_s': 0.07687902450561523}",1,"0/1 Knapsack: Given item weights W and values V and capacity C, compute the maximum total value.
W = [13, 1, 10, 8, 7, 3, 5, 8]
V = [14, 29, 21, 1, 17, 27, 9, 22]
C = 27"
59,add,8,73465728,73465728,1,73465728,1,"{'ok': True, 'value': 73465728, 'stdout': '73465728\n', 'stderr': '', 'retcode': 0, 'timeout': False, 'duration_s': 0.07763385772705078}",1,Compute: 18000127 + 55465601
