idx,kind,digits,truth,answer_nl,correct_nl,answer_code,correct_code,answer_code_exec,correct_code_exec,problem
10,sub,2,3,3,1,3,1,"{'ok': True, 'value': 3, 'stdout': '3\n', 'stderr': '', 'retcode': 0, 'timeout': False, 'duration_s': 0.08727693557739258}",1,Compute: 75 - 72
11,knap,4,17,9,0,17,1,"{'ok': False, 'value': None, 'stdout': '', 'stderr': '  File ""/tmp/cot_exec_d3uijeyr/main.py"", line 5\n    w = weights[i]\n    ^\nIndentationError: expected an indented block after \'for\' statement on line 4\n', 'retcode': 1, 'timeout': False, 'duration_s': 0.0907285213470459}",0,"0/1 Knapsack: Given item weights W and values V and capacity C, compute the maximum total value.
W = [2, 8, 6, 4]
V = [8, 1, 9, 4]
C = 10"
12,add,8,46632018,46632018,1,46632018,1,"{'ok': True, 'value': 46632018, 'stdout': '46632018\n', 'stderr': '', 'retcode': 0, 'timeout': False, 'duration_s': 0.11817097663879395}",1,Compute: 12863820 + 33768198
13,rod,2,5,5,1,5,1,"{'ok': False, 'value': None, 'stdout': '', 'stderr': '  File ""/tmp/cot_exec_zk_px30o/main.py"", line 5\n    best = 0\n    ^\nIndentationError: expected an indented block after \'for\' statement on line 4\n', 'retcode': 1, 'timeout': False, 'duration_s': 0.0953819751739502}",0,"Rod cutting: Given a rod of length N and price list P[1..N], compute the maximum obtainable revenue.
N = 2
P = [1, 5]"
14,mul,4,30759404,30814324,0,30934944,0,"{'ok': True, 'value': 30759404, 'stdout': '30759404\n', 'stderr': '', 'retcode': 0, 'timeout': False, 'duration_s': 0.08744382858276367}",1,Compute: 6194 * 4966
15,rod,16,160,16,0,190,0,"{'ok': False, 'value': None, 'stdout': '', 'stderr': '  File ""/tmp/cot_exec_cn8y7066/main.py"", line 4\n    best = 0\n    ^\nIndentationError: expected an indented block after \'for\' statement on line 3\n', 'retcode': 1, 'timeout': False, 'duration_s': 0.08588480949401855}",0,"Rod cutting: Given a rod of length N and price list P[1..N], compute the maximum obtainable revenue.
N = 16
P = [10, 12, 30, 8, 31, 23, 46, 17, 9, 2, 14, 24, 22, 31, 19, 19]"
16,ilp_prod,32,351,-1,0,-265,0,"{'ok': False, 'value': None, 'stdout': '', 'stderr': 'Traceback (most recent call last):\n  File ""/tmp/cot_exec_5pb92n26/main.py"", line 8, in <module>\n    c = -profit  # we want to maximize profit, so we minimize -profit\nTypeError: bad operand type for unary -: \'list\'\n', 'retcode': 1, 'timeout': False, 'duration_s': 1.2147746086120605}",0,"Production planning: Choose integer quantities x_j ≥ 0 to maximize total profit sum_j profit[j]*x_j, subject to resource constraints sum_j consumption[i][j]*x_j ≤ capacity[i]. Return the max profit.
profit = [91, 86, 4, 44, 61, 73]
consumption (rows=resources) = [[32, 31, 6, 4, 26, 17], [2, 7, 6, 22, 23, 7], [31, 3, 10, 19, 3, 1], [25, 22, 11, 10, 11, 12]]
capacity = [84, 95, 106, 67]
upper_bounds = [3, 3, 6, 4, 3, 4]"
17,rod,2,4,3,0,4,1,"{'ok': False, 'value': None, 'stdout': '', 'stderr': '  File ""/tmp/cot_exec_c2y49lq1/main.py"", line 5\n    best = 0\n    ^\nIndentationError: expected an indented block after \'for\' statement on line 4\n', 'retcode': 1, 'timeout': False, 'duration_s': 0.0877389907836914}",0,"Rod cutting: Given a rod of length N and price list P[1..N], compute the maximum obtainable revenue.
N = 2
P = [2, 3]"
18,rod,4,48,10,0,28,0,"{'ok': False, 'value': None, 'stdout': '', 'stderr': '  File ""/tmp/cot_exec_9bjpop58/main.py"", line 5\n    best = 0\n    ^\nIndentationError: expected an indented block after \'for\' statement on line 4\n', 'retcode': 1, 'timeout': False, 'duration_s': 0.09780716896057129}",0,"Rod cutting: Given a rod of length N and price list P[1..N], compute the maximum obtainable revenue.
N = 4
P = [12, 4, 6, 3]"
19,ilp_assign,16,108,60,0,1,0,"{'ok': True, 'value': 94, 'stdout': '94\n', 'stderr': '', 'retcode': 0, 'timeout': False, 'duration_s': 0.09662103652954102}",0,"Assignment problem: Given an n×n cost matrix C, assign each worker to one task minimizing the total cost. Return the minimum total cost as an integer. 
C = [[34, 41, 14, 35, 7, 27, 41], [35, 26, 48, 18, 19, 29, 24], [37, 41, 9, 11, 8, 45, 8], [25, 26, 38, 30, 9, 36, 43], [20, 23, 41, 31, 48, 27, 14], [31, 32, 45, 33, 21, 32, 42], [4, 29, 20, 10, 48, 32, 4]]"
20,add,2,122,122,1,122,1,"{'ok': True, 'value': 122, 'stdout': '122\n', 'stderr': '', 'retcode': 0, 'timeout': False, 'duration_s': 0.10245347023010254}",1,Compute: 59 + 63
21,rod,16,576,46,0,105,0,"{'ok': False, 'value': None, 'stdout': '', 'stderr': '  File ""/tmp/cot_exec_gg7j7ho6/main.py"", line 5\n    best = 0\n    ^\nIndentationError: expected an indented block after \'for\' statement on line 4\n', 'retcode': 1, 'timeout': False, 'duration_s': 0.08853387832641602}",0,"Rod cutting: Given a rod of length N and price list P[1..N], compute the maximum obtainable revenue.
N = 16
P = [36, 41, 21, 12, 38, 6, 7, 35, 38, 20, 11, 25, 10, 9, 15, 21]"
22,rod,32,2272,10,0,10,0,"{'ok': False, 'value': None, 'stdout': '', 'stderr': '  File ""/tmp/cot_exec_285bfwow/main.py"", line 5\n    best = 0\n    ^\nIndentationError: expected an indented block after \'for\' statement on line 4\n', 'retcode': 1, 'timeout': False, 'duration_s': 0.07935571670532227}",0,"Rod cutting: Given a rod of length N and price list P[1..N], compute the maximum obtainable revenue.
N = 32
P = [71, 61, 5, 69, 74, 71, 34, 88, 5, 59, 51, 93, 16, 52, 45, 64, 7, 3, 35, 95, 5, 33, 88, 88, 75, 90, 38, 88, 27, 68, 67, 44]"
23,ilp_prod,32,284,10,0,-1,0,"{'ok': False, 'value': None, 'stdout': '', 'stderr': 'Traceback (most recent call last):\n  File ""/tmp/cot_exec_1fev34bu/main.py"", line 18, in <module>\n    output = f(profit, consumption, capacity, upper_bounds)\n  File ""/tmp/cot_exec_1fev34bu/main.py"", line 15, in f\n    res = linprog(c, A_ub=A, b_ub=b, bounds=x_bounds, method=\'highs\')\n  File ""/mnt/nlpgpu-io1/data/terry/ToolProj/.pixi/envs/default/lib/python3.10/site-packages/scipy/optimize/_linprog.py"", line 649, in linprog\n    lp, solver_options = _parse_linprog(lp, options, meth)\n  File ""/mnt/nlpgpu-io1/data/terry/ToolProj/.pixi/envs/default/lib/python3.10/site-packages/scipy/optimize/_linprog_util.py"", line 1026, in _parse_linprog\n    lp = _clean_inputs(lp._replace(A_ub=A_ub, A_eq=A_eq))\n  File ""/mnt/nlpgpu-io1/data/terry/ToolProj/.pixi/envs/default/lib/python3.10/site-packages/scipy/optimize/_linprog_util.py"", line 462, in _clean_inputs\n    raise ValueError(\nValueError: Invalid input for linprog: unable to interpret bounds with this dimension tuple: (7, 2).\n', 'retcode': 1, 'timeout': False, 'duration_s': 0.39748120307922363}",0,"Production planning: Choose integer quantities x_j ≥ 0 to maximize total profit sum_j profit[j]*x_j, subject to resource constraints sum_j consumption[i][j]*x_j ≤ capacity[i]. Return the max profit.
profit = [24, 3, 21, 75, 8, 59]
consumption (rows=resources) = [[9, 22, 1, 31, 17, 13], [5, 28, 18, 12, 11, 5], [11, 8, 25, 28, 18, 20], [19, 1, 28, 18, 17, 21]]
capacity = [107, 88, 119, 82]
upper_bounds = [4, 3, 3, 3, 4, 3]"
24,ilp_partition,16,1,1,1,0,0,"{'ok': True, 'value': 1, 'stdout': '1\n', 'stderr': '', 'retcode': 0, 'timeout': False, 'duration_s': 0.11081624031066895}",1,"Partition: Split the items into two groups to minimize the absolute difference between the sums. Return the minimum difference as an integer.
weights = [24, 3, 8, 40, 1, 18, 41, 45, 19, 47, 15, 10, 37, 19, 13, 7]"
25,ilp_prod,8,96,100,0,0,0,"{'ok': False, 'value': None, 'stdout': '', 'stderr': 'Traceback (most recent call last):\n  File ""/tmp/cot_exec_7bsrwnou/main.py"", line 13, in <module>\n    output = f([8, 7, 21, 12], [[6, 7, 3, 5], [2, 8, 4, 1], [5, 3, 2, 5], [7, 6, 5, 7]], [19, 19, 31, 31], [3, 3, 4, 3])\n  File ""/tmp/cot_exec_7bsrwnou/main.py"", line 9, in f\n    if consumption[i - 1, j - 1] <= capacity[i - 1] and j <= upper_bounds[i - 1]:\nTypeError: list indices must be integers or slices, not tuple\n', 'retcode': 1, 'timeout': False, 'duration_s': 0.21564769744873047}",0,"Production planning: Choose integer quantities x_j ≥ 0 to maximize total profit sum_j profit[j]*x_j, subject to resource constraints sum_j consumption[i][j]*x_j ≤ capacity[i]. Return the max profit.
profit = [8, 7, 21, 12]
consumption (rows=resources) = [[6, 7, 3, 5], [2, 8, 4, 1], [5, 3, 2, 5], [7, 6, 5, 7]]
capacity = [19, 19, 31, 31]
upper_bounds = [3, 3, 4, 3]"
26,lcs,16,10,10,1,2,0,"{'ok': True, 'value': 10, 'stdout': '10\n', 'stderr': '', 'retcode': 0, 'timeout': False, 'duration_s': 0.09107279777526855}",1,"Compute the length of the Longest Common Subsequence (LCS) between strings:
S = ""ddbdabcdadddaadb""
T = ""abcacbddaadcacb"""
27,ilp_prod,32,363,200,0,0,0,"{'ok': False, 'value': None, 'stdout': '', 'stderr': 'Traceback (most recent call last):\n  File ""/tmp/cot_exec_0szi1f4a/main.py"", line 9, in <module>\n    c = -profit  # We want to maximize profit, so we minimize -profit\nTypeError: bad operand type for unary -: \'list\'\n', 'retcode': 1, 'timeout': False, 'duration_s': 0.39880943298339844}",0,"Production planning: Choose integer quantities x_j ≥ 0 to maximize total profit sum_j profit[j]*x_j, subject to resource constraints sum_j consumption[i][j]*x_j ≤ capacity[i]. Return the max profit.
profit = [3, 68, 22, 87, 92, 75]
consumption (rows=resources) = [[25, 24, 30, 3, 27, 15], [2, 24, 11, 13, 23, 32], [2, 16, 16, 18, 12, 27], [5, 29, 16, 29, 7, 13]]
capacity = [85, 120, 72, 118]
upper_bounds = [3, 3, 3, 4, 3, 3]"
28,mul,32,733785658252636338895171499373936678879472135208959962959078100,7382122557218653118537446487776000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0,743486253492732684848627885924271845689064363907017086801,0,"{'ok': True, 'value': 733785658252636338895171499373936678879472135208959962959078100, 'stdout': '733785658252636338895171499373936678879472135208959962959078100\n', 'stderr': '', 'retcode': 0, 'timeout': False, 'duration_s': 0.11006283760070801}",1,Compute: 19219275016844124361651750860900 * 38179674186957268617193836243709
29,sub,16,4623941648806838,4623941648806838,1,4623941648806838,1,"{'ok': True, 'value': 4623941648806838, 'stdout': '4623941648806838\n', 'stderr': '', 'retcode': 0, 'timeout': False, 'duration_s': 0.08887672424316406}",1,Compute: 8601670171602902 - 3977728522796064
30,ilp_prod,2,9,-1,0,1,0,"{'ok': True, 'value': 0, 'stdout': '0\n', 'stderr': '', 'retcode': 0, 'timeout': False, 'duration_s': 0.21271610260009766}",0,"Production planning: Choose integer quantities x_j ≥ 0 to maximize total profit sum_j profit[j]*x_j, subject to resource constraints sum_j consumption[i][j]*x_j ≤ capacity[i]. Return the max profit.
profit = [3, 3]
consumption (rows=resources) = [[3, 2], [3, 3]]
capacity = [6, 10]
upper_bounds = [3, 3]"
31,ilp_partition,8,0,1,0,5,0,"{'ok': True, 'value': 0, 'stdout': '0\n', 'stderr': '', 'retcode': 0, 'timeout': False, 'duration_s': 0.0982198715209961}",1,"Partition: Split the items into two groups to minimize the absolute difference between the sums. Return the minimum difference as an integer.
weights = [5, 13, 19, 10, 23, 23, 16, 3]"
32,add,8,160426430,160826430,0,160426430,1,"{'ok': True, 'value': 160426430, 'stdout': '160426430\n', 'stderr': '', 'retcode': 0, 'timeout': False, 'duration_s': 0.0961601734161377}",1,Compute: 62162678 + 98263752
33,ilp_assign,2,5,1,0,6,0,"{'ok': False, 'value': None, 'stdout': '', 'stderr': '  File ""/tmp/cot_exec_y9vsrsat/main.py"", line 5\n    cost = sum(C[i][perm[i]] for i in range(n))\n    ^\nIndentationError: expected an indented block after \'for\' statement on line 4\n', 'retcode': 1, 'timeout': False, 'duration_s': 0.08805227279663086}",0,"Assignment problem: Given an n×n cost matrix C, assign each worker to one task minimizing the total cost. Return the minimum total cost as an integer. 
C = [[5, 4], [1, 1]]"
34,add,4,16303,16253,0,16303,1,"{'ok': True, 'value': 16303, 'stdout': '16303\n', 'stderr': '', 'retcode': 0, 'timeout': False, 'duration_s': 0.09529638290405273}",1,Compute: 6451 + 9852
35,ilp_partition,4,1,1,1,2,0,"{'ok': False, 'value': None, 'stdout': '', 'stderr': '  File ""/tmp/cot_exec_qsd9zdsp/main.py"", line 6\n    for c in range(half, w - 1, -1):\n    ^\nIndentationError: expected an indented block after \'for\' statement on line 5\n', 'retcode': 1, 'timeout': False, 'duration_s': 0.08802938461303711}",0,"Partition: Split the items into two groups to minimize the absolute difference between the sums. Return the minimum difference as an integer.
weights = [9, 5, 11, 6]"
36,lcs,4,1,2,0,1,1,"{'ok': False, 'value': None, 'stdout': '', 'stderr': 'no_fenced_code', 'retcode': None, 'timeout': False, 'duration_s': 0.0}",0,"Compute the length of the Longest Common Subsequence (LCS) between strings:
S = ""cbbb""
T = ""cda"""
37,knap,16,393,136,0,0,0,"{'ok': True, 'value': 393, 'stdout': '393\n', 'stderr': '', 'retcode': 0, 'timeout': False, 'duration_s': 0.1076517105102539}",1,"0/1 Knapsack: Given item weights W and values V and capacity C, compute the maximum total value.
W = [25, 19, 8, 13, 3, 26, 29, 24, 13, 30, 23, 5, 3, 3, 32, 17]
V = [4, 28, 30, 12, 54, 40, 15, 19, 55, 55, 11, 14, 54, 9, 13, 54]
C = 136"
38,mul,8,3067190476575375,3089353846120875,0,29600000000000,0,"{'ok': True, 'value': 3067190476575375, 'stdout': '3067190476575375\n', 'stderr': '', 'retcode': 0, 'timeout': False, 'duration_s': 0.0884237289428711}",1,Compute: 78484925 * 39079995
39,lcs,8,3,1,0,0,0,"{'ok': True, 'value': 3, 'stdout': '3\n', 'stderr': '', 'retcode': 0, 'timeout': False, 'duration_s': 0.08752799034118652}",1,"Compute the length of the Longest Common Subsequence (LCS) between strings:
S = ""bbdcccbc""
T = ""daabcbbb"""
40,sub,8,3631986,3631986,1,3731986,0,"{'ok': True, 'value': 3631986, 'stdout': '3631986\n', 'stderr': '', 'retcode': 0, 'timeout': False, 'duration_s': 0.10735106468200684}",1,Compute: 26557854 - 22925868
41,mul,8,888717097129724,108245753,0,8904616554446624,0,"{'ok': True, 'value': 888717097129724, 'stdout': '888717097129724\n', 'stderr': '', 'retcode': 0, 'timeout': False, 'duration_s': 0.09316205978393555}",1,Compute: 55085956 * 16133279
42,lcs,32,19,10,0,0,0,"{'ok': True, 'value': 19, 'stdout': '19\n', 'stderr': '', 'retcode': 0, 'timeout': False, 'duration_s': 0.10373115539550781}",1,"Compute the length of the Longest Common Subsequence (LCS) between strings:
S = ""ddddaaababdbdaddabbdbbcccdacbcdd""
T = ""ccbaaabdbbcadaadcacbcbbaccbcdcbba"""
43,ilp_assign,16,69,50,0,1,0,"{'ok': True, 'value': 75, 'stdout': '75\n', 'stderr': '', 'retcode': 0, 'timeout': False, 'duration_s': 0.08918166160583496}",0,"Assignment problem: Given an n×n cost matrix C, assign each worker to one task minimizing the total cost. Return the minimum total cost as an integer. 
C = [[38, 5, 17, 18, 34, 24, 35], [2, 39, 40, 31, 16, 18, 3], [40, 21, 26, 41, 7, 35, 4], [10, 46, 26, 2, 27, 47, 26], [28, 7, 46, 30, 39, 30, 11], [11, 22, 31, 27, 11, 38, 19], [33, 8, 24, 23, 10, 41, 23]]"
44,sub,32,31350296711000340690426538218145,32417465267267306177656207756444,0,31349996711000340700426538218145,0,"{'ok': True, 'value': 31350296711000340690426538218145, 'stdout': '31350296711000340690426538218145\n', 'stderr': '', 'retcode': 0, 'timeout': False, 'duration_s': 0.08709454536437988}",1,Compute: 73183822493762824653451468923916 - 41833525782762483963024930705771
45,lcs,32,18,1,0,0,0,"{'ok': True, 'value': 18, 'stdout': '18\n', 'stderr': '', 'retcode': 0, 'timeout': False, 'duration_s': 0.0905599594116211}",1,"Compute the length of the Longest Common Subsequence (LCS) between strings:
S = ""bcaccddadddcdbccaaabcacabadbdbdb""
T = ""aaccdccaabcabcbbcccdcdcbacaaddda"""
46,lcs,2,0,1,0,0,1,"{'ok': False, 'value': None, 'stdout': '', 'stderr': '  File ""/tmp/cot_exec_unf3rzrm/main.py"", line 5\n    for j in range(n - 1, -1, -1):\n    ^\nIndentationError: expected an indented block after \'for\' statement on line 4\n', 'retcode': 1, 'timeout': False, 'duration_s': 0.09633374214172363}",0,"Compute the length of the Longest Common Subsequence (LCS) between strings:
S = ""cb""
T = ""aa"""
47,lcs,8,4,5,0,0,0,"{'ok': True, 'value': 4, 'stdout': '4\n', 'stderr': '', 'retcode': 0, 'timeout': False, 'duration_s': 0.08866000175476074}",1,"Compute the length of the Longest Common Subsequence (LCS) between strings:
S = ""dddaddab""
T = ""acbddaad"""
48,knap,16,300,129,0,0,0,"{'ok': True, 'value': 300, 'stdout': '300\n', 'stderr': '', 'retcode': 0, 'timeout': False, 'duration_s': 0.08626389503479004}",1,"0/1 Knapsack: Given item weights W and values V and capacity C, compute the maximum total value.
W = [10, 2, 29, 28, 27, 2, 32, 21, 17, 6, 23, 5, 8, 23, 2, 23]
V = [45, 23, 2, 30, 47, 10, 19, 27, 1, 27, 16, 1, 38, 48, 4, 30]
C = 129"
49,add,32,111588036603972076698304407552643,111588036603982076698204417552643,0,111588036603922076698304411452643,0,"{'ok': True, 'value': 111588036603972076698304407552643, 'stdout': '111588036603972076698304407552643\n', 'stderr': '', 'retcode': 0, 'timeout': False, 'duration_s': 0.10058856010437012}",1,Compute: 80646759920380079103873753786137 + 30941276683591997594430653766506
50,add,4,13013,13013,1,13013,1,"{'ok': True, 'value': 13013, 'stdout': '13013\n', 'stderr': '', 'retcode': 0, 'timeout': False, 'duration_s': 0.09951090812683105}",1,Compute: 3044 + 9969
51,rod,8,72,27,0,9,0,"{'ok': True, 'value': 72, 'stdout': '72\n', 'stderr': '', 'retcode': 0, 'timeout': False, 'duration_s': 0.08749914169311523}",1,"Rod cutting: Given a rod of length N and price list P[1..N], compute the maximum obtainable revenue.
N = 8
P = [9, 1, 2, 2, 7, 22, 9, 18]"
52,sub,8,50852468,50852468,1,50852468,1,"{'ok': True, 'value': 50852468, 'stdout': '50852468\n', 'stderr': '', 'retcode': 0, 'timeout': False, 'duration_s': 0.07862138748168945}",1,Compute: 71465572 - 20613104
53,rod,32,800,1040,0,1458,0,"{'ok': False, 'value': None, 'stdout': '', 'stderr': '  File ""/tmp/cot_exec_2mzwsaup/main.py"", line 5\n    best = 0\n    ^\nIndentationError: expected an indented block after \'for\' statement on line 4\n', 'retcode': 1, 'timeout': False, 'duration_s': 0.086700439453125}",0,"Rod cutting: Given a rod of length N and price list P[1..N], compute the maximum obtainable revenue.
N = 32
P = [25, 6, 53, 83, 8, 90, 40, 50, 7, 77, 92, 22, 46, 10, 53, 7, 57, 46, 78, 80, 33, 87, 40, 73, 59, 53, 24, 4, 59, 34, 25, 50]"
54,ilp_prod,4,46,83,0,14,0,"{'ok': False, 'value': None, 'stdout': '', 'stderr': '  File ""/tmp/cot_exec__9ge7ob4/main.py"", line 7\n    if all(sum(x[j]*consumption[i][j] for j in range(n)) <= capacity[i] for i in range(n)):\n    ^\nIndentationError: expected an indented block after \'for\' statement on line 6\n', 'retcode': 1, 'timeout': False, 'duration_s': 0.08926129341125488}",0,"Production planning: Choose integer quantities x_j ≥ 0 to maximize total profit sum_j profit[j]*x_j, subject to resource constraints sum_j consumption[i][j]*x_j ≤ capacity[i]. Return the max profit.
profit = [5, 4, 10]
consumption (rows=resources) = [[2, 1, 1], [4, 1, 3], [1, 2, 1]]
capacity = [12, 13, 14]
upper_bounds = [3, 7, 4]"
55,ilp_assign,32,112,335,0,0,0,"{'ok': True, 'value': 95, 'stdout': '95\n', 'stderr': '', 'retcode': 0, 'timeout': False, 'duration_s': 0.08800888061523438}",0,"Assignment problem: Given an n×n cost matrix C, assign each worker to one task minimizing the total cost. Return the minimum total cost as an integer. 
C = [[70, 61, 6, 41, 4, 41, 51], [17, 82, 36, 53, 86, 19, 77], [19, 52, 40, 66, 8, 21, 17], [18, 62, 91, 83, 92, 93, 6], [94, 67, 6, 72, 89, 96, 90], [81, 50, 24, 45, 75, 11, 11], [72, 23, 34, 26, 34, 42, 90]]"
56,knap,2,7,4,0,9,0,"{'ok': False, 'value': None, 'stdout': '', 'stderr': '  File ""/tmp/cot_exec_la9f_i74/main.py"", line 5\n    w = weights[i]\n    ^\nIndentationError: expected an indented block after \'for\' statement on line 4\n', 'retcode': 1, 'timeout': False, 'duration_s': 0.08885502815246582}",0,"0/1 Knapsack: Given item weights W and values V and capacity C, compute the maximum total value.
W = [3, 4, 5]
V = [2, 6, 7]
C = 6"
57,ilp_assign,4,14,8,0,18,0,"{'ok': False, 'value': None, 'stdout': '', 'stderr': '  File ""/tmp/cot_exec_axzhpee7/main.py"", line 5\n    cost = sum(C[i][perm[i]] for i in range(n))\n    ^\nIndentationError: expected an indented block after \'for\' statement on line 4\n', 'retcode': 1, 'timeout': False, 'duration_s': 0.0886533260345459}",0,"Assignment problem: Given an n×n cost matrix C, assign each worker to one task minimizing the total cost. Return the minimum total cost as an integer. 
C = [[12, 11, 4, 1], [11, 3, 3, 6], [9, 5, 2, 10], [8, 11, 3, 1]]"
58,add,2,58,58,1,58,1,"{'ok': True, 'value': 58, 'stdout': '58\n', 'stderr': '', 'retcode': 0, 'timeout': False, 'duration_s': 0.1055612564086914}",1,Compute: 15 + 43
59,add,4,4363,4363,1,4363,1,"{'ok': True, 'value': 4363, 'stdout': '4363\n', 'stderr': '', 'retcode': 0, 'timeout': False, 'duration_s': 0.09780693054199219}",1,Compute: 3049 + 1314
60,rod,2,10,10,1,8,0,"{'ok': False, 'value': None, 'stdout': '', 'stderr': '  File ""/tmp/cot_exec_mk1xztyr/main.py"", line 5\n    best = 0\n    ^\nIndentationError: expected an indented block after \'for\' statement on line 4\n', 'retcode': 1, 'timeout': False, 'duration_s': 0.10209059715270996}",0,"Rod cutting: Given a rod of length N and price list P[1..N], compute the maximum obtainable revenue.
N = 2
P = [5, 3]"
61,ilp_prod,2,18,30,0,18,1,"{'ok': True, 'value': 0, 'stdout': '0\n', 'stderr': '', 'retcode': 0, 'timeout': False, 'duration_s': 0.21805882453918457}",0,"Production planning: Choose integer quantities x_j ≥ 0 to maximize total profit sum_j profit[j]*x_j, subject to resource constraints sum_j consumption[i][j]*x_j ≤ capacity[i]. Return the max profit.
profit = [6, 5]
consumption (rows=resources) = [[1, 3], [2, 3]]
capacity = [6, 7]
upper_bounds = [3, 3]"
