idx,kind,digits,truth,answer_nl,correct_nl,answer_code,correct_code,answer_code_exec,correct_code_exec,problem
13,rod,2,4,4,1,3,0,"{'ok': False, 'value': None, 'stdout': '', 'stderr': 'Traceback (most recent call last):\n  File ""/tmp/cot_exec_55hsc7bh/main.py"", line 9, in <module>\n    output = f(2, [2, 3])\n  File ""/tmp/cot_exec_55hsc7bh/main.py"", line 6, in f\n    best = max(best, P[j] + dp[i - j])\nIndexError: list index out of range\n', 'retcode': 1, 'timeout': False, 'duration_s': 0.0838155746459961}",0,"Rod cutting: Given a rod of length N and price list P[1..N], compute the maximum obtainable revenue.
N = 2
P = [2, 3]"
14,lcs,32,19,10,0,0,0,"{'ok': True, 'value': 19, 'stdout': '19\n', 'stderr': '', 'retcode': 0, 'timeout': False, 'duration_s': 0.1045675277709961}",1,"Compute the length of the Longest Common Subsequence (LCS) between strings:
S = ""daabadcbcccdcdcbabcbbabdaacabcaa""
T = ""bbdacdcbbdbddcbdacdbaddaddacdab"""
15,knap,4,30,26,0,21,0,"{'ok': True, 'value': 30, 'stdout': '30\n', 'stderr': '', 'retcode': 0, 'timeout': False, 'duration_s': 0.099212646484375}",1,"0/1 Knapsack: Given item weights W and values V and capacity C, compute the maximum total value.
W = [5, 1, 7, 3]
V = [7, 14, 2, 16]
C = 8"
16,lcs,2,2,2,1,2,1,"{'ok': True, 'value': 2, 'stdout': '2\n', 'stderr': '', 'retcode': 0, 'timeout': False, 'duration_s': 0.09891772270202637}",1,"Compute the length of the Longest Common Subsequence (LCS) between strings:
S = ""da""
T = ""da"""
17,mul,8,996520979884800,100000000000000,0,10000000000000000,0,"{'ok': True, 'value': 996520979884800, 'stdout': '996520979884800\n', 'stderr': '', 'retcode': 0, 'timeout': False, 'duration_s': 0.0993044376373291}",1,Compute: 51122516 * 19492800
18,ilp_prod,4,40,3,0,3,0,"{'ok': False, 'value': None, 'stdout': '', 'stderr': 'terminate called without an active exception\n', 'retcode': -6, 'timeout': False, 'duration_s': 0.4052550792694092}",0,"Production planning: Choose integer quantities x_j ≥ 0 to maximize total profit sum_j profit[j]*x_j, subject to resource constraints sum_j consumption[i][j]*x_j ≤ capacity[i]. Return the max profit.
profit = [9, 6, 4]
consumption (rows=resources) = [[2, 3, 3], [2, 4, 4], [3, 4, 2]]
capacity = [14, 15, 14]
upper_bounds = [4, 3, 3]"
19,sub,8,49326930,49326930,1,49326930,1,"{'ok': True, 'value': 49326930, 'stdout': '49326930\n', 'stderr': '', 'retcode': 0, 'timeout': False, 'duration_s': 0.09289789199829102}",1,Compute: 67216934 - 17890004
20,lcs,2,1,1,1,1,1,"{'ok': True, 'value': 1, 'stdout': '1\n', 'stderr': '', 'retcode': 0, 'timeout': False, 'duration_s': 0.08510899543762207}",1,"Compute the length of the Longest Common Subsequence (LCS) between strings:
S = ""dc""
T = ""bac"""
21,rod,4,18,18,1,9,0,"{'ok': False, 'value': None, 'stdout': '', 'stderr': 'Traceback (most recent call last):\n  File ""/tmp/cot_exec_0ywvb_46/main.py"", line 9, in <module>\n    output = f(4, [2, 9, 9, 3])\n  File ""/tmp/cot_exec_0ywvb_46/main.py"", line 6, in f\n    best = max(best, P[j] + dp[i - j])\nIndexError: list index out of range\n', 'retcode': 1, 'timeout': False, 'duration_s': 0.09255409240722656}",0,"Rod cutting: Given a rod of length N and price list P[1..N], compute the maximum obtainable revenue.
N = 4
P = [2, 9, 9, 3]"
22,mul,4,10191776,9996944,0,101003376,0,"{'ok': True, 'value': 10191776, 'stdout': '10191776\n', 'stderr': '', 'retcode': 0, 'timeout': False, 'duration_s': 0.10523104667663574}",1,Compute: 2768 * 3682
23,lcs,16,9,6,0,0,0,"{'ok': True, 'value': 9, 'stdout': '9\n', 'stderr': '', 'retcode': 0, 'timeout': False, 'duration_s': 0.10223054885864258}",1,"Compute the length of the Longest Common Subsequence (LCS) between strings:
S = ""cddbabdabcdbbcdd""
T = ""dccbaacbbccccbd"""
24,ilp_assign,32,138,105,0,0,0,"{'ok': True, 'value': 14, 'stdout': '14\n', 'stderr': '', 'retcode': 0, 'timeout': False, 'duration_s': 0.22545719146728516}",0,"Assignment problem: Given an n×n cost matrix C, assign each worker to one task minimizing the total cost. Return the minimum total cost as an integer. 
C = [[38, 86, 88, 82, 78, 2, 69], [2, 83, 17, 49, 96, 72, 13], [59, 4, 56, 77, 87, 55, 36], [48, 53, 52, 78, 60, 7, 13], [61, 5, 83, 91, 90, 1, 6], [15, 76, 18, 68, 66, 46, 71], [35, 73, 84, 46, 61, 90, 32]]"
25,rod,4,36,20,0,39,0,"{'ok': False, 'value': None, 'stdout': '', 'stderr': 'Traceback (most recent call last):\n  File ""/tmp/cot_exec_p6lxtvnv/main.py"", line 9, in <module>\n    output = f(4, [9, 9, 10, 10])\n  File ""/tmp/cot_exec_p6lxtvnv/main.py"", line 6, in f\n    best = max(best, P[j] + dp[i - j])\nIndexError: list index out of range\n', 'retcode': 1, 'timeout': False, 'duration_s': 0.08437776565551758}",0,"Rod cutting: Given a rod of length N and price list P[1..N], compute the maximum obtainable revenue.
N = 4
P = [9, 9, 10, 10]"
26,add,32,194404380155098113572597904370861,194404378155098113634597904371061,0,194404380155098113672597904370861,0,"{'ok': True, 'value': 194404380155098113572597904370861, 'stdout': '194404380155098113572597904370861\n', 'stderr': '', 'retcode': 0, 'timeout': False, 'duration_s': 0.08919286727905273}",1,Compute: 97342128593970339148636034506492 + 97062251561127774423961869864369
27,ilp_prod,16,387,156,0,3,0,"{'ok': False, 'value': None, 'stdout': '', 'stderr': 'terminate called without an active exception\n', 'retcode': -6, 'timeout': False, 'duration_s': 0.3553140163421631}",0,"Production planning: Choose integer quantities x_j ≥ 0 to maximize total profit sum_j profit[j]*x_j, subject to resource constraints sum_j consumption[i][j]*x_j ≤ capacity[i]. Return the max profit.
profit = [43, 12, 43, 28, 20, 14]
consumption (rows=resources) = [[3, 1, 12, 9, 14, 10], [5, 15, 9, 16, 6, 15], [2, 9, 4, 14, 3, 12], [3, 15, 1, 6, 6, 3]]
capacity = [57, 49, 51, 45]
upper_bounds = [9, 3, 4, 3, 4, 3]"
28,ilp_prod,16,96,4,0,0,0,"{'ok': False, 'value': None, 'stdout': '', 'stderr': 'Traceback (most recent call last):\n  File ""/tmp/cot_exec_z7ie_v92/main.py"", line 15, in <module>\n    output = f([36, 16, 18, 24, 20, 7], [[3, 12, 15, 2, 6, 10], [9, 12, 8, 13, 13, 6], [16, 9, 11, 8, 9, 8], [1, 13, 11, 14, 8, 9]], [44, 36, 42, 60], [3, 3, 3, 3, 3, 4])\n  File ""/tmp/cot_exec_z7ie_v92/main.py"", line 6, in f\n    x = pulp.LpVariable.dicts(""x"", (range(num_products), range(num_resources)), lowBound=0, upBound=upper_bounds, cat=pulp.LpInteger)\n  File ""/mnt/nlpgpu-io1/data/terry/ToolProj/.pixi/envs/default/lib/python3.10/site-packages/pulp/pulp.py"", line 466, in dicts\n    d[i] = LpVariable.dicts(\n  File ""/mnt/nlpgpu-io1/data/terry/ToolProj/.pixi/envs/default/lib/python3.10/site-packages/pulp/pulp.py"", line 461, in dicts\n    d[i] = LpVariable(\n  File ""/mnt/nlpgpu-io1/data/terry/ToolProj/.pixi/envs/default/lib/python3.10/site-packages/pulp/pulp.py"", line 296, in __init__\n    if not math.isfinite(self.upBound):\nTypeError: must be real number, not list\n', 'retcode': 1, 'timeout': False, 'duration_s': 0.15476250648498535}",0,"Production planning: Choose integer quantities x_j ≥ 0 to maximize total profit sum_j profit[j]*x_j, subject to resource constraints sum_j consumption[i][j]*x_j ≤ capacity[i]. Return the max profit.
profit = [36, 16, 18, 24, 20, 7]
consumption (rows=resources) = [[3, 12, 15, 2, 6, 10], [9, 12, 8, 13, 13, 6], [16, 9, 11, 8, 9, 8], [1, 13, 11, 14, 8, 9]]
capacity = [44, 36, 42, 60]
upper_bounds = [3, 3, 3, 3, 3, 4]"
29,knap,32,1968,1045,0,4,0,"{'ok': True, 'value': 1968, 'stdout': '1968\n', 'stderr': '', 'retcode': 0, 'timeout': False, 'duration_s': 0.16278409957885742}",1,"0/1 Knapsack: Given item weights W and values V and capacity C, compute the maximum total value.
W = [39, 1, 16, 39, 41, 37, 53, 53, 40, 58, 39, 17, 57, 18, 21, 33, 2, 55, 5, 48, 54, 52, 37, 3, 12, 12, 1, 50, 35, 60, 35, 48]
V = [124, 87, 100, 117, 30, 124, 91, 38, 107, 38, 5, 45, 67, 95, 33, 74, 106, 67, 74, 108, 71, 111, 86, 125, 56, 126, 103, 109, 24, 17, 34, 53]
C = 535"
30,ilp_prod,2,19,5,0,34,0,"{'ok': False, 'value': None, 'stdout': '', 'stderr': 'Traceback (most recent call last):\n  File ""/tmp/cot_exec_t2wjn14e/main.py"", line 18, in <module>\n    output = f([8, 3], [[1, 3], [3, 2]], [6, 8], [3, 3])\n  File ""/tmp/cot_exec_t2wjn14e/main.py"", line 7, in f\n    x = pulp.LpVariable.dicts(""x"", (range(num_products), range(num_resources)), lowBound=0, upBound=upper_bounds, cat=pulp.LpInteger)\n  File ""/mnt/nlpgpu-io1/data/terry/ToolProj/.pixi/envs/default/lib/python3.10/site-packages/pulp/pulp.py"", line 466, in dicts\n    d[i] = LpVariable.dicts(\n  File ""/mnt/nlpgpu-io1/data/terry/ToolProj/.pixi/envs/default/lib/python3.10/site-packages/pulp/pulp.py"", line 461, in dicts\n    d[i] = LpVariable(\n  File ""/mnt/nlpgpu-io1/data/terry/ToolProj/.pixi/envs/default/lib/python3.10/site-packages/pulp/pulp.py"", line 296, in __init__\n    if not math.isfinite(self.upBound):\nTypeError: must be real number, not list\n', 'retcode': 1, 'timeout': False, 'duration_s': 0.15895652770996094}",0,"Production planning: Choose integer quantities x_j ≥ 0 to maximize total profit sum_j profit[j]*x_j, subject to resource constraints sum_j consumption[i][j]*x_j ≤ capacity[i]. Return the max profit.
profit = [8, 3]
consumption (rows=resources) = [[1, 3], [3, 2]]
capacity = [6, 8]
upper_bounds = [3, 3]"
31,lcs,16,10,7,0,0,0,"{'ok': True, 'value': 10, 'stdout': '10\n', 'stderr': '', 'retcode': 0, 'timeout': False, 'duration_s': 0.08918929100036621}",1,"Compute the length of the Longest Common Subsequence (LCS) between strings:
S = ""aadbbcdbaddcdbaa""
T = ""acabadbdddbcdbdb"""
32,ilp_prod,8,140,105,0,7,0,"{'ok': False, 'value': None, 'stdout': '', 'stderr': 'terminate called without an active exception\n', 'retcode': -6, 'timeout': False, 'duration_s': 0.36395740509033203}",0,"Production planning: Choose integer quantities x_j ≥ 0 to maximize total profit sum_j profit[j]*x_j, subject to resource constraints sum_j consumption[i][j]*x_j ≤ capacity[i]. Return the max profit.
profit = [14, 12, 21, 20]
consumption (rows=resources) = [[2, 8, 5, 2], [1, 5, 1, 1], [2, 7, 2, 1], [4, 4, 7, 3]]
capacity = [19, 30, 21, 23]
upper_bounds = [5, 3, 3, 7]"
33,mul,16,3527204658730189658130982018005,342342342342342342342342342342342342342342342342342342342342342342342342342342342342342342342342342342342342342342342342342342342342342342342342342342342342342342342342342342342342342342342342342342342342342342342342342342342342342342342342342342342342342342342342342342342342342342342342342342342342342342342342342342342342342342342342342342342342342342342342342342342342342342342342342342342342342342342342342342342342342342342342342342342342342342342342342342342342342342342342342342342342342342342342342342342342342342342342342342342342342342342342342342342342342342342342342342342342342342342342342342342342342342342342342342342342342342342342342342342342342342342342342342342342342342342342342342342342342342342342342342342342342342342342342342342342342342342342342342342342342342342342342342342342342342342342342342342342342342342342342342342342342342342342342342342342,0,3435973836555586595864651550,0,"{'ok': True, 'value': 3527204658730189658130982018005, 'stdout': '3527204658730189658130982018005\n', 'stderr': '', 'retcode': 0, 'timeout': False, 'duration_s': 0.08481836318969727}",1,Compute: 1194315424476561 * 2953327560243205
34,sub,2,3,3,1,3,1,"{'ok': True, 'value': 3, 'stdout': '3\n', 'stderr': '', 'retcode': 0, 'timeout': False, 'duration_s': 0.09651827812194824}",1,Compute: 70 - 67
35,sub,16,1386385565949954,-261639563995056,0,-1386394565949956,0,"{'ok': True, 'value': 1386385565949954, 'stdout': '1386385565949954\n', 'stderr': '', 'retcode': 0, 'timeout': False, 'duration_s': 0.08481073379516602}",1,Compute: 6139542448248142 - 4753156882298188
36,ilp_assign,8,27,2,0,-1,0,"{'ok': False, 'value': None, 'stdout': '', 'stderr': 'Traceback (most recent call last):\n  File ""/tmp/cot_exec_r1pmxmdu/main.py"", line 46, in <module>\n    output = f(C)\n  File ""/tmp/cot_exec_r1pmxmdu/main.py"", line 37, in f\n    min_i = S[min_i, j]\nIndexError: only integers, slices (`:`), ellipsis (`...`), numpy.newaxis (`None`) and integer or boolean arrays are valid indices\n', 'retcode': 1, 'timeout': False, 'duration_s': 0.1961684226989746}",0,"Assignment problem: Given an n×n cost matrix C, assign each worker to one task minimizing the total cost. Return the minimum total cost as an integer. 
C = [[9, 18, 3, 24, 3, 1, 21], [1, 10, 12, 16, 16, 5, 4], [17, 11, 3, 17, 22, 6, 6], [5, 5, 11, 10, 4, 23, 17], [20, 10, 5, 7, 5, 18, 24], [2, 11, 20, 22, 18, 24, 23], [7, 6, 10, 14, 18, 6, 2]]"
37,mul,2,792,792,1,864,0,"{'ok': True, 'value': 792, 'stdout': '792\n', 'stderr': '', 'retcode': 0, 'timeout': False, 'duration_s': 0.09329795837402344}",1,Compute: 36 * 22
38,rod,8,104,22,0,30,0,"{'ok': True, 'value': 104, 'stdout': '104\n', 'stderr': '', 'retcode': 0, 'timeout': False, 'duration_s': 0.09222912788391113}",1,"Rod cutting: Given a rod of length N and price list P[1..N], compute the maximum obtainable revenue.
N = 8
P = [13, 3, 19, 18, 8, 19, 3, 9]"
39,mul,32,933058940594409483106026576782626484136805655352357089359818165,933300600000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0,9407355397964973777526474228578750566664965859544563555365,0,"{'ok': True, 'value': 933058940594409483106026576782626484136805655352357089359818165, 'stdout': '933058940594409483106026576782626484136805655352357089359818165\n', 'stderr': '', 'retcode': 0, 'timeout': False, 'duration_s': 0.10109090805053711}",1,Compute: 60784038988464698940510274382295 * 15350393888294933773473982786387
40,mul,16,4776427689790819439143442462598,4734663828664533569655535566,0,4749663653241435976766666466666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666,0,"{'ok': True, 'value': 4776427689790819439143442462598, 'stdout': '4776427689790819439143442462598\n', 'stderr': '', 'retcode': 0, 'timeout': False, 'duration_s': 0.1161494255065918}",1,Compute: 2245551597158723 * 2127062097274626
41,ilp_partition,32,0,2,0,470,0,"{'ok': True, 'value': 0, 'stdout': '0\n', 'stderr': '', 'retcode': 0, 'timeout': False, 'duration_s': 0.09685254096984863}",1,"Partition: Split the items into two groups to minimize the absolute difference between the sums. Return the minimum difference as an integer.
weights = [80, 31, 14, 72, 46, 21, 15, 6, 91, 41, 55, 94, 45, 33, 85, 81, 8, 79, 56, 54, 49, 46, 38, 44]"
42,add,16,8042457542408649,8042457542408649,1,8142457542408649,0,"{'ok': True, 'value': 8042457542408649, 'stdout': '8042457542408649\n', 'stderr': '', 'retcode': 0, 'timeout': False, 'duration_s': 0.09113287925720215}",1,Compute: 1219852872370237 + 6822604670038412
43,knap,4,28,34,0,28,1,"{'ok': True, 'value': 28, 'stdout': '28\n', 'stderr': '', 'retcode': 0, 'timeout': False, 'duration_s': 0.08489727973937988}",1,"0/1 Knapsack: Given item weights W and values V and capacity C, compute the maximum total value.
W = [3, 2, 5, 1]
V = [15, 13, 8, 13]
C = 5"
44,ilp_assign,2,8,5,0,5,0,"{'ok': False, 'value': None, 'stdout': '', 'stderr': '/tmp/cot_exec_xlhub8yj/main.py:13: DeprecationWarning: Calling nonzero on 0d arrays is deprecated, as it behaves surprisingly. Use `atleast_1d(cond).nonzero()` if the old behavior was intended. If the context of this warning is of the form `arr[nonzero(cond)]`, just use `arr[cond]`.\n  unset_bit = np.where((mask ^ (mask - 1)) == 1)[0][0]\nTraceback (most recent call last):\n  File ""/tmp/cot_exec_xlhub8yj/main.py"", line 20, in <module>\n    output = f(C)\n  File ""/tmp/cot_exec_xlhub8yj/main.py"", line 13, in f\n    unset_bit = np.where((mask ^ (mask - 1)) == 1)[0][0]\nIndexError: index 0 is out of bounds for axis 0 with size 0\n', 'retcode': 1, 'timeout': False, 'duration_s': 0.22694635391235352}",0,"Assignment problem: Given an n×n cost matrix C, assign each worker to one task minimizing the total cost. Return the minimum total cost as an integer. 
C = [[5, 6], [2, 3]]"
45,knap,4,26,32,0,12,0,"{'ok': True, 'value': 26, 'stdout': '26\n', 'stderr': '', 'retcode': 0, 'timeout': False, 'duration_s': 0.09495759010314941}",1,"0/1 Knapsack: Given item weights W and values V and capacity C, compute the maximum total value.
W = [6, 4, 7, 8]
V = [12, 14, 12, 1]
C = 12"
46,lcs,32,19,10,0,0,0,"{'ok': True, 'value': 19, 'stdout': '19\n', 'stderr': '', 'retcode': 0, 'timeout': False, 'duration_s': 0.09406352043151855}",1,"Compute the length of the Longest Common Subsequence (LCS) between strings:
S = ""dbddacaccacadaccbcdacadbbccddabd""
T = ""acbbcdcadcbaaccdcccccaabcccadcddc"""
47,ilp_partition,8,0,0,1,0,1,"{'ok': True, 'value': 0, 'stdout': '0\n', 'stderr': '', 'retcode': 0, 'timeout': False, 'duration_s': 0.10143017768859863}",1,"Partition: Split the items into two groups to minimize the absolute difference between the sums. Return the minimum difference as an integer.
weights = [23, 22, 8, 9, 3, 22, 15, 14]"
48,add,32,117739381102452970074683183155435,117739381097452970074683183155435,0,117739381102453169774683183155435,0,"{'ok': True, 'value': 117739381102452970074683183155435, 'stdout': '117739381102452970074683183155435\n', 'stderr': '', 'retcode': 0, 'timeout': False, 'duration_s': 0.08932662010192871}",1,Compute: 78689403305010146773129329507166 + 39049977797442823301553853648269
49,ilp_partition,4,1,1,1,2,0,"{'ok': True, 'value': 1, 'stdout': '1\n', 'stderr': '', 'retcode': 0, 'timeout': False, 'duration_s': 0.0840001106262207}",1,"Partition: Split the items into two groups to minimize the absolute difference between the sums. Return the minimum difference as an integer.
weights = [12, 9, 8, 4]"
50,add,8,193244451,193244451,1,193244451,1,"{'ok': True, 'value': 193244451, 'stdout': '193244451\n', 'stderr': '', 'retcode': 0, 'timeout': False, 'duration_s': 0.07693719863891602}",1,Compute: 98560063 + 94684388
51,mul,2,5394,5374,0,5454,0,"{'ok': True, 'value': 5394, 'stdout': '5394\n', 'stderr': '', 'retcode': 0, 'timeout': False, 'duration_s': 0.09543418884277344}",1,Compute: 93 * 58
52,ilp_prod,2,36,32,0,9,0,"{'ok': False, 'value': None, 'stdout': '', 'stderr': 'Traceback (most recent call last):\n  File ""/tmp/cot_exec_5tandxe1/main.py"", line 18, in <module>\n    output = f([4, 8], [[1, 2], [2, 1]], [9, 10], [5, 4])\n  File ""/tmp/cot_exec_5tandxe1/main.py"", line 14, in f\n    prob.solve(pulp.PULP_CBC_CMD(msg=False))\n  File ""/mnt/nlpgpu-io1/data/terry/ToolProj/.pixi/envs/default/lib/python3.10/site-packages/pulp/pulp.py"", line 2092, in solve\n    status = solver.actualSolve(self, **kwargs)\n  File ""/mnt/nlpgpu-io1/data/terry/ToolProj/.pixi/envs/default/lib/python3.10/site-packages/pulp/apis/coin_api.py"", line 140, in actualSolve\n    return self.solve_CBC(lp, **kwargs)\n  File ""/mnt/nlpgpu-io1/data/terry/ToolProj/.pixi/envs/default/lib/python3.10/site-packages/pulp/apis/coin_api.py"", line 231, in solve_CBC\n    raise PulpSolverError(""Pulp: Error while executing "" + self.path)\npulp.apis.core.PulpSolverError: Pulp: Error while executing /mnt/nlpgpu-io1/data/terry/ToolProj/.pixi/envs/default/lib/python3.10/site-packages/pulp/apis/../solverdir/cbc/linux/i64/cbc\n', 'retcode': 1, 'timeout': False, 'duration_s': 0.16887903213500977}",0,"Production planning: Choose integer quantities x_j ≥ 0 to maximize total profit sum_j profit[j]*x_j, subject to resource constraints sum_j consumption[i][j]*x_j ≤ capacity[i]. Return the max profit.
profit = [4, 8]
consumption (rows=resources) = [[1, 2], [2, 1]]
capacity = [9, 10]
upper_bounds = [5, 4]"
