idx,kind,digits,truth,answer_nl,correct_nl,answer_code,correct_code,answer_code_exec,correct_code_exec,problem
24,knap,16,445,1043,0,5,0,"{'ok': True, 'value': 445, 'stdout': '445\n', 'stderr': '', 'retcode': 0, 'timeout': False, 'duration_s': 0.0938882827758789}",1,"0/1 Knapsack: Given item weights W and values V and capacity C, compute the maximum total value.
W = [5, 23, 1, 9, 29, 21, 1, 6, 4, 18, 25, 29, 25, 29, 10, 8]
V = [2, 54, 44, 27, 35, 47, 42, 57, 24, 7, 59, 39, 29, 42, 27, 62]
C = 121"
25,ilp_partition,8,0,1,0,22,0,"{'ok': True, 'value': 90, 'stdout': '90\n', 'stderr': '', 'retcode': 0, 'timeout': False, 'duration_s': 0.0954124927520752}",0,"Partition: Split the items into two groups to minimize the absolute difference between the sums. Return the minimum difference as an integer.
weights = [9, 8, 24, 17, 19, 22, 13, 22]"
26,lcs,16,8,10,0,0,0,"{'ok': True, 'value': 8, 'stdout': '8\n', 'stderr': '', 'retcode': 0, 'timeout': False, 'duration_s': 0.10440492630004883}",1,"Compute the length of the Longest Common Subsequence (LCS) between strings:
S = ""babbbdadadaacdba""
T = ""dbbddcacdcbccdd"""
27,ilp_assign,32,69,185,0,145,0,"{'ok': True, 'value': 69, 'stdout': '69\n', 'stderr': '', 'retcode': 0, 'timeout': False, 'duration_s': 0.41989874839782715}",1,"Assignment problem: Given an n×n cost matrix C, assign each worker to one task minimizing the total cost. Return the minimum total cost as an integer. 
C = [[54, 9, 23, 67, 29, 43, 42], [53, 66, 70, 13, 69, 22, 70], [21, 64, 84, 77, 27, 43, 65], [19, 7, 30, 55, 70, 23, 6], [47, 21, 4, 93, 83, 55, 96], [41, 41, 64, 79, 86, 13, 95], [87, 22, 33, 4, 3, 37, 33]]"
28,lcs,4,2,2,1,1,0,"{'ok': True, 'value': 2, 'stdout': '2\n', 'stderr': '', 'retcode': 0, 'timeout': False, 'duration_s': 0.1049654483795166}",1,"Compute the length of the Longest Common Subsequence (LCS) between strings:
S = ""aacd""
T = ""cdb"""
29,add,8,49293892,49,0,49293892,1,"{'ok': True, 'value': 49293892, 'stdout': '49293892\n', 'stderr': '', 'retcode': 0, 'timeout': False, 'duration_s': 0.09127497673034668}",1,Compute: 22199414 + 27094478
30,rod,8,160,22,0,36,0,"{'ok': True, 'value': 160, 'stdout': '160\n', 'stderr': '', 'retcode': 0, 'timeout': False, 'duration_s': 0.08975601196289062}",1,"Rod cutting: Given a rod of length N and price list P[1..N], compute the maximum obtainable revenue.
N = 8
P = [20, 1, 22, 2, 4, 19, 20, 16]"
31,add,32,120115601992462422312138668162452,11515811241215838223113865440186,0,120115601992462422312138668162452,1,"{'ok': True, 'value': 120115601992462422312138668162452, 'stdout': '120115601992462422312138668162452\n', 'stderr': '', 'retcode': 0, 'timeout': False, 'duration_s': 0.09816241264343262}",1,Compute: 48986831406196261102788635840186 + 71128770586266161209350032322266
32,ilp_partition,16,1,1,1,2,0,"{'ok': True, 'value': 1, 'stdout': '1\n', 'stderr': '', 'retcode': 0, 'timeout': False, 'duration_s': 0.21663618087768555}",1,"Partition: Split the items into two groups to minimize the absolute difference between the sums. Return the minimum difference as an integer.
weights = [18, 17, 23, 17, 4, 23, 23, 32, 20, 33, 18, 43, 16, 31, 10, 5]"
33,mul,2,352,352,1,352,1,"{'ok': True, 'value': 352, 'stdout': '352\n', 'stderr': '', 'retcode': 0, 'timeout': False, 'duration_s': 0.09086799621582031}",1,Compute: 32 * 11
34,ilp_partition,2,1,1,1,2,0,"{'ok': True, 'value': 5, 'stdout': '5\n', 'stderr': '', 'retcode': 0, 'timeout': False, 'duration_s': 0.1126856803894043}",0,"Partition: Split the items into two groups to minimize the absolute difference between the sums. Return the minimum difference as an integer.
weights = [3, 6, 6, 4]"
