idx,kind,digits,truth,answer_nl,correct_nl,answer_code,correct_code,answer_code_exec,correct_code_exec,problem
10,ilp_assign,8,24,38,0,36,0,"{'ok': True, 'value': 24, 'stdout': '24\n', 'stderr': '', 'retcode': 0, 'timeout': False, 'duration_s': 0.40399169921875}",1,"Assignment problem: Given an n×n cost matrix C, assign each worker to one task minimizing the total cost. Return the minimum total cost as an integer. 
C = [[2, 5, 12, 23, 13, 17, 5], [11, 22, 10, 22, 18, 14, 24], [5, 1, 18, 20, 20, 1, 4], [22, 5, 16, 3, 1, 14, 2], [11, 15, 8, 2, 18, 14, 15], [1, 14, 15, 5, 7, 24, 17], [10, 12, 8, 20, 3, 22, 7]]"
11,mul,16,20181739976105652327364946661767,,0,2000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0,"{'ok': True, 'value': 20181739976105652327364946661767, 'stdout': '20181739976105652327364946661767\n', 'stderr': '', 'retcode': 0, 'timeout': False, 'duration_s': 0.07999038696289062}",1,Compute: 3681296609229743 * 5482236863366569
12,ilp_partition,2,1,0,0,1,1,"{'ok': True, 'value': 5, 'stdout': '5\n', 'stderr': '', 'retcode': 0, 'timeout': False, 'duration_s': 0.08514404296875}",0,"Partition: Split the items into two groups to minimize the absolute difference between the sums. Return the minimum difference as an integer.
weights = [5, 2, 5, 3]"
13,add,2,124,124,1,124,1,"{'ok': True, 'value': 124, 'stdout': '124\n', 'stderr': '', 'retcode': 0, 'timeout': False, 'duration_s': 0.07182502746582031}",1,Compute: 87 + 37
14,knap,2,6,9,0,0,0,"{'ok': True, 'value': 6, 'stdout': '6\n', 'stderr': '', 'retcode': 0, 'timeout': False, 'duration_s': 0.09676337242126465}",1,"0/1 Knapsack: Given item weights W and values V and capacity C, compute the maximum total value.
W = [4, 2, 3]
V = [3, 6, 3]
C = 4"
15,mul,4,68483277,6861497,0,6854317,0,"{'ok': True, 'value': 68483277, 'stdout': '68483277\n', 'stderr': '', 'retcode': 0, 'timeout': False, 'duration_s': 0.07439661026000977}",1,Compute: 8037 * 8521
16,mul,32,3429025338171880895291320864667053354177223073540117445444413984,345678901234567890123456789012345678901234567890123456789012345678901234567890,0,341364674033284955863407634864540564686464,0,"{'ok': True, 'value': 3429025338171880895291320864667053354177223073540117445444413984, 'stdout': '3429025338171880895291320864667053354177223073540117445444413984\n', 'stderr': '', 'retcode': 0, 'timeout': False, 'duration_s': 0.07272744178771973}",1,Compute: 36021707086502837194931013501544 * 95193304690901793120653063703636
17,ilp_prod,8,70,100,0,4,0,"{'ok': True, 'value': 60, 'stdout': 'Welcome to the CBC MILP Solver \nVersion: 2.10.3 \nBuild Date: Dec 15 2019 \n\ncommand line - /mnt/nlpgpu-io1/data/terry/ToolProj/.pixi/envs/default/lib/python3.10/site-packages/pulp/apis/../solverdir/cbc/linux/i64/cbc /tmp/e40eeb60a4a64c5c931353032bd375ae-pulp.mps -max -timeMode elapsed -branch -printingOptions all -solution /tmp/e40eeb60a4a64c5c931353032bd375ae-pulp.sol (default strategy 1)\nAt line 2 NAME          MODEL\nAt line 3 ROWS\nAt line 13 COLUMNS\nAt line 58 RHS\nAt line 67 BOUNDS\nAt line 72 ENDATA\nProblem MODEL has 8 rows, 4 columns and 32 elements\nCoin0008I MODEL read with 0 errors\nOption for timeMode changed from cpu to elapsed\nContinuous objective value is 60 - 0.00 seconds\nCgl0004I processed model has 5 rows, 4 columns (4 integer (0 of which binary)) and 20 elements\nCutoff increment increased from 1e-05 to 0.9999\nCbc0012I Integer solution of -60 found by DiveCoefficient after 0 iterations and 0 nodes (0.00 seconds)\nCbc0001I Search completed - best objective -60, took 0 iterations and 0 nodes (0.00 seconds)\nCbc0035I Maximum depth 0, 0 variables fixed on reduced cost\nCuts at root node changed objective from -60 to -60\nProbing was tried 0 times and created 0 cuts of which 0 were active after adding rounds of cuts (0.000 seconds)\nGomory was tried 0 times and created 0 cuts of which 0 were active after adding rounds of cuts (0.000 seconds)\nKnapsack was tried 0 times and created 0 cuts of which 0 were active after adding rounds of cuts (0.000 seconds)\nClique was tried 0 times and created 0 cuts of which 0 were active after adding rounds of cuts (0.000 seconds)\nMixedIntegerRounding2 was tried 0 times and created 0 cuts of which 0 were active after adding rounds of cuts (0.000 seconds)\nFlowCover was tried 0 times and created 0 cuts of which 0 were active after adding rounds of cuts (0.000 seconds)\nTwoMirCuts was tried 0 times and created 0 cuts of which 0 were active after adding rounds of cuts (0.000 seconds)\nZeroHalf was tried 0 times and created 0 cuts of which 0 were active after adding rounds of cuts (0.000 seconds)\n\nResult - Optimal solution found\n\nObjective value:                60.00000000\nEnumerated nodes:               0\nTotal iterations:               0\nTime (CPU seconds):             0.00\nTime (Wallclock seconds):       0.00\n\nOption for printingOptions changed from normal to all\nTotal time (CPU seconds):       0.00   (Wallclock seconds):       0.00\n\n60.0\n', 'stderr': '/mnt/nlpgpu-io1/data/terry/ToolProj/.pixi/envs/default/lib/python3.10/site-packages/pulp/pulp.py:1489: UserWarning: Spaces are not permitted in the name. Converted to \'_\'\n  warnings.warn(""Spaces are not permitted in the name. Converted to \'_\'"")\n', 'retcode': 0, 'timeout': False, 'duration_s': 0.15006232261657715}",0,"Production planning: Choose integer quantities x_j ≥ 0 to maximize total profit sum_j profit[j]*x_j, subject to resource constraints sum_j consumption[i][j]*x_j ≤ capacity[i]. Return the max profit.
profit = [20, 12, 4, 9]
consumption (rows=resources) = [[1, 4, 2, 1], [2, 1, 6, 4], [5, 7, 5, 2], [8, 4, 3, 2]]
capacity = [22, 19, 21, 24]
upper_bounds = [3, 3, 3, 4]"
18,add,2,125,125,1,125,1,"{'ok': True, 'value': 125, 'stdout': '125\n', 'stderr': '', 'retcode': 0, 'timeout': False, 'duration_s': 0.07805752754211426}",1,Compute: 56 + 69
19,rod,2,10,5,0,5,0,"{'ok': True, 'value': 10, 'stdout': '10\n', 'stderr': '', 'retcode': 0, 'timeout': False, 'duration_s': 0.0718233585357666}",1,"Rod cutting: Given a rod of length N and price list P[1..N], compute the maximum obtainable revenue.
N = 2
P = [5, 2]"
20,knap,4,22,24,0,0,0,"{'ok': True, 'value': 22, 'stdout': '22\n', 'stderr': '', 'retcode': 0, 'timeout': False, 'duration_s': 0.07139205932617188}",1,"0/1 Knapsack: Given item weights W and values V and capacity C, compute the maximum total value.
W = [1, 8, 5, 5]
V = [7, 7, 10, 15]
C = 9"
21,knap,16,377,1024,0,-1,0,"{'ok': True, 'value': 377, 'stdout': '377\n', 'stderr': '', 'retcode': 0, 'timeout': False, 'duration_s': 0.09275603294372559}",1,"0/1 Knapsack: Given item weights W and values V and capacity C, compute the maximum total value.
W = [25, 3, 6, 5, 23, 18, 23, 32, 27, 21, 32, 7, 32, 14, 32, 3]
V = [30, 64, 24, 11, 40, 43, 14, 10, 55, 6, 37, 14, 21, 18, 13, 59]
C = 151"
22,add,8,164915930,164915930,1,165115930,0,"{'ok': True, 'value': 164915930, 'stdout': '164915930\n', 'stderr': '', 'retcode': 0, 'timeout': False, 'duration_s': 0.07340335845947266}",1,Compute: 69230399 + 95685531
23,ilp_assign,4,10,1,0,11,0,"{'ok': True, 'value': 10, 'stdout': '10\n', 'stderr': '', 'retcode': 0, 'timeout': False, 'duration_s': 0.3802640438079834}",1,"Assignment problem: Given an n×n cost matrix C, assign each worker to one task minimizing the total cost. Return the minimum total cost as an integer. 
C = [[4, 1, 11, 4], [2, 5, 7, 5], [2, 4, 2, 3], [3, 4, 4, 5]]"
24,knap,8,95,110,0,0,0,"{'ok': True, 'value': 95, 'stdout': '95\n', 'stderr': '', 'retcode': 0, 'timeout': False, 'duration_s': 0.08403849601745605}",1,"0/1 Knapsack: Given item weights W and values V and capacity C, compute the maximum total value.
W = [11, 2, 13, 7, 7, 16, 12, 2]
V = [5, 31, 4, 30, 13, 5, 13, 8]
C = 35"
25,add,8,128077382,128077382,1,128077372,0,"{'ok': True, 'value': 128077382, 'stdout': '128077382\n', 'stderr': '', 'retcode': 0, 'timeout': False, 'duration_s': 0.08066630363464355}",1,Compute: 30437479 + 97639903
26,knap,2,9,14,0,0,0,"{'ok': True, 'value': 9, 'stdout': '9\n', 'stderr': '', 'retcode': 0, 'timeout': False, 'duration_s': 0.07425260543823242}",1,"0/1 Knapsack: Given item weights W and values V and capacity C, compute the maximum total value.
W = [4, 3, 3]
V = [9, 8, 5]
C = 5"
27,ilp_assign,2,4,4,1,8,0,"{'ok': True, 'value': 4, 'stdout': '4\n', 'stderr': '', 'retcode': 0, 'timeout': False, 'duration_s': 0.37556910514831543}",1,"Assignment problem: Given an n×n cost matrix C, assign each worker to one task minimizing the total cost. Return the minimum total cost as an integer. 
C = [[1, 5], [6, 3]]"
28,ilp_partition,16,0,1,0,28,0,"{'ok': True, 'value': 0, 'stdout': '0\n', 'stderr': '', 'retcode': 0, 'timeout': False, 'duration_s': 0.2017204761505127}",1,"Partition: Split the items into two groups to minimize the absolute difference between the sums. Return the minimum difference as an integer.
weights = [3, 30, 29, 47, 2, 28, 16, 38, 39, 15, 17, 21, 22, 43, 21, 35]"
29,knap,16,365,102,0,0,0,"{'ok': True, 'value': 365, 'stdout': '365\n', 'stderr': '', 'retcode': 0, 'timeout': False, 'duration_s': 0.07467222213745117}",1,"0/1 Knapsack: Given item weights W and values V and capacity C, compute the maximum total value.
W = [10, 2, 21, 12, 19, 11, 19, 4, 21, 19, 25, 4, 13, 14, 9, 1]
V = [16, 44, 11, 34, 56, 57, 32, 22, 5, 21, 31, 24, 35, 24, 41, 12]
C = 102"
30,ilp_assign,8,32,46,0,46,0,"{'ok': True, 'value': 32, 'stdout': '32\n', 'stderr': '', 'retcode': 0, 'timeout': False, 'duration_s': 0.38643598556518555}",1,"Assignment problem: Given an n×n cost matrix C, assign each worker to one task minimizing the total cost. Return the minimum total cost as an integer. 
C = [[4, 18, 2, 16, 14, 20, 8], [17, 11, 19, 18, 17, 4, 13], [21, 17, 9, 6, 8, 1, 6], [23, 20, 13, 16, 4, 3, 2], [8, 12, 4, 21, 4, 11, 14], [2, 22, 10, 13, 21, 15, 6], [17, 21, 13, 10, 18, 23, 7]]"
31,ilp_partition,4,3,1,0,2,0,"{'ok': True, 'value': 9, 'stdout': '9\n', 'stderr': '', 'retcode': 0, 'timeout': False, 'duration_s': 0.09446310997009277}",0,"Partition: Split the items into two groups to minimize the absolute difference between the sums. Return the minimum difference as an integer.
weights = [7, 11, 5, 4]"
32,lcs,8,5,5,1,5,1,"{'ok': True, 'value': 5, 'stdout': '5\n', 'stderr': '', 'retcode': 0, 'timeout': False, 'duration_s': 0.07443928718566895}",1,"Compute the length of the Longest Common Subsequence (LCS) between strings:
S = ""cbddaadc""
T = ""dbbdcddcd"""
33,ilp_partition,4,4,The answer will be the minimum difference between the two groups.,0,3,0,"{'ok': True, 'value': 8, 'stdout': '8\n', 'stderr': '', 'retcode': 0, 'timeout': False, 'duration_s': 0.07407283782958984}",0,"Partition: Split the items into two groups to minimize the absolute difference between the sums. Return the minimum difference as an integer.
weights = [6, 6, 8, 12]"
34,knap,32,1440,1047,0,2,0,"{'ok': True, 'value': 1440, 'stdout': '1440\n', 'stderr': '', 'retcode': 0, 'timeout': False, 'duration_s': 0.08620738983154297}",1,"0/1 Knapsack: Given item weights W and values V and capacity C, compute the maximum total value.
W = [47, 62, 44, 57, 29, 11, 40, 44, 50, 35, 63, 47, 7, 2, 32, 25, 18, 24, 41, 62, 31, 49, 12, 33, 14, 25, 47, 39, 52, 21, 45, 50]
V = [43, 39, 36, 40, 10, 40, 118, 128, 72, 118, 7, 55, 101, 23, 33, 81, 12, 99, 20, 46, 39, 51, 97, 109, 43, 124, 30, 38, 12, 27, 19, 65]
C = 579"
35,ilp_assign,32,186,186,1,209,0,"{'ok': True, 'value': 186, 'stdout': '186\n', 'stderr': '', 'retcode': 0, 'timeout': False, 'duration_s': 0.3891146183013916}",1,"Assignment problem: Given an n×n cost matrix C, assign each worker to one task minimizing the total cost. Return the minimum total cost as an integer. 
C = [[50, 52, 79, 61, 11, 24, 58], [64, 57, 55, 82, 94, 21, 44], [26, 75, 50, 3, 29, 93, 85], [47, 4, 93, 13, 54, 4, 48], [66, 28, 29, 81, 80, 29, 17], [87, 33, 95, 46, 52, 66, 45], [95, 63, 65, 51, 72, 80, 53]]"
36,rod,4,44,22,0,12,0,"{'ok': True, 'value': 44, 'stdout': '44\n', 'stderr': '', 'retcode': 0, 'timeout': False, 'duration_s': 0.07135701179504395}",1,"Rod cutting: Given a rod of length N and price list P[1..N], compute the maximum obtainable revenue.
N = 4
P = [11, 7, 12, 3]"
37,ilp_assign,32,173,168,0,209,0,"{'ok': True, 'value': 173, 'stdout': '173\n', 'stderr': '', 'retcode': 0, 'timeout': False, 'duration_s': 0.38405680656433105}",1,"Assignment problem: Given an n×n cost matrix C, assign each worker to one task minimizing the total cost. Return the minimum total cost as an integer. 
C = [[63, 24, 50, 8, 92, 21, 73], [66, 75, 81, 24, 96, 74, 60], [64, 88, 68, 54, 87, 18, 9], [88, 69, 55, 72, 20, 22, 75], [34, 74, 81, 46, 45, 80, 90], [31, 33, 17, 25, 52, 48, 75], [88, 84, 76, 48, 59, 93, 36]]"
38,ilp_prod,4,36,65,0,36,1,"{'ok': True, 'value': 36, 'stdout': 'Welcome to the CBC MILP Solver \nVersion: 2.10.3 \nBuild Date: Dec 15 2019 \n\ncommand line - /mnt/nlpgpu-io1/data/terry/ToolProj/.pixi/envs/default/lib/python3.10/site-packages/pulp/apis/../solverdir/cbc/linux/i64/cbc /tmp/f6f097ab8dea4a288c79d6ddfb4d9eac-pulp.mps -max -timeMode elapsed -branch -printingOptions all -solution /tmp/f6f097ab8dea4a288c79d6ddfb4d9eac-pulp.sol (default strategy 1)\nAt line 2 NAME          MODEL\nAt line 3 ROWS\nAt line 8 COLUMNS\nAt line 27 RHS\nAt line 31 BOUNDS\nAt line 35 ENDATA\nProblem MODEL has 3 rows, 3 columns and 9 elements\nCoin0008I MODEL read with 0 errors\nOption for timeMode changed from cpu to elapsed\nContinuous objective value is 36 - 0.00 seconds\nCgl0004I processed model has 0 rows, 0 columns (0 integer (0 of which binary)) and 0 elements\nCbc3007W No integer variables - nothing to do\nCuts at root node changed objective from -36 to -1.79769e+308\nProbing was tried 0 times and created 0 cuts of which 0 were active after adding rounds of cuts (0.000 seconds)\nGomory was tried 0 times and created 0 cuts of which 0 were active after adding rounds of cuts (0.000 seconds)\nKnapsack was tried 0 times and created 0 cuts of which 0 were active after adding rounds of cuts (0.000 seconds)\nClique was tried 0 times and created 0 cuts of which 0 were active after adding rounds of cuts (0.000 seconds)\nMixedIntegerRounding2 was tried 0 times and created 0 cuts of which 0 were active after adding rounds of cuts (0.000 seconds)\nFlowCover was tried 0 times and created 0 cuts of which 0 were active after adding rounds of cuts (0.000 seconds)\nTwoMirCuts was tried 0 times and created 0 cuts of which 0 were active after adding rounds of cuts (0.000 seconds)\nZeroHalf was tried 0 times and created 0 cuts of which 0 were active after adding rounds of cuts (0.000 seconds)\n\nResult - Optimal solution found\n\nObjective value:                36.00000000\nEnumerated nodes:               0\nTotal iterations:               0\nTime (CPU seconds):             0.00\nTime (Wallclock seconds):       0.00\n\nOption for printingOptions changed from normal to all\nTotal time (CPU seconds):       0.00   (Wallclock seconds):       0.00\n\n36.0\n', 'stderr': '/mnt/nlpgpu-io1/data/terry/ToolProj/.pixi/envs/default/lib/python3.10/site-packages/pulp/pulp.py:1489: UserWarning: Spaces are not permitted in the name. Converted to \'_\'\n  warnings.warn(""Spaces are not permitted in the name. Converted to \'_\'"")\n', 'retcode': 0, 'timeout': False, 'duration_s': 0.1750929355621338}",1,"Production planning: Choose integer quantities x_j ≥ 0 to maximize total profit sum_j profit[j]*x_j, subject to resource constraints sum_j consumption[i][j]*x_j ≤ capacity[i]. Return the max profit.
profit = [12, 10, 5]
consumption (rows=resources) = [[1, 2, 2], [4, 2, 2], [2, 3, 3]]
capacity = [13, 12, 9]
upper_bounds = [3, 3, 3]"
39,knap,8,112,110,0,0,0,"{'ok': True, 'value': 112, 'stdout': '112\n', 'stderr': '', 'retcode': 0, 'timeout': False, 'duration_s': 0.07999110221862793}",1,"0/1 Knapsack: Given item weights W and values V and capacity C, compute the maximum total value.
W = [7, 5, 15, 7, 13, 4, 2, 9]
V = [23, 30, 2, 13, 14, 27, 8, 24]
C = 31"
40,lcs,16,10,7,0,0,0,"{'ok': True, 'value': 10, 'stdout': '10\n', 'stderr': '', 'retcode': 0, 'timeout': False, 'duration_s': 0.08554506301879883}",1,"Compute the length of the Longest Common Subsequence (LCS) between strings:
S = ""baddcdabdcbcadcd""
T = ""bacddabdaabbdca"""
41,lcs,2,2,2,1,0,0,"{'ok': True, 'value': 2, 'stdout': '2\n', 'stderr': '', 'retcode': 0, 'timeout': False, 'duration_s': 0.08249950408935547}",1,"Compute the length of the Longest Common Subsequence (LCS) between strings:
S = ""db""
T = ""dba"""
42,sub,4,6231,6231,1,6231,1,"{'ok': True, 'value': 6231, 'stdout': '6231\n', 'stderr': '', 'retcode': 0, 'timeout': False, 'duration_s': 0.07278966903686523}",1,Compute: 8560 - 2329
43,lcs,16,9,7,0,16,0,"{'ok': True, 'value': 9, 'stdout': '9\n', 'stderr': '', 'retcode': 0, 'timeout': False, 'duration_s': 0.0759589672088623}",1,"Compute the length of the Longest Common Subsequence (LCS) between strings:
S = ""aacddcbddadcdcac""
T = ""cdacdbdbccabddd"""
44,lcs,8,4,4,1,0,0,"{'ok': True, 'value': 4, 'stdout': '4\n', 'stderr': '', 'retcode': 0, 'timeout': False, 'duration_s': 0.08350729942321777}",1,"Compute the length of the Longest Common Subsequence (LCS) between strings:
S = ""daccbcca""
T = ""cbccbbd"""
45,ilp_partition,16,0,1,0,47,0,"{'ok': True, 'value': 0, 'stdout': '0\n', 'stderr': '', 'retcode': 0, 'timeout': False, 'duration_s': 0.19823670387268066}",1,"Partition: Split the items into two groups to minimize the absolute difference between the sums. Return the minimum difference as an integer.
weights = [41, 46, 47, 31, 16, 25, 27, 46, 40, 12, 28, 19, 44, 3, 22, 13]"
46,add,4,13502,134102,0,13502,1,"{'ok': True, 'value': 13502, 'stdout': '13502\n', 'stderr': '', 'retcode': 0, 'timeout': False, 'duration_s': 0.07404589653015137}",1,Compute: 5221 + 8281
