idx,kind,digits,truth,answer_nl,correct_nl,answer_code,correct_code,answer_code_exec,correct_code_exec,problem
13,rod,8,92,37,0,46,0,"{'ok': False, 'value': None, 'stdout': '', 'stderr': 'Traceback (most recent call last):\n  File ""/tmp/cot_exec_zjmwmqtw/main.py"", line 10, in <module>\n    print(rod_cutting(n, p))\n  File ""/tmp/cot_exec_zjmwmqtw/main.py"", line 5, in rod_cutting\n    dp[i] = max(dp[i], p[j] + dp[i - j])\nIndexError: list index out of range\n', 'retcode': 1, 'timeout': False, 'duration_s': 0.09397625923156738}",0,"Rod cutting: Given a rod of length N and price list P[1..N], compute the maximum obtainable revenue.
N = 8
P = [1, 23, 18, 11, 9, 21, 5, 19]"
14,mul,4,26225193,26225193,1,26089773,0,"{'ok': True, 'value': 26225193, 'stdout': '26225193\n', 'stderr': '', 'retcode': 0, 'timeout': False, 'duration_s': 0.09331107139587402}",1,Compute: 8147 * 3219
15,knap,4,24,27,0,22,0,"{'ok': True, 'value': 24, 'stdout': '24\n', 'stderr': '', 'retcode': 0, 'timeout': False, 'duration_s': 0.1058495044708252}",1,"0/1 Knapsack: Given item weights W and values V and capacity C, compute the maximum total value.
W = [3, 1, 2, 3]
V = [14, 9, 15, 3]
C = 4"
16,ilp_assign,8,41,Cannot be determined without implementing the Hungarian Algorithm,0,57,0,"{'ok': False, 'value': None, 'stdout': '', 'stderr': '  File ""/tmp/cot_exec_qg6anttd/main.py"", line 18\n    total_cost = np.sum(C[np.arange(n), assignment])\nIndentationError: unexpected indent\n', 'retcode': 1, 'timeout': False, 'duration_s': 0.0876624584197998}",0,"Assignment problem: Given an n×n cost matrix C, assign each worker to one task minimizing the total cost. Return the minimum total cost as an integer. 
C = [[19, 12, 12, 6, 18, 3, 3], [11, 22, 24, 9, 9, 4, 13], [4, 6, 17, 10, 8, 4, 11], [6, 21, 22, 14, 5, 4, 11], [16, 11, 11, 24, 5, 12, 24], [17, 16, 20, 6, 23, 21, 3], [10, 8, 17, 13, 23, 1, 7]]"
17,add,32,128226209919515319599499220857428,55833587851715639599999300857128,0,128226209919515619600000220057428,0,"{'ok': True, 'value': 128226209919515319599499220857428, 'stdout': '128226209919515319599499220857428\n', 'stderr': '', 'retcode': 0, 'timeout': False, 'duration_s': 0.08516836166381836}",1,Compute: 47789963177525673673329419833797 + 80436246741989645926169801023631
18,rod,32,1184,224,0,226,0,"{'ok': True, 'value': 1184, 'stdout': '1184\n', 'stderr': '', 'retcode': 0, 'timeout': False, 'duration_s': 0.10433244705200195}",1,"Rod cutting: Given a rod of length N and price list P[1..N], compute the maximum obtainable revenue.
N = 32
P = [37, 46, 95, 68, 42, 57, 78, 9, 48, 92, 81, 44, 60, 55, 66, 48, 3, 85, 89, 96, 38, 7, 86, 53, 75, 68, 36, 63, 87, 56, 80, 93]"
19,ilp_assign,8,31,Cannot be determined without using the Hungarian Algorithm or a similar systematic approach.,0,89,0,"{'ok': True, 'value': 190, 'stdout': '190\n', 'stderr': '', 'retcode': 0, 'timeout': False, 'duration_s': 0.5047030448913574}",0,"Assignment problem: Given an n×n cost matrix C, assign each worker to one task minimizing the total cost. Return the minimum total cost as an integer. 
C = [[4, 6, 17, 18, 6, 16, 4], [7, 10, 21, 10, 12, 10, 18], [1, 24, 2, 24, 21, 18, 23], [9, 8, 9, 15, 15, 24, 9], [22, 2, 8, 20, 20, 4, 7], [6, 19, 10, 4, 6, 1, 18], [16, 24, 21, 7, 24, 10, 2]]"
20,knap,16,417,1,0,597,0,"{'ok': True, 'value': 417, 'stdout': '417\n', 'stderr': '', 'retcode': 0, 'timeout': False, 'duration_s': 0.07935476303100586}",1,"0/1 Knapsack: Given item weights W and values V and capacity C, compute the maximum total value.
W = [29, 26, 27, 12, 14, 24, 20, 20, 5, 24, 8, 24, 25, 13, 2, 31]
V = [49, 19, 10, 1, 34, 30, 42, 10, 64, 60, 62, 4, 46, 17, 30, 47]
C = 152"
21,mul,8,4073146432182096,4068927969753776,0,40689879707333776,0,"{'ok': True, 'value': 4073146432182096, 'stdout': '4073146432182096\n', 'stderr': '', 'retcode': 0, 'timeout': False, 'duration_s': 0.09798789024353027}",1,Compute: 50698156 * 80341116
22,rod,8,104,30,0,30,0,"{'ok': True, 'value': 104, 'stdout': '104\n', 'stderr': '', 'retcode': 0, 'timeout': False, 'duration_s': 0.1040809154510498}",1,"Rod cutting: Given a rod of length N and price list P[1..N], compute the maximum obtainable revenue.
N = 8
P = [13, 19, 9, 16, 10, 8, 24, 6]"
23,rod,16,544,The answer cannot be determined without implementing the recursive algorithm with memoization.,0,107,0,"{'ok': True, 'value': 544, 'stdout': '544\n', 'stderr': '', 'retcode': 0, 'timeout': False, 'duration_s': 0.08597874641418457}",1,"Rod cutting: Given a rod of length N and price list P[1..N], compute the maximum obtainable revenue.
N = 16
P = [34, 40, 41, 6, 34, 45, 45, 5, 7, 2, 20, 16, 21, 14, 5, 26]"
24,sub,4,5635,5635,1,5635,1,"{'ok': True, 'value': 5635, 'stdout': '5635\n', 'stderr': '', 'retcode': 0, 'timeout': False, 'duration_s': 0.08467531204223633}",1,Compute: 6678 - 1043
25,sub,16,3303889388506150,3303899388506150,0,3303889388506150,1,"{'ok': True, 'value': 3303889388506150, 'stdout': '3303889388506150\n', 'stderr': '', 'retcode': 0, 'timeout': False, 'duration_s': 0.09623312950134277}",1,Compute: 9235606047415755 - 5931716658909605
26,sub,2,46,46,1,46,1,"{'ok': True, 'value': 46, 'stdout': '46\n', 'stderr': '', 'retcode': 0, 'timeout': False, 'duration_s': 0.08289122581481934}",1,Compute: 99 - 53
27,sub,4,2770,2770,1,2770,1,"{'ok': True, 'value': 2770, 'stdout': '2770\n', 'stderr': '', 'retcode': 0, 'timeout': False, 'duration_s': 0.08265089988708496}",1,Compute: 9673 - 6903
28,knap,16,318,200,0,392,0,"{'ok': True, 'value': 318, 'stdout': '318\n', 'stderr': '', 'retcode': 0, 'timeout': False, 'duration_s': 0.07480168342590332}",1,"0/1 Knapsack: Given item weights W and values V and capacity C, compute the maximum total value.
W = [32, 19, 9, 23, 32, 28, 7, 4, 22, 20, 3, 21, 5, 12, 25, 15]
V = [13, 16, 44, 36, 43, 34, 16, 40, 19, 19, 2, 24, 34, 49, 22, 20]
C = 138"
29,sub,32,13934349526811592782712397518867,18634849526811592782712397518867,0,13934349526811592782712407518867,0,"{'ok': True, 'value': 13934349526811592782712397518867, 'stdout': '13934349526811592782712397518867\n', 'stderr': '', 'retcode': 0, 'timeout': False, 'duration_s': 0.08025240898132324}",1,Compute: 30224905564604453231490567495338 - 16290556037792860448778169976471
30,rod,8,184,37,0,59,0,"{'ok': True, 'value': 184, 'stdout': '184\n', 'stderr': '', 'retcode': 0, 'timeout': False, 'duration_s': 0.09660792350769043}",1,"Rod cutting: Given a rod of length N and price list P[1..N], compute the maximum obtainable revenue.
N = 8
P = [23, 2, 18, 10, 21, 22, 2, 15]"
31,mul,8,262783548920480,26297844797680,0,2629999999999280,0,"{'ok': True, 'value': 262783548920480, 'stdout': '262783548920480\n', 'stderr': '', 'retcode': 0, 'timeout': False, 'duration_s': 0.09529995918273926}",1,Compute: 25333985 * 10372768
32,rod,2,10,10,1,5,0,"{'ok': True, 'value': 10, 'stdout': '10\n', 'stderr': '', 'retcode': 0, 'timeout': False, 'duration_s': 0.08115243911743164}",1,"Rod cutting: Given a rod of length N and price list P[1..N], compute the maximum obtainable revenue.
N = 2
P = [5, 4]"
33,ilp_partition,4,0,10,0,0,1,"{'ok': True, 'value': 0, 'stdout': '0\n', 'stderr': '', 'retcode': 0, 'timeout': False, 'duration_s': 0.08776235580444336}",1,"Partition: Split the items into two groups to minimize the absolute difference between the sums. Return the minimum difference as an integer.
weights = [1, 9, 4, 6]"
34,rod,8,48,22,0,22,0,"{'ok': True, 'value': 48, 'stdout': '48\n', 'stderr': '', 'retcode': 0, 'timeout': False, 'duration_s': 0.08210301399230957}",1,"Rod cutting: Given a rod of length N and price list P[1..N], compute the maximum obtainable revenue.
N = 8
P = [6, 4, 8, 10, 8, 6, 1, 20]"
35,ilp_assign,32,137,180,0,207,0,"{'ok': False, 'value': None, 'stdout': '', 'stderr': 'Traceback (most recent call last):\n  File ""/tmp/cot_exec_qyetbvcu/main.py"", line 42, in <module>\n    min_cost = hungarian(C)\n  File ""/tmp/cot_exec_qyetbvcu/main.py"", line 10, in hungarian\n    v[j] = min(C[:, j])\nTypeError: list indices must be integers or slices, not tuple\n', 'retcode': 1, 'timeout': False, 'duration_s': 0.08254623413085938}",0,"Assignment problem: Given an n×n cost matrix C, assign each worker to one task minimizing the total cost. Return the minimum total cost as an integer. 
C = [[55, 65, 54, 22, 16, 11, 44], [40, 7, 57, 76, 59, 62, 66], [91, 33, 86, 85, 45, 25, 31], [66, 45, 38, 32, 37, 95, 14], [8, 84, 58, 65, 79, 30, 51], [94, 1, 56, 59, 23, 65, 36], [61, 73, 40, 96, 81, 8, 41]]"
36,ilp_partition,16,0,The answer cannot be determined without performing the iterative process described in the rationale.,0,1,0,"{'ok': True, 'value': 6, 'stdout': '6\n', 'stderr': '', 'retcode': 0, 'timeout': False, 'duration_s': 0.08976912498474121}",0,"Partition: Split the items into two groups to minimize the absolute difference between the sums. Return the minimum difference as an integer.
weights = [30, 21, 28, 7, 36, 34, 2, 2, 10, 17, 34, 32, 48, 18, 17, 44]"
37,sub,4,4353,4353,1,4353,1,"{'ok': True, 'value': 4353, 'stdout': '4353\n', 'stderr': '', 'retcode': 0, 'timeout': False, 'duration_s': 0.08435440063476562}",1,Compute: 6672 - 2319
38,ilp_prod,8,204,Cannot be determined without a linear programming solver.,0,0,0,"{'ok': False, 'value': None, 'stdout': '', 'stderr': '/mnt/nlpgpu-io1/data/terry/ToolProj/.pixi/envs/default/lib/python3.10/site-packages/pulp/pulp.py:1489: UserWarning: Spaces are not permitted in the name. Converted to \'_\'\n  warnings.warn(""Spaces are not permitted in the name. Converted to \'_\'"")\nTraceback (most recent call last):\n  File ""/tmp/cot_exec_vtb23hx4/main.py"", line 7, in <module>\n    x = LpVariable.dicts(""x"", range(len(profit)), lowBound=0, cat=\'Integer\')\nNameError: name \'profit\' is not defined\n', 'retcode': 1, 'timeout': False, 'duration_s': 0.15604829788208008}",0,"Production planning: Choose integer quantities x_j ≥ 0 to maximize total profit sum_j profit[j]*x_j, subject to resource constraints sum_j consumption[i][j]*x_j ≤ capacity[i]. Return the max profit.
profit = [23, 17, 12, 17]
consumption (rows=resources) = [[4, 7, 6, 1], [4, 6, 2, 1], [5, 1, 4, 3], [1, 2, 4, 1]]
capacity = [29, 26, 32, 20]
upper_bounds = [6, 4, 4, 10]"
39,ilp_partition,2,1,9,0,1,1,"{'ok': True, 'value': 1, 'stdout': '1\n', 'stderr': '', 'retcode': 0, 'timeout': False, 'duration_s': 0.09543561935424805}",1,"Partition: Split the items into two groups to minimize the absolute difference between the sums. Return the minimum difference as an integer.
weights = [6, 1, 6, 2]"
40,ilp_assign,4,12,The answer cannot be determined without executing the Hungarian Algorithm.,0,20,0,"{'ok': False, 'value': None, 'stdout': '', 'stderr': '  File ""/tmp/cot_exec_au8aetjl/main.py"", line 12\n    return min_cost\nIndentationError: unexpected indent\n', 'retcode': 1, 'timeout': False, 'duration_s': 0.09494757652282715}",0,"Assignment problem: Given an n×n cost matrix C, assign each worker to one task minimizing the total cost. Return the minimum total cost as an integer. 
C = [[4, 4, 9, 3], [6, 2, 10, 4], [1, 2, 1, 11], [12, 3, 12, 8]]"
41,rod,16,592,107,0,107,0,"{'ok': True, 'value': 592, 'stdout': '592\n', 'stderr': '', 'retcode': 0, 'timeout': False, 'duration_s': 0.0940096378326416}",1,"Rod cutting: Given a rod of length N and price list P[1..N], compute the maximum obtainable revenue.
N = 16
P = [37, 21, 34, 48, 43, 39, 41, 29, 41, 18, 4, 43, 10, 40, 40, 3]"
42,ilp_assign,8,31,Cannot be determined without implementing the Hungarian Algorithm.,0,103,0,"{'ok': False, 'value': None, 'stdout': '', 'stderr': 'Traceback (most recent call last):\n  File ""/tmp/cot_exec_kdoimo44/main.py"", line 6, in <module>\n    min_cost = sum(C[i, j] for i, j in zip(row_ind, col_ind))\n  File ""/tmp/cot_exec_kdoimo44/main.py"", line 6, in <genexpr>\n    min_cost = sum(C[i, j] for i, j in zip(row_ind, col_ind))\nTypeError: list indices must be integers or slices, not tuple\n', 'retcode': 1, 'timeout': False, 'duration_s': 1.1146295070648193}",0,"Assignment problem: Given an n×n cost matrix C, assign each worker to one task minimizing the total cost. Return the minimum total cost as an integer. 
C = [[19, 23, 12, 4, 23, 14, 14], [7, 14, 11, 9, 6, 13, 1], [24, 2, 13, 15, 19, 16, 4], [5, 19, 12, 24, 9, 18, 15], [6, 7, 17, 15, 21, 1, 1], [16, 6, 7, 12, 20, 7, 17], [24, 4, 8, 21, 18, 24, 12]]"
43,ilp_partition,8,0,10,0,10,0,"{'ok': True, 'value': 16, 'stdout': '16\n', 'stderr': '', 'retcode': 0, 'timeout': False, 'duration_s': 0.08914017677307129}",0,"Partition: Split the items into two groups to minimize the absolute difference between the sums. Return the minimum difference as an integer.
weights = [20, 7, 12, 6, 20, 4, 2, 3]"
44,add,2,80,80,1,80,1,"{'ok': True, 'value': 80, 'stdout': '80\n', 'stderr': '', 'retcode': 0, 'timeout': False, 'duration_s': 0.09331989288330078}",1,Compute: 43 + 37
45,rod,16,272,1,0,107,0,"{'ok': True, 'value': 272, 'stdout': '272\n', 'stderr': '', 'retcode': 0, 'timeout': False, 'duration_s': 0.08537817001342773}",1,"Rod cutting: Given a rod of length N and price list P[1..N], compute the maximum obtainable revenue.
N = 16
P = [17, 32, 24, 2, 7, 12, 47, 8, 10, 3, 19, 32, 10, 31, 31, 40]"
46,ilp_assign,16,70,Cannot be determined without implementing the Hungarian Algorithm,0,280,0,"{'ok': True, 'value': 280, 'stdout': '280\n', 'stderr': '', 'retcode': 0, 'timeout': False, 'duration_s': 0.21830248832702637}",0,"Assignment problem: Given an n×n cost matrix C, assign each worker to one task minimizing the total cost. Return the minimum total cost as an integer. 
C = [[29, 44, 33, 2, 29, 4, 24], [32, 41, 25, 13, 37, 39, 12], [19, 33, 40, 1, 23, 10, 10], [28, 24, 14, 15, 18, 8, 7], [9, 8, 46, 20, 22, 23, 25], [31, 36, 41, 28, 6, 34, 38], [36, 33, 33, 45, 10, 9, 16]]"
47,rod,8,72,30,0,37,0,"{'ok': True, 'value': 72, 'stdout': '72\n', 'stderr': '', 'retcode': 0, 'timeout': False, 'duration_s': 0.09086823463439941}",1,"Rod cutting: Given a rod of length N and price list P[1..N], compute the maximum obtainable revenue.
N = 8
P = [9, 8, 9, 22, 18, 8, 3, 20]"
48,sub,4,7983,8083,0,7983,1,"{'ok': True, 'value': 7983, 'stdout': '7983\n', 'stderr': '', 'retcode': 0, 'timeout': False, 'duration_s': 0.31921863555908203}",1,Compute: 9825 - 1842
49,knap,4,25,22,0,22,0,"{'ok': True, 'value': 25, 'stdout': '25\n', 'stderr': '', 'retcode': 0, 'timeout': False, 'duration_s': 0.08049201965332031}",1,"0/1 Knapsack: Given item weights W and values V and capacity C, compute the maximum total value.
W = [5, 7, 5, 5]
V = [1, 4, 13, 12]
C = 11"
50,rod,2,6,6,1,6,1,"{'ok': True, 'value': 6, 'stdout': '6\n', 'stderr': '', 'retcode': 0, 'timeout': False, 'duration_s': 0.08954763412475586}",1,"Rod cutting: Given a rod of length N and price list P[1..N], compute the maximum obtainable revenue.
N = 2
P = [2, 6]"
51,rod,32,2752,32,0,226,0,"{'ok': True, 'value': 2752, 'stdout': '2752\n', 'stderr': '', 'retcode': 0, 'timeout': False, 'duration_s': 0.09534096717834473}",1,"Rod cutting: Given a rod of length N and price list P[1..N], compute the maximum obtainable revenue.
N = 32
P = [86, 43, 57, 9, 43, 91, 39, 27, 70, 17, 63, 45, 30, 16, 26, 1, 90, 18, 26, 76, 29, 85, 94, 17, 14, 55, 6, 19, 18, 45, 41, 92]"
52,ilp_prod,32,539,Cannot be determined manually,0,0,0,"{'ok': False, 'value': None, 'stdout': '', 'stderr': '/mnt/nlpgpu-io1/data/terry/ToolProj/.pixi/envs/default/lib/python3.10/site-packages/pulp/pulp.py:1489: UserWarning: Spaces are not permitted in the name. Converted to \'_\'\n  warnings.warn(""Spaces are not permitted in the name. Converted to \'_\'"")\nTraceback (most recent call last):\n  File ""/tmp/cot_exec_61uzwiny/main.py"", line 7, in <module>\n    x = LpVariable.dicts(""x"", range(len(profit)), lowBound=0, cat=\'Integer\')\nNameError: name \'profit\' is not defined\n', 'retcode': 1, 'timeout': False, 'duration_s': 0.1561131477355957}",0,"Production planning: Choose integer quantities x_j ≥ 0 to maximize total profit sum_j profit[j]*x_j, subject to resource constraints sum_j consumption[i][j]*x_j ≤ capacity[i]. Return the max profit.
profit = [28, 62, 54, 18, 77, 4]
consumption (rows=resources) = [[22, 22, 22, 24, 15, 23], [23, 30, 24, 12, 7, 8], [10, 13, 2, 26, 1, 17], [3, 27, 30, 15, 2, 20]]
capacity = [106, 97, 73, 122]
upper_bounds = [4, 3, 4, 3, 7, 4]"
53,lcs,4,2,2,1,3,0,"{'ok': True, 'value': 2, 'stdout': '2\n', 'stderr': '', 'retcode': 0, 'timeout': False, 'duration_s': 0.08743500709533691}",1,"Compute the length of the Longest Common Subsequence (LCS) between strings:
S = ""cccb""
T = ""cca"""
54,add,8,134544195,134544195,1,134544195,1,"{'ok': True, 'value': 134544195, 'stdout': '134544195\n', 'stderr': '', 'retcode': 0, 'timeout': False, 'duration_s': 0.08237433433532715}",1,Compute: 68606340 + 65937855
55,lcs,4,2,2,1,2,1,"{'ok': True, 'value': 2, 'stdout': '2\n', 'stderr': '', 'retcode': 0, 'timeout': False, 'duration_s': 0.10243630409240723}",1,"Compute the length of the Longest Common Subsequence (LCS) between strings:
S = ""dcbb""
T = ""cbcd"""
56,knap,2,6,4,0,9,0,"{'ok': True, 'value': 6, 'stdout': '6\n', 'stderr': '', 'retcode': 0, 'timeout': False, 'duration_s': 0.07805347442626953}",1,"0/1 Knapsack: Given item weights W and values V and capacity C, compute the maximum total value.
W = [5, 3, 5]
V = [3, 1, 6]
C = 6"
57,add,8,167427491,167427491,1,167427491,1,"{'ok': True, 'value': 167427491, 'stdout': '167427491\n', 'stderr': '', 'retcode': 0, 'timeout': False, 'duration_s': 0.09129691123962402}",1,Compute: 84823042 + 82604449
58,add,8,47640343,47640343,1,47640343,1,"{'ok': True, 'value': 47640343, 'stdout': '47640343\n', 'stderr': '', 'retcode': 0, 'timeout': False, 'duration_s': 0.11593484878540039}",1,Compute: 17072502 + 30567841
59,ilp_partition,4,2,1,0,2,1,"{'ok': True, 'value': 2, 'stdout': '2\n', 'stderr': '', 'retcode': 0, 'timeout': False, 'duration_s': 0.09530782699584961}",1,"Partition: Split the items into two groups to minimize the absolute difference between the sums. Return the minimum difference as an integer.
weights = [3, 9, 8, 6]"
60,mul,8,1560294154409634,15629999999998619,0,15629999999997199,0,"{'ok': True, 'value': 1560294154409634, 'stdout': '1560294154409634\n', 'stderr': '', 'retcode': 0, 'timeout': False, 'duration_s': 0.0942378044128418}",1,Compute: 39477753 * 39523378
61,knap,4,28,22,0,22,0,"{'ok': True, 'value': 28, 'stdout': '28\n', 'stderr': '', 'retcode': 0, 'timeout': False, 'duration_s': 0.08306264877319336}",1,"0/1 Knapsack: Given item weights W and values V and capacity C, compute the maximum total value.
W = [7, 3, 4, 8]
V = [15, 10, 13, 9]
C = 11"
62,add,8,128752292,128752292,1,128752292,1,"{'ok': True, 'value': 128752292, 'stdout': '128752292\n', 'stderr': '', 'retcode': 0, 'timeout': False, 'duration_s': 0.08274340629577637}",1,Compute: 73433479 + 55318813
63,ilp_prod,2,23,Cannot be determined without a solver,0,24,0,"{'ok': False, 'value': None, 'stdout': '', 'stderr': '/mnt/nlpgpu-io1/data/terry/ToolProj/.pixi/envs/default/lib/python3.10/site-packages/pulp/pulp.py:1489: UserWarning: Spaces are not permitted in the name. Converted to \'_\'\n  warnings.warn(""Spaces are not permitted in the name. Converted to \'_\'"")\nTraceback (most recent call last):\n  File ""/tmp/cot_exec_mvo35zv8/main.py"", line 16, in <module>\n    problem += lpSum(profit[j] * x[j] for j in range(len(profit)))\nNameError: name \'lpSum\' is not defined\n', 'retcode': 1, 'timeout': False, 'duration_s': 0.15013718605041504}",0,"Production planning: Choose integer quantities x_j ≥ 0 to maximize total profit sum_j profit[j]*x_j, subject to resource constraints sum_j consumption[i][j]*x_j ≤ capacity[i]. Return the max profit.
profit = [3, 7]
consumption (rows=resources) = [[1, 1], [1, 3]]
capacity = [6, 9]
upper_bounds = [6, 3]"
64,rod,8,144,37,0,48,0,"{'ok': True, 'value': 144, 'stdout': '144\n', 'stderr': '', 'retcode': 0, 'timeout': False, 'duration_s': 0.09716248512268066}",1,"Rod cutting: Given a rod of length N and price list P[1..N], compute the maximum obtainable revenue.
N = 8
P = [18, 11, 23, 18, 2, 17, 21, 6]"
65,ilp_partition,32,1,10,0,10,0,"{'ok': True, 'value': 19, 'stdout': '19\n', 'stderr': '', 'retcode': 0, 'timeout': False, 'duration_s': 0.08211255073547363}",0,"Partition: Split the items into two groups to minimize the absolute difference between the sums. Return the minimum difference as an integer.
weights = [63, 47, 32, 33, 42, 15, 92, 48, 71, 80, 40, 42, 32, 17, 32, 43, 93, 17, 21, 35, 15, 44, 25, 28]"
66,mul,32,2964103531609746162357853835996678973060342850976020369348905996,29598977998777763797677363867692556444682686879296,0,295769976678498787691689742737746688907694,0,"{'ok': True, 'value': 2964103531609746162357853835996678973060342850976020369348905996, 'stdout': '2964103531609746162357853835996678973060342850976020369348905996\n', 'stderr': '', 'retcode': 0, 'timeout': False, 'duration_s': 0.0881662368774414}",1,Compute: 56489631732703922772533348604054 * 52471638435088571328540359189074
67,rod,4,44,22,0,22,0,"{'ok': True, 'value': 44, 'stdout': '44\n', 'stderr': '', 'retcode': 0, 'timeout': False, 'duration_s': 0.10265040397644043}",1,"Rod cutting: Given a rod of length N and price list P[1..N], compute the maximum obtainable revenue.
N = 4
P = [11, 9, 10, 11]"
68,ilp_partition,16,0,10,0,10,0,"{'ok': True, 'value': 18, 'stdout': '18\n', 'stderr': '', 'retcode': 0, 'timeout': False, 'duration_s': 0.0860600471496582}",0,"Partition: Split the items into two groups to minimize the absolute difference between the sums. Return the minimum difference as an integer.
weights = [12, 20, 24, 6, 30, 30, 23, 33, 31, 27, 44, 22, 13, 45, 12, 2]"
69,add,8,52276075,52276075,1,52276075,1,"{'ok': True, 'value': 52276075, 'stdout': '52276075\n', 'stderr': '', 'retcode': 0, 'timeout': False, 'duration_s': 0.08297276496887207}",1,Compute: 15943911 + 36332164
