idx,kind,digits,truth,answer_nl,correct_nl,answer_code,correct_code,answer_code_exec,correct_code_exec,problem
18,mul,8,3969565102442620,396088972774340,0,396228497466220,0,"{'ok': True, 'value': 3969565102442620, 'stdout': '3969565102442620\n', 'stderr': '', 'retcode': 0, 'timeout': False, 'duration_s': 0.09547996520996094}",1,Compute: 56485532 * 70275785
19,add,4,8809,8809,1,8809,1,"{'ok': True, 'value': 8809, 'stdout': '8809\n', 'stderr': '', 'retcode': 0, 'timeout': False, 'duration_s': 0.09682583808898926}",1,Compute: 2875 + 5934
20,lcs,8,4,4,1,4,1,"{'ok': True, 'value': 4, 'stdout': '4\n', 'stderr': '', 'retcode': 0, 'timeout': False, 'duration_s': 0.0921628475189209}",1,"Compute the length of the Longest Common Subsequence (LCS) between strings:
S = ""adbacddd""
T = ""bdbaabdca"""
21,ilp_assign,4,18,20,0,31,0,"{'ok': False, 'value': None, 'stdout': '', 'stderr': 'Traceback (most recent call last):\n  File ""/tmp/cot_exec_g4nho030/main.py"", line 6, in <module>\n    min_cost = sum(C[i, j] for i, j in zip(row_ind, col_ind))\n  File ""/tmp/cot_exec_g4nho030/main.py"", line 6, in <genexpr>\n    min_cost = sum(C[i, j] for i, j in zip(row_ind, col_ind))\nTypeError: list indices must be integers or slices, not tuple\n', 'retcode': 1, 'timeout': False, 'duration_s': 1.170696496963501}",0,"Assignment problem: Given an n×n cost matrix C, assign each worker to one task minimizing the total cost. Return the minimum total cost as an integer. 
C = [[1, 8, 10, 2], [5, 9, 8, 9], [11, 7, 8, 5], [3, 4, 9, 6]]"
22,mul,32,489609894588175025430912293831244786193479704576686284778774185,48596974776698997475779273473446786577399547793956975497769679379574777399574773995747739957477399574773995747739957477399574773995747739957477399574773995747739957477399574773995747739957477399574773995747739957477399574773995747739957477399574773995747739957477399574773995747739957477399574773995747739957477399574773995747739957477399574773995747739957477399574773995747739957477399574773995747739957477399574773995747739957477399574773995747739957477399574773995747739957477399574773995747739957477399574773995747739957477399574773995747739957477399574773995747739957477399574773995747739957477399574773995747739957477399574773995747739957477399574773995747739957477399574773995747739957477399574773995747739957477399574773995747739957477399574773995747739957477399574773995747739957477399574773995747739957477399574773995747739957477399574773995747739957477399574773995747739957477399574773995747739957477399574773995747739957477399574773995747739957477399574773995747739957477399574773995747739957477399574773995747739957477399574773995747739957477399574773995747739957477399574773995747739957477399574773995747739957477399574773995747739957477399574773995747739957477399574773995747739957477399574773995747739957477399574773995747739957477399574773995747739957477399574773995747739957477399574773995747739957477399574773995747739957477399574773995747739957477399574773995747739957477399574773995747739957477399574773995747739957477399574773995747739957477399574773995747739957477399574773995747739957477399574773995747739957477399574773995747739957477399574773995747739957477399574773995747739957477399574773995747739957477399574773995747739957477399574773995747739957477399574773995747739957477399574773995747739957477399574773995747739957477399574773995747739957477399574773995747739957477399574773995747739957477399574773995747739957477399574773995747739957477399574773995747739957477399574773995747739957477399574773995747739957477399574773995747739957477399574773995747739957477399574773995747739957477399574773995747739957477399574773995747739957477399574773995747739957477399574773995747739957477399574773995747739957477399574773995747739957477399574773995747739957477399574773995747739957477399574773995747739957477399574773995747739957477399574773995747739957477399574773995747739957477399574773995747739957477399574773995747739957477399574773995747739957477399574773995747739957477399574773995747739957477399574773995747739957477399574773995747739957477399574773995747739957477399574773995747739957477399574773995747739957477399574773995747739957477399574773995747739957477399574773995747739957477399574773995747739957477399574773995747739957477399574773995747739957477399574773995747739957477399574773995747739957477399574773995747739957477399574773995747739957477399574773995747739957477399574773995747739957477399574773995747739957477399574773995747739957477399574773995747739957477399574773995747739957477399574773995747739957477399574773995747739957477399574773995747739957477399574773995747739957477399574773995747739957477399574773995747739957477399574773995747739957477399574773995747739957477399574773995747739957477399574773995747739957477399574773995747739957477399574773995747739957477399574773995747739957477399574773995747739957477399574773995747739957477399574773995747739957477399574773995747739957477399574773995747739957477399574773995747739957477399574773995747739957477399574773995747739957477399574773995747739957477399574773995747739957477399574773995747739957477399574773995747739957477399574773995747739957477399574773995747739957477399574773995747739957477399574773995747739957477399574773995747739957477399574773995747739957477399574773995747739957477399574773995747739957477399574773995747739957477399574773995747739957477399574773995747739957477399574773995747739957477399574773995747739957477399574773995747739957477399574773995747739957477399574773995747739957477399574773995747739957477399574773995747739957477399574773995747739957477399574773995747739957477399574773995747739957477399574773995747739957477399574773995747739957477399574773995747739957477399574773995747739,0,4878687843657729499496497779774357735763571759795757197973749793676377993575,0,"{'ok': True, 'value': 489609894588175025430912293831244786193479704576686284778774185, 'stdout': '489609894588175025430912293831244786193479704576686284778774185\n', 'stderr': '', 'retcode': 0, 'timeout': False, 'duration_s': 0.09923458099365234}",1,Compute: 27494161593985543586135614534485 * 17807776858897895005337297430021
23,mul,8,1863959050052255,18608894377666555,0,18629764438065555,0,"{'ok': True, 'value': 1863959050052255, 'stdout': '1863959050052255\n', 'stderr': '', 'retcode': 0, 'timeout': False, 'duration_s': 0.09363055229187012}",1,Compute: 20787409 * 89667695
24,add,8,152864519,152864519,1,152864519,1,"{'ok': True, 'value': 152864519, 'stdout': '152864519\n', 'stderr': '', 'retcode': 0, 'timeout': False, 'duration_s': 0.09746408462524414}",1,Compute: 60162640 + 92701879
25,sub,8,22789722,22789722,1,22789722,1,"{'ok': True, 'value': 22789722, 'stdout': '22789722\n', 'stderr': '', 'retcode': 0, 'timeout': False, 'duration_s': 0.08938360214233398}",1,Compute: 91709201 - 68919479
26,sub,32,7062792981060630128918080327802,7062793308106029012914809536772,0,7062193047506288532914809536782,0,"{'ok': True, 'value': 7062792981060630128918080327802, 'stdout': '7062792981060630128918080327802\n', 'stderr': '', 'retcode': 0, 'timeout': False, 'duration_s': 0.08992314338684082}",1,Compute: 48306587277238128358914468337774 - 41243794296177498229996388009972
27,ilp_prod,32,374,Cannot be determined without linear programming algorithms,0,746,0,"{'ok': False, 'value': None, 'stdout': '', 'stderr': '/mnt/nlpgpu-io1/data/terry/ToolProj/.pixi/envs/default/lib/python3.10/site-packages/pulp/pulp.py:1489: UserWarning: Spaces are not permitted in the name. Converted to \'_\'\n  warnings.warn(""Spaces are not permitted in the name. Converted to \'_\'"")\nTraceback (most recent call last):\n  File ""/tmp/cot_exec_h4ai4hb4/main.py"", line 7, in <module>\n    x = LpVariable.dicts(""x"", range(len(profit)), lowBound=0, cat=\'Integer\')\nNameError: name \'profit\' is not defined\n', 'retcode': 1, 'timeout': False, 'duration_s': 0.1676490306854248}",0,"Production planning: Choose integer quantities x_j ≥ 0 to maximize total profit sum_j profit[j]*x_j, subject to resource constraints sum_j consumption[i][j]*x_j ≤ capacity[i]. Return the max profit.
profit = [74, 91, 34, 35, 96, 20]
consumption (rows=resources) = [[22, 20, 15, 29, 1, 1], [17, 29, 22, 25, 27, 21], [17, 3, 7, 2, 22, 31], [29, 12, 16, 7, 5, 9]]
capacity = [96, 118, 65, 78]
upper_bounds = [3, 4, 4, 3, 3, 3]"
28,ilp_partition,8,1,10,0,1,1,"{'ok': True, 'value': 9, 'stdout': '9\n', 'stderr': '', 'retcode': 0, 'timeout': False, 'duration_s': 0.10519552230834961}",0,"Partition: Split the items into two groups to minimize the absolute difference between the sums. Return the minimum difference as an integer.
weights = [17, 8, 10, 19, 1, 16, 23, 5]"
29,ilp_partition,2,0,4,0,0,1,"{'ok': True, 'value': 0, 'stdout': '0\n', 'stderr': '', 'retcode': 0, 'timeout': False, 'duration_s': 0.09290742874145508}",1,"Partition: Split the items into two groups to minimize the absolute difference between the sums. Return the minimum difference as an integer.
weights = [1, 4, 2, 3]"
30,sub,8,46974726,46974726,1,46974726,1,"{'ok': True, 'value': 46974726, 'stdout': '46974726\n', 'stderr': '', 'retcode': 0, 'timeout': False, 'duration_s': 0.10046243667602539}",1,Compute: 66056529 - 19081803
31,lcs,2,1,1,1,1,1,"{'ok': True, 'value': 1, 'stdout': '1\n', 'stderr': '', 'retcode': 0, 'timeout': False, 'duration_s': 0.10465049743652344}",1,"Compute the length of the Longest Common Subsequence (LCS) between strings:
S = ""da""
T = ""ac"""
32,add,8,46681780,46681780,1,46681780,1,"{'ok': True, 'value': 46681780, 'stdout': '46681780\n', 'stderr': '', 'retcode': 0, 'timeout': False, 'duration_s': 0.10093855857849121}",1,Compute: 15906864 + 30774916
33,mul,8,185747110482570,18569999999777730,0,185499999977770,0,"{'ok': True, 'value': 185747110482570, 'stdout': '185747110482570\n', 'stderr': '', 'retcode': 0, 'timeout': False, 'duration_s': 0.08849692344665527}",1,Compute: 14207046 * 13074295
34,ilp_assign,8,25,Cannot be determined without implementing the Hungarian Algorithm,0,67,0,"{'ok': False, 'value': None, 'stdout': '', 'stderr': 'Traceback (most recent call last):\n  File ""/tmp/cot_exec_4m_vd8rg/main.py"", line 23, in <module>\n    min_cost = hungarian(C)\n  File ""/tmp/cot_exec_4m_vd8rg/main.py"", line 16, in hungarian\n    assignment = find_optimal_assignment(C)\nNameError: name \'find_optimal_assignment\' is not defined\n', 'retcode': 1, 'timeout': False, 'duration_s': 0.2123565673828125}",0,"Assignment problem: Given an n×n cost matrix C, assign each worker to one task minimizing the total cost. Return the minimum total cost as an integer. 
C = [[11, 10, 20, 5, 16, 15, 1], [20, 11, 5, 14, 1, 10, 6], [19, 6, 3, 14, 17, 15, 18], [21, 5, 14, 11, 5, 23, 18], [12, 19, 6, 3, 3, 8, 4], [7, 16, 23, 21, 7, 1, 13], [11, 9, 12, 19, 9, 15, 17]]"
35,add,32,58224111217826764239805231127258,58224111217826764239805231127258,1,58224111217826764240805231127258,0,"{'ok': True, 'value': 58224111217826764239805231127258, 'stdout': '58224111217826764239805231127258\n', 'stderr': '', 'retcode': 0, 'timeout': False, 'duration_s': 0.09573817253112793}",1,Compute: 32627128502612862462141768948860 + 25596982715213901777663462178398
36,sub,2,33,33,1,33,1,"{'ok': True, 'value': 33, 'stdout': '33\n', 'stderr': '', 'retcode': 0, 'timeout': False, 'duration_s': 0.1041412353515625}",1,Compute: 83 - 50
37,rod,2,10,10,1,7,0,"{'ok': False, 'value': None, 'stdout': '', 'stderr': 'Traceback (most recent call last):\n  File ""/tmp/cot_exec_hlw2yrmo/main.py"", line 10, in <module>\n    res = rod_cutting(N, P)\n  File ""/tmp/cot_exec_hlw2yrmo/main.py"", line 5, in rod_cutting\n    dp[i] = max(dp[i], P[j] + dp[i - j])\nIndexError: list index out of range\n', 'retcode': 1, 'timeout': False, 'duration_s': 0.10112524032592773}",0,"Rod cutting: Given a rod of length N and price list P[1..N], compute the maximum obtainable revenue.
N = 2
P = [5, 2]"
38,rod,32,2080,,0,224,0,"{'ok': True, 'value': 2080, 'stdout': '2080\n', 'stderr': '', 'retcode': 0, 'timeout': False, 'duration_s': 0.08548641204833984}",1,"Rod cutting: Given a rod of length N and price list P[1..N], compute the maximum obtainable revenue.
N = 32
P = [65, 13, 85, 9, 70, 76, 31, 21, 43, 91, 78, 48, 75, 75, 77, 90, 1, 56, 59, 94, 15, 86, 21, 59, 6, 30, 83, 69, 31, 65, 21, 94]"
39,ilp_partition,2,1,1,1,5,0,"{'ok': True, 'value': 5, 'stdout': '5\n', 'stderr': '', 'retcode': 0, 'timeout': False, 'duration_s': 0.10151982307434082}",0,"Partition: Split the items into two groups to minimize the absolute difference between the sums. Return the minimum difference as an integer.
weights = [3, 4, 6, 6]"
40,ilp_assign,16,63,Cannot be determined without implementing an algorithm.,0,128,0,"{'ok': False, 'value': None, 'stdout': 'None\n', 'stderr': '', 'retcode': 0, 'timeout': False, 'duration_s': 0.09618258476257324}",0,"Assignment problem: Given an n×n cost matrix C, assign each worker to one task minimizing the total cost. Return the minimum total cost as an integer. 
C = [[32, 22, 23, 41, 3, 9, 29], [6, 35, 22, 9, 27, 22, 3], [29, 27, 40, 12, 23, 30, 30], [16, 23, 38, 40, 1, 44, 37], [15, 35, 5, 16, 6, 39, 12], [27, 29, 16, 44, 20, 40, 43], [40, 7, 1, 32, 41, 4, 2]]"
41,ilp_assign,8,35,Cannot be determined without implementing the Hungarian Algorithm,0,99,0,"{'ok': False, 'value': None, 'stdout': '', 'stderr': 'Traceback (most recent call last):\n  File ""/tmp/cot_exec_y9sut0b7/main.py"", line 6, in <module>\n    min_cost = sum(C[i, j] for i, j in zip(row_ind, col_ind))\n  File ""/tmp/cot_exec_y9sut0b7/main.py"", line 6, in <genexpr>\n    min_cost = sum(C[i, j] for i, j in zip(row_ind, col_ind))\nTypeError: list indices must be integers or slices, not tuple\n', 'retcode': 1, 'timeout': False, 'duration_s': 0.423969030380249}",0,"Assignment problem: Given an n×n cost matrix C, assign each worker to one task minimizing the total cost. Return the minimum total cost as an integer. 
C = [[10, 11, 9, 20, 21, 11, 3], [12, 1, 15, 20, 6, 12, 20], [10, 23, 9, 16, 1, 15, 6], [8, 12, 8, 4, 21, 2, 13], [15, 13, 21, 20, 2, 11, 1], [22, 1, 15, 9, 7, 23, 6], [15, 4, 23, 24, 13, 18, 2]]"
42,rod,8,56,22,0,30,0,"{'ok': True, 'value': 56, 'stdout': '56\n', 'stderr': '', 'retcode': 0, 'timeout': False, 'duration_s': 0.0967404842376709}",1,"Rod cutting: Given a rod of length N and price list P[1..N], compute the maximum obtainable revenue.
N = 8
P = [4, 14, 2, 22, 10, 20, 6, 10]"
43,ilp_assign,32,104,The Hungarian Algorithm is required to solve this problem. I cannot provide the answer without implementing the algorithm.,0,259,0,"{'ok': False, 'value': None, 'stdout': 'None\n', 'stderr': '', 'retcode': 0, 'timeout': False, 'duration_s': 0.09650564193725586}",0,"Assignment problem: Given an n×n cost matrix C, assign each worker to one task minimizing the total cost. Return the minimum total cost as an integer. 
C = [[58, 17, 78, 66, 34, 66, 17], [89, 76, 25, 95, 10, 6, 81], [5, 40, 36, 94, 62, 31, 59], [67, 80, 26, 47, 95, 49, 28], [55, 66, 77, 18, 10, 75, 30], [82, 55, 39, 27, 38, 19, 21], [36, 46, 14, 19, 48, 88, 89]]"
44,knap,32,1653,777,0,298,0,"{'ok': True, 'value': 1653, 'stdout': '1653\n', 'stderr': '', 'retcode': 0, 'timeout': False, 'duration_s': 0.11414504051208496}",1,"0/1 Knapsack: Given item weights W and values V and capacity C, compute the maximum total value.
W = [47, 36, 13, 29, 3, 33, 24, 40, 23, 26, 46, 37, 5, 11, 59, 8, 2, 12, 2, 29, 17, 4, 46, 22, 1, 16, 48, 16, 17, 43, 30, 6]
V = [8, 77, 126, 122, 15, 11, 109, 93, 105, 45, 22, 52, 56, 127, 45, 29, 26, 113, 37, 6, 40, 51, 65, 80, 57, 122, 83, 73, 40, 19, 100, 3]
C = 375"
45,lcs,16,7,6,0,7,1,"{'ok': True, 'value': 7, 'stdout': '7\n', 'stderr': '', 'retcode': 0, 'timeout': False, 'duration_s': 0.1028299331665039}",1,"Compute the length of the Longest Common Subsequence (LCS) between strings:
S = ""ddbabaddcddacdaa""
T = ""bbbcdbcdbacbbbb"""
46,knap,32,1362,1000,0,948,0,"{'ok': True, 'value': 1362, 'stdout': '1362\n', 'stderr': '', 'retcode': 0, 'timeout': False, 'duration_s': 0.11519336700439453}",1,"0/1 Knapsack: Given item weights W and values V and capacity C, compute the maximum total value.
W = [53, 48, 46, 48, 61, 59, 39, 48, 5, 54, 4, 6, 42, 28, 17, 53, 51, 20, 51, 39, 20, 18, 25, 20, 25, 52, 2, 14, 36, 61, 53, 37]
V = [62, 41, 37, 11, 96, 96, 80, 66, 17, 4, 81, 29, 9, 15, 55, 33, 58, 103, 22, 70, 38, 105, 10, 55, 44, 123, 1, 37, 88, 86, 112, 85]
C = 567"
47,add,2,147,147,1,147,1,"{'ok': True, 'value': 147, 'stdout': '147\n', 'stderr': '', 'retcode': 0, 'timeout': False, 'duration_s': 0.10849213600158691}",1,Compute: 75 + 72
48,knap,8,68,42,0,39,0,"{'ok': True, 'value': 68, 'stdout': '68\n', 'stderr': '', 'retcode': 0, 'timeout': False, 'duration_s': 0.09308242797851562}",1,"0/1 Knapsack: Given item weights W and values V and capacity C, compute the maximum total value.
W = [12, 8, 3, 3, 3, 1, 11, 4]
V = [16, 2, 3, 7, 20, 6, 26, 9]
C = 22"
49,ilp_assign,4,17,Cannot be determined without implementing the Hungarian Algorithm,0,39,0,"{'ok': False, 'value': None, 'stdout': '', 'stderr': 'Traceback (most recent call last):\n  File ""/tmp/cot_exec_bmbbt8w6/main.py"", line 6, in <module>\n    min_cost = sum(C[i, j] for i, j in zip(row_ind, col_ind))\n  File ""/tmp/cot_exec_bmbbt8w6/main.py"", line 6, in <genexpr>\n    min_cost = sum(C[i, j] for i, j in zip(row_ind, col_ind))\nTypeError: list indices must be integers or slices, not tuple\n', 'retcode': 1, 'timeout': False, 'duration_s': 0.40575146675109863}",0,"Assignment problem: Given an n×n cost matrix C, assign each worker to one task minimizing the total cost. Return the minimum total cost as an integer. 
C = [[3, 7, 1, 6], [11, 9, 4, 12], [6, 3, 9, 9], [12, 10, 10, 7]]"
50,ilp_prod,32,284,Cannot be determined without a linear programming algorithm,0,438,0,"{'ok': False, 'value': None, 'stdout': '', 'stderr': '/mnt/nlpgpu-io1/data/terry/ToolProj/.pixi/envs/default/lib/python3.10/site-packages/pulp/pulp.py:1489: UserWarning: Spaces are not permitted in the name. Converted to \'_\'\n  warnings.warn(""Spaces are not permitted in the name. Converted to \'_\'"")\nTraceback (most recent call last):\n  File ""/tmp/cot_exec_o70gs4j7/main.py"", line 7, in <module>\n    x = LpVariable.dicts(""x"", range(len(profit)), lowBound=0, cat=\'Integer\')\nNameError: name \'profit\' is not defined\n', 'retcode': 1, 'timeout': False, 'duration_s': 0.17911958694458008}",0,"Production planning: Choose integer quantities x_j ≥ 0 to maximize total profit sum_j profit[j]*x_j, subject to resource constraints sum_j consumption[i][j]*x_j ≤ capacity[i]. Return the max profit.
profit = [12, 29, 49, 58, 20, 85]
consumption (rows=resources) = [[12, 8, 6, 31, 4, 22], [5, 32, 6, 26, 7, 15], [7, 23, 19, 27, 20, 17], [9, 3, 27, 21, 8, 21]]
capacity = [106, 115, 89, 74]
upper_bounds = [8, 3, 3, 3, 4, 3]"
51,ilp_partition,2,0,2,0,2,0,"{'ok': True, 'value': 2, 'stdout': '2\n', 'stderr': '', 'retcode': 0, 'timeout': False, 'duration_s': 0.10138845443725586}",0,"Partition: Split the items into two groups to minimize the absolute difference between the sums. Return the minimum difference as an integer.
weights = [4, 1, 6, 1]"
52,ilp_prod,8,46,Cannot be determined without a linear programming solver.,0,100,0,"{'ok': False, 'value': None, 'stdout': '', 'stderr': '/mnt/nlpgpu-io1/data/terry/ToolProj/.pixi/envs/default/lib/python3.10/site-packages/pulp/pulp.py:1489: UserWarning: Spaces are not permitted in the name. Converted to \'_\'\n  warnings.warn(""Spaces are not permitted in the name. Converted to \'_\'"")\nTraceback (most recent call last):\n  File ""/tmp/cot_exec_0e4w5_m3/main.py"", line 7, in <module>\n    x = LpVariable.dicts(""x"", range(len(profit)), lowBound=0, cat=\'Integer\')\nNameError: name \'profit\' is not defined\n', 'retcode': 1, 'timeout': False, 'duration_s': 0.16283059120178223}",0,"Production planning: Choose integer quantities x_j ≥ 0 to maximize total profit sum_j profit[j]*x_j, subject to resource constraints sum_j consumption[i][j]*x_j ≤ capacity[i]. Return the max profit.
profit = [12, 17, 8, 6]
consumption (rows=resources) = [[1, 8, 7, 7], [6, 6, 4, 6], [8, 3, 1, 8], [3, 1, 2, 1]]
capacity = [20, 19, 17, 26]
upper_bounds = [3, 3, 3, 3]"
53,ilp_partition,2,1,1,1,3,0,"{'ok': True, 'value': 3, 'stdout': '3\n', 'stderr': '', 'retcode': 0, 'timeout': False, 'duration_s': 0.08771276473999023}",0,"Partition: Split the items into two groups to minimize the absolute difference between the sums. Return the minimum difference as an integer.
weights = [4, 6, 2, 5]"
54,knap,4,16,23,0,22,0,"{'ok': True, 'value': 16, 'stdout': '16\n', 'stderr': '', 'retcode': 0, 'timeout': False, 'duration_s': 0.0938107967376709}",1,"0/1 Knapsack: Given item weights W and values V and capacity C, compute the maximum total value.
W = [3, 6, 7, 7]
V = [1, 14, 9, 15]
C = 11"
55,mul,16,9514771375237662064820859284484,9629679964749792364,0,95608977696976962622662626,0,"{'ok': True, 'value': 9514771375237662064820859284484, 'stdout': '9514771375237662064820859284484\n', 'stderr': '', 'retcode': 0, 'timeout': False, 'duration_s': 0.09802365303039551}",1,Compute: 3026482928792246 * 3143837781049254
