idx,kind,digits,truth,answer_nl,correct_nl,answer_code,correct_code,answer_code_exec,correct_code_exec,problem
12,ilp_prod,32,489,495,0,1093,0,"{'ok': True, 'value': 489, 'stdout': 'Welcome to the CBC MILP Solver \nVersion: 2.10.3 \nBuild Date: Dec 15 2019 \n\ncommand line - /mnt/nlpgpu-io1/data/terry/ToolProj/.pixi/envs/default/lib/python3.10/site-packages/pulp/apis/../solverdir/cbc/linux/i64/cbc /tmp/f78352ef63124f61b8819d5c86ab52b2-pulp.mps -max -timeMode elapsed -branch -printingOptions all -solution /tmp/f78352ef63124f61b8819d5c86ab52b2-pulp.sol (default strategy 1)\nAt line 2 NAME          MODEL\nAt line 3 ROWS\nAt line 9 COLUMNS\nAt line 52 RHS\nAt line 57 BOUNDS\nAt line 64 ENDATA\nProblem MODEL has 4 rows, 6 columns and 24 elements\nCoin0008I MODEL read with 0 errors\nOption for timeMode changed from cpu to elapsed\nContinuous objective value is 512.421 - 0.00 seconds\nCgl0004I processed model has 4 rows, 6 columns (6 integer (0 of which binary)) and 24 elements\nCutoff increment increased from 1e-05 to 0.9999\nCbc0012I Integer solution of -481 found by DiveCoefficient after 0 iterations and 0 nodes (0.00 seconds)\nCbc0012I Integer solution of -489 found by DiveCoefficient after 2 iterations and 0 nodes (0.00 seconds)\nCbc0031I 1 added rows had average density of 3\nCbc0013I At root node, 1 cuts changed objective from -512.42105 to -489 in 2 passes\nCbc0014I Cut generator 0 (Probing) - 0 row cuts average 0.0 elements, 0 column cuts (0 active)  in 0.000 seconds - new frequency is -100\nCbc0014I Cut generator 1 (Gomory) - 2 row cuts average 3.0 elements, 0 column cuts (0 active)  in 0.000 seconds - new frequency is 1\nCbc0014I Cut generator 2 (Knapsack) - 0 row cuts average 0.0 elements, 0 column cuts (0 active)  in 0.000 seconds - new frequency is -100\nCbc0014I Cut generator 3 (Clique) - 0 row cuts average 0.0 elements, 0 column cuts (0 active)  in 0.000 seconds - new frequency is -100\nCbc0014I Cut generator 4 (MixedIntegerRounding2) - 0 row cuts average 0.0 elements, 0 column cuts (0 active)  in 0.000 seconds - new frequency is -100\nCbc0014I Cut generator 5 (FlowCover) - 0 row cuts average 0.0 elements, 0 column cuts (0 active)  in 0.000 seconds - new frequency is -100\nCbc0014I Cut generator 6 (TwoMirCuts) - 2 row cuts average 2.5 elements, 0 column cuts (0 active)  in 0.000 seconds - new frequency is 1\nCbc0001I Search completed - best objective -489, took 2 iterations and 0 nodes (0.00 seconds)\nCbc0035I Maximum depth 0, 0 variables fixed on reduced cost\nCuts at root node changed objective from -512.421 to -489\nProbing was tried 2 times and created 0 cuts of which 0 were active after adding rounds of cuts (0.000 seconds)\nGomory was tried 2 times and created 2 cuts of which 0 were active after adding rounds of cuts (0.000 seconds)\nKnapsack was tried 2 times and created 0 cuts of which 0 were active after adding rounds of cuts (0.000 seconds)\nClique was tried 2 times and created 0 cuts of which 0 were active after adding rounds of cuts (0.000 seconds)\nMixedIntegerRounding2 was tried 2 times and created 0 cuts of which 0 were active after adding rounds of cuts (0.000 seconds)\nFlowCover was tried 2 times and created 0 cuts of which 0 were active after adding rounds of cuts (0.000 seconds)\nTwoMirCuts was tried 2 times and created 2 cuts of which 0 were active after adding rounds of cuts (0.000 seconds)\nZeroHalf was tried 1 times and created 0 cuts of which 0 were active after adding rounds of cuts (0.000 seconds)\n\nResult - Optimal solution found\n\nObjective value:                489.00000000\nEnumerated nodes:               0\nTotal iterations:               2\nTime (CPU seconds):             0.00\nTime (Wallclock seconds):       0.00\n\nOption for printingOptions changed from normal to all\nTotal time (CPU seconds):       0.00   (Wallclock seconds):       0.00\n\n489.0\n', 'stderr': '/mnt/nlpgpu-io1/data/terry/ToolProj/.pixi/envs/default/lib/python3.10/site-packages/pulp/pulp.py:1489: UserWarning: Spaces are not permitted in the name. Converted to \'_\'\n  warnings.warn(""Spaces are not permitted in the name. Converted to \'_\'"")\n', 'retcode': 0, 'timeout': False, 'duration_s': 0.23365211486816406}",1,"Production planning: Choose integer quantities x_j ≥ 0 to maximize total profit sum_j profit[j]*x_j, subject to resource constraints sum_j consumption[i][j]*x_j ≤ capacity[i]. Return the max profit.
profit = [70, 40, 93, 17, 85, 56]
consumption (rows=resources) = [[31, 26, 8, 32, 7, 5], [27, 29, 20, 16, 18, 2], [18, 9, 19, 30, 10, 19], [29, 11, 28, 20, 18, 14]]
capacity = [85, 94, 79, 114]
upper_bounds = [3, 3, 4, 3, 5, 4]"
13,add,8,77683033,77683033,1,77683033,1,"{'ok': True, 'value': 77683033, 'stdout': '77683033\n', 'stderr': '', 'retcode': 0, 'timeout': False, 'duration_s': 0.09154105186462402}",1,Compute: 27091909 + 50591124
14,add,32,99789491944271358080772359553744,99789491944271358080772359553744,1,99789492444271358080772359553744,0,"{'ok': True, 'value': 99789491944271358080772359553744, 'stdout': '99789491944271358080772359553744\n', 'stderr': '', 'retcode': 0, 'timeout': False, 'duration_s': 0.11913776397705078}",1,Compute: 52816841241080622149399774443918 + 46972650703190735931372585109826
15,sub,16,2288339688250285,2288339688250285,1,2288339688250285,1,"{'ok': True, 'value': 2288339688250285, 'stdout': '2288339688250285\n', 'stderr': '', 'retcode': 0, 'timeout': False, 'duration_s': 0.09630966186523438}",1,Compute: 8215134696381957 - 5926795008131672
16,lcs,4,2,3,0,2,1,"{'ok': True, 'value': 2, 'stdout': '2\n', 'stderr': '', 'retcode': 0, 'timeout': False, 'duration_s': 0.10236859321594238}",1,"Compute the length of the Longest Common Subsequence (LCS) between strings:
S = ""dcbd""
T = ""acdba"""
17,sub,32,25365530629673890897110796398826,25365530629673890897110796398825,0,25365530629673890897110796398826,1,"{'ok': True, 'value': 25365530629673890897110796398826, 'stdout': '25365530629673890897110796398826\n', 'stderr': '', 'retcode': 0, 'timeout': False, 'duration_s': 0.10828399658203125}",1,Compute: 73422899588041781401857967250178 - 48057368958367890504747170851352
18,ilp_prod,16,169,150,0,1007,0,"{'ok': False, 'value': None, 'stdout': '', 'stderr': '/mnt/nlpgpu-io1/data/terry/ToolProj/.pixi/envs/default/lib/python3.10/site-packages/pulp/pulp.py:1489: UserWarning: Spaces are not permitted in the name. Converted to \'_\'\n  warnings.warn(""Spaces are not permitted in the name. Converted to \'_\'"")\nTraceback (most recent call last):\n  File ""/tmp/cot_exec_qg1fi4mx/main.py"", line 10, in <module>\n    x = [LpVariable(""x_%s"" % j, 0, ub) for j in range(len(profit))]\n  File ""/tmp/cot_exec_qg1fi4mx/main.py"", line 10, in <listcomp>\n    x = [LpVariable(""x_%s"" % j, 0, ub) for j in range(len(profit))]\nNameError: name \'ub\' is not defined\n', 'retcode': 1, 'timeout': False, 'duration_s': 0.16727566719055176}",0,"Production planning: Choose integer quantities x_j ≥ 0 to maximize total profit sum_j profit[j]*x_j, subject to resource constraints sum_j consumption[i][j]*x_j ≤ capacity[i]. Return the max profit.
profit = [36, 37, 23, 13, 12, 37]
consumption (rows=resources) = [[4, 5, 8, 10, 14, 14], [9, 12, 10, 15, 15, 2], [15, 14, 1, 4, 10, 6], [3, 4, 8, 12, 15, 12]]
capacity = [50, 41, 49, 38]
upper_bounds = [3, 3, 4, 3, 3, 3]"
19,ilp_prod,32,376,1065,0,1008,0,"{'ok': True, 'value': 406, 'stdout': 'Welcome to the CBC MILP Solver \nVersion: 2.10.3 \nBuild Date: Dec 15 2019 \n\ncommand line - /mnt/nlpgpu-io1/data/terry/ToolProj/.pixi/envs/default/lib/python3.10/site-packages/pulp/apis/../solverdir/cbc/linux/i64/cbc /tmp/9d2ee834baa4488bae9cf39376e340b0-pulp.mps -max -timeMode elapsed -branch -printingOptions all -solution /tmp/9d2ee834baa4488bae9cf39376e340b0-pulp.sol (default strategy 1)\nAt line 2 NAME          MODEL\nAt line 3 ROWS\nAt line 9 COLUMNS\nAt line 40 RHS\nAt line 45 BOUNDS\nAt line 52 ENDATA\nProblem MODEL has 4 rows, 6 columns and 24 elements\nCoin0008I MODEL read with 0 errors\nOption for timeMode changed from cpu to elapsed\nPresolve 4 (0) rows, 6 (0) columns and 24 (0) elements\n0  Obj -0 Dual inf 84.86219 (6)\n5  Obj 406.63021\nOptimal - objective value 406.63021\nOptimal objective 406.6302083 - 5 iterations time 0.002\nOption for printingOptions changed from normal to all\nTotal time (CPU seconds):       0.00   (Wallclock seconds):       0.00\n\n406.63020982\n', 'stderr': '/mnt/nlpgpu-io1/data/terry/ToolProj/.pixi/envs/default/lib/python3.10/site-packages/pulp/pulp.py:1489: UserWarning: Spaces are not permitted in the name. Converted to \'_\'\n  warnings.warn(""Spaces are not permitted in the name. Converted to \'_\'"")\n', 'retcode': 0, 'timeout': False, 'duration_s': 0.1768205165863037}",0,"Production planning: Choose integer quantities x_j ≥ 0 to maximize total profit sum_j profit[j]*x_j, subject to resource constraints sum_j consumption[i][j]*x_j ≤ capacity[i]. Return the max profit.
profit = [94, 63, 22, 24, 47, 21]
consumption (rows=resources) = [[18, 30, 19, 10, 4, 18], [19, 19, 15, 7, 22, 10], [6, 19, 19, 18, 32, 22], [22, 27, 29, 1, 3, 20]]
capacity = [69, 113, 118, 81]
upper_bounds = [3, 3, 3, 6, 3, 3]"
20,lcs,16,9,6,0,10,0,"{'ok': True, 'value': 9, 'stdout': '9\n', 'stderr': '', 'retcode': 0, 'timeout': False, 'duration_s': 0.09311342239379883}",1,"Compute the length of the Longest Common Subsequence (LCS) between strings:
S = ""bcdcdccacacbacac""
T = ""addcccbdaaddcadb"""
21,mul,4,19554812,19546223,0,19503632,0,"{'ok': True, 'value': 19554812, 'stdout': '19554812\n', 'stderr': '', 'retcode': 0, 'timeout': False, 'duration_s': 0.08980488777160645}",1,Compute: 9797 * 1996
22,rod,8,34,0,0,22,0,"{'ok': True, 'value': 34, 'stdout': '34\n', 'stderr': '', 'retcode': 0, 'timeout': False, 'duration_s': 0.11476445198059082}",1,"Rod cutting: Given a rod of length N and price list P[1..N], compute the maximum obtainable revenue.
N = 8
P = [3, 5, 11, 17, 16, 16, 17, 22]"
23,mul,32,1910187090012944950869996472393713743948395172343680781646254690,18898999999999999999999999999999,0,19050383690073486435174037846935885839566645486565859436436364450,0,"{'ok': True, 'value': 1910187090012944950869996472393713743948395172343680781646254690, 'stdout': '1910187090012944950869996472393713743948395172343680781646254690\n', 'stderr': '', 'retcode': 0, 'timeout': False, 'duration_s': 0.09165287017822266}",1,Compute: 37143318686788250153747994835690 * 51427474914684774375511359265101
24,ilp_partition,16,1,1,1,40,0,"{'ok': True, 'value': 1, 'stdout': '1\n', 'stderr': '', 'retcode': 0, 'timeout': False, 'duration_s': 0.09555840492248535}",1,"Partition: Split the items into two groups to minimize the absolute difference between the sums. Return the minimum difference as an integer.
weights = [35, 13, 8, 21, 42, 48, 2, 28, 15, 29, 20, 27, 18, 6, 36, 13]"
25,add,16,16121209643009129,16121210043009129,0,16121210295009129,0,"{'ok': True, 'value': 16121209643009129, 'stdout': '16121209643009129\n', 'stderr': '', 'retcode': 0, 'timeout': False, 'duration_s': 0.09717679023742676}",1,Compute: 9254939256196383 + 6866270386812746
26,ilp_assign,8,29,28,0,36,0,"{'ok': True, 'value': 29, 'stdout': '29\n', 'stderr': '', 'retcode': 0, 'timeout': False, 'duration_s': 0.4042525291442871}",1,"Assignment problem: Given an n×n cost matrix C, assign each worker to one task minimizing the total cost. Return the minimum total cost as an integer. 
C = [[3, 1, 5, 18, 9, 8, 12], [11, 24, 5, 4, 9, 14, 12], [20, 2, 18, 2, 22, 15, 2], [24, 21, 11, 10, 10, 22, 24], [13, 10, 13, 16, 10, 22, 4], [19, 22, 21, 1, 23, 4, 14], [3, 7, 4, 21, 1, 8, 16]]"
27,mul,16,18945767072548592359066795279134,188535376585963959626066,0,189236451065877765454949466,0,"{'ok': True, 'value': 18945767072548592359066795279134, 'stdout': '18945767072548592359066795279134\n', 'stderr': '', 'retcode': 0, 'timeout': False, 'duration_s': 0.11751532554626465}",1,Compute: 3490103839728742 * 5428425039073077
28,knap,4,28,26,0,26,0,"{'ok': True, 'value': 28, 'stdout': '28\n', 'stderr': '', 'retcode': 0, 'timeout': False, 'duration_s': 0.09089350700378418}",1,"0/1 Knapsack: Given item weights W and values V and capacity C, compute the maximum total value.
W = [4, 2, 7, 2]
V = [15, 10, 16, 13]
C = 7"
29,rod,2,12,-1,0,7,0,"{'ok': True, 'value': 12, 'stdout': '12\n', 'stderr': '', 'retcode': 0, 'timeout': False, 'duration_s': 0.10665583610534668}",1,"Rod cutting: Given a rod of length N and price list P[1..N], compute the maximum obtainable revenue.
N = 2
P = [6, 1]"
30,mul,2,7480,7220,0,7240,0,"{'ok': True, 'value': 7480, 'stdout': '7480\n', 'stderr': '', 'retcode': 0, 'timeout': False, 'duration_s': 0.11278915405273438}",1,Compute: 88 * 85
31,knap,8,94,103,0,60,0,"{'ok': True, 'value': 94, 'stdout': '94\n', 'stderr': '', 'retcode': 0, 'timeout': False, 'duration_s': 0.10108399391174316}",1,"0/1 Knapsack: Given item weights W and values V and capacity C, compute the maximum total value.
W = [8, 6, 3, 9, 13, 7, 5, 6]
V = [5, 21, 25, 14, 11, 3, 29, 14]
C = 28"
32,ilp_assign,8,31,11,0,10,0,"{'ok': True, 'value': 0, 'stdout': '0\n', 'stderr': '', 'retcode': 0, 'timeout': False, 'duration_s': 0.2019953727722168}",0,"Assignment problem: Given an n×n cost matrix C, assign each worker to one task minimizing the total cost. Return the minimum total cost as an integer. 
C = [[23, 22, 4, 7, 23, 15, 13], [7, 14, 2, 24, 6, 23, 22], [13, 14, 12, 17, 5, 3, 17], [23, 6, 2, 19, 7, 17, 18], [24, 15, 21, 10, 10, 16, 5], [1, 23, 15, 14, 22, 22, 19], [12, 14, 23, 12, 7, 9, 7]]"
33,sub,4,1384,1384,1,1384,1,"{'ok': True, 'value': 1384, 'stdout': '1384\n', 'stderr': '', 'retcode': 0, 'timeout': False, 'duration_s': 0.09325242042541504}",1,Compute: 9962 - 8578
34,sub,16,885598700160853,7307209579135450,0,884998699916085,0,"{'ok': True, 'value': 885598700160853, 'stdout': '885598700160853\n', 'stderr': '', 'retcode': 0, 'timeout': False, 'duration_s': 0.09063315391540527}",1,Compute: 8192808279296303 - 7307209579135450
35,lcs,2,2,2,1,2,1,"{'ok': True, 'value': 2, 'stdout': '2\n', 'stderr': '', 'retcode': 0, 'timeout': False, 'duration_s': 0.11913752555847168}",1,"Compute the length of the Longest Common Subsequence (LCS) between strings:
S = ""ca""
T = ""cda"""
36,ilp_prod,2,40,40,1,42,0,"{'ok': False, 'value': None, 'stdout': '', 'stderr': '/mnt/nlpgpu-io1/data/terry/ToolProj/.pixi/envs/default/lib/python3.10/site-packages/pulp/pulp.py:1489: UserWarning: Spaces are not permitted in the name. Converted to \'_\'\n  warnings.warn(""Spaces are not permitted in the name. Converted to \'_\'"")\nTraceback (most recent call last):\n  File ""/tmp/cot_exec_eu76gcnm/main.py"", line 7, in <module>\n    x = LpVariable.dicts(""Quantity"", (range(len(profit)), range(len(profit[0]))), lowBound=0, cat=\'Integer\')\nNameError: name \'profit\' is not defined\n', 'retcode': 1, 'timeout': False, 'duration_s': 0.1766340732574463}",0,"Production planning: Choose integer quantities x_j ≥ 0 to maximize total profit sum_j profit[j]*x_j, subject to resource constraints sum_j consumption[i][j]*x_j ≤ capacity[i]. Return the max profit.
profit = [6, 8]
consumption (rows=resources) = [[2, 1], [3, 2]]
capacity = [8, 10]
upper_bounds = [3, 5]"
37,rod,16,197,64,0,80,0,"{'ok': True, 'value': 197, 'stdout': '197\n', 'stderr': '', 'retcode': 0, 'timeout': False, 'duration_s': 0.09136056900024414}",1,"Rod cutting: Given a rod of length N and price list P[1..N], compute the maximum obtainable revenue.
N = 16
P = [12, 8, 37, 8, 47, 20, 12, 23, 31, 32, 34, 11, 38, 18, 41, 45]"
38,sub,4,2625,2625,1,2625,1,"{'ok': True, 'value': 2625, 'stdout': '2625\n', 'stderr': '', 'retcode': 0, 'timeout': False, 'duration_s': 0.09298872947692871}",1,Compute: 7565 - 4940
39,add,2,93,93,1,93,1,"{'ok': True, 'value': 93, 'stdout': '93\n', 'stderr': '', 'retcode': 0, 'timeout': False, 'duration_s': 0.10415053367614746}",1,Compute: 54 + 39
40,sub,4,1269,1269,1,1269,1,"{'ok': True, 'value': 1269, 'stdout': '1269\n', 'stderr': '', 'retcode': 0, 'timeout': False, 'duration_s': 0.11745786666870117}",1,Compute: 3829 - 2560
41,rod,16,336,46,0,84,0,"{'ok': True, 'value': 336, 'stdout': '336\n', 'stderr': '', 'retcode': 0, 'timeout': False, 'duration_s': 0.09066057205200195}",1,"Rod cutting: Given a rod of length N and price list P[1..N], compute the maximum obtainable revenue.
N = 16
P = [8, 42, 9, 5, 41, 26, 11, 12, 15, 19, 7, 4, 39, 14, 1, 39]"
42,ilp_partition,4,6,1,0,1,0,"{'ok': True, 'value': 6, 'stdout': '6\n', 'stderr': '', 'retcode': 0, 'timeout': False, 'duration_s': 0.09008288383483887}",1,"Partition: Split the items into two groups to minimize the absolute difference between the sums. Return the minimum difference as an integer.
weights = [1, 4, 1, 12]"
43,ilp_partition,16,0,1,0,1,0,"{'ok': True, 'value': 0, 'stdout': '0\n', 'stderr': '', 'retcode': 0, 'timeout': False, 'duration_s': 0.1174769401550293}",1,"Partition: Split the items into two groups to minimize the absolute difference between the sums. Return the minimum difference as an integer.
weights = [20, 27, 17, 34, 41, 16, 25, 27, 3, 3, 48, 47, 13, 24, 26, 21]"
44,ilp_prod,2,15,-1,0,15,1,"{'ok': False, 'value': None, 'stdout': '', 'stderr': '/mnt/nlpgpu-io1/data/terry/ToolProj/.pixi/envs/default/lib/python3.10/site-packages/pulp/pulp.py:1489: UserWarning: Spaces are not permitted in the name. Converted to \'_\'\n  warnings.warn(""Spaces are not permitted in the name. Converted to \'_\'"")\nTraceback (most recent call last):\n  File ""/tmp/cot_exec_q1q4ds36/main.py"", line 7, in <module>\n    x = LpVariable.dicts(""Quantity"", (range(len(profit)), range(len(profit[0]))), lowBound=0, cat=\'Integer\')\nNameError: name \'profit\' is not defined\n', 'retcode': 1, 'timeout': False, 'duration_s': 0.16960620880126953}",0,"Production planning: Choose integer quantities x_j ≥ 0 to maximize total profit sum_j profit[j]*x_j, subject to resource constraints sum_j consumption[i][j]*x_j ≤ capacity[i]. Return the max profit.
profit = [3, 3]
consumption (rows=resources) = [[3, 2], [3, 1]]
capacity = [10, 7]
upper_bounds = [3, 5]"
45,sub,8,47123316,47123316,1,47123316,1,"{'ok': True, 'value': 47123316, 'stdout': '47123316\n', 'stderr': '', 'retcode': 0, 'timeout': False, 'duration_s': 0.10997462272644043}",1,Compute: 67493345 - 20370029
46,sub,32,21051174113114867971512719091613,21051374113114867971512719091613,0,21051174113114867971512719091613,1,"{'ok': True, 'value': 21051174113114867971512719091613, 'stdout': '21051174113114867971512719091613\n', 'stderr': '', 'retcode': 0, 'timeout': False, 'duration_s': 0.10106611251831055}",1,Compute: 34305859384848095499112728189360 - 13254685271733227527600009097747
47,ilp_assign,8,35,24,0,20,0,"{'ok': True, 'value': 35, 'stdout': '35\n', 'stderr': '', 'retcode': 0, 'timeout': False, 'duration_s': 0.41664981842041016}",1,"Assignment problem: Given an n×n cost matrix C, assign each worker to one task minimizing the total cost. Return the minimum total cost as an integer. 
C = [[3, 23, 21, 8, 1, 5, 14], [12, 9, 16, 2, 13, 4, 10], [23, 14, 8, 8, 17, 19, 14], [19, 9, 1, 1, 5, 16, 23], [5, 12, 3, 20, 8, 18, 21], [18, 5, 5, 13, 5, 20, 23], [24, 11, 7, 5, 5, 20, 23]]"
48,sub,16,4272205158376849,4272209563376849,0,4272205158376849,1,"{'ok': True, 'value': 4272205158376849, 'stdout': '4272205158376849\n', 'stderr': '', 'retcode': 0, 'timeout': False, 'duration_s': 0.10788989067077637}",1,Compute: 8457351073501505 - 4185145915124656
49,add,32,165774033948755041305004606111190,165774033948755041304994589531190,0,165774033948755041304994606111190,0,"{'ok': True, 'value': 165774033948755041305004606111190, 'stdout': '165774033948755041305004606111190\n', 'stderr': '', 'retcode': 0, 'timeout': False, 'duration_s': 0.10386419296264648}",1,Compute: 68611866220659233841477252089003 + 97162167728095807463527354022187
50,rod,16,203,50,0,119,0,"{'ok': True, 'value': 203, 'stdout': '203\n', 'stderr': '', 'retcode': 0, 'timeout': False, 'duration_s': 0.09469366073608398}",1,"Rod cutting: Given a rod of length N and price list P[1..N], compute the maximum obtainable revenue.
N = 16
P = [5, 14, 39, 47, 9, 16, 16, 46, 35, 24, 34, 34, 2, 37, 33, 13]"
51,ilp_assign,2,6,9,0,0,0,"{'ok': False, 'value': None, 'stdout': '', 'stderr': 'Traceback (most recent call last):\n  File ""/tmp/cot_exec_k03yjtr6/main.py"", line 29, in <module>\n    res = assignment_problem(C)\n  File ""/tmp/cot_exec_k03yjtr6/main.py"", line 21, in assignment_problem\n    C[row_covered == False, :] = np.inf\nOverflowError: cannot convert float infinity to integer\n', 'retcode': 1, 'timeout': False, 'duration_s': 0.2231438159942627}",0,"Assignment problem: Given an n×n cost matrix C, assign each worker to one task minimizing the total cost. Return the minimum total cost as an integer. 
C = [[3, 2], [4, 6]]"
52,ilp_partition,2,1,1,1,19,0,"{'ok': True, 'value': 1, 'stdout': '1\n', 'stderr': '', 'retcode': 0, 'timeout': False, 'duration_s': 0.09578275680541992}",1,"Partition: Split the items into two groups to minimize the absolute difference between the sums. Return the minimum difference as an integer.
weights = [6, 4, 5, 4]"
53,knap,32,1222,1004,0,1054,0,"{'ok': True, 'value': 1222, 'stdout': '1222\n', 'stderr': '', 'retcode': 0, 'timeout': False, 'duration_s': 0.1051938533782959}",1,"0/1 Knapsack: Given item weights W and values V and capacity C, compute the maximum total value.
W = [24, 26, 28, 28, 21, 1, 47, 4, 30, 6, 19, 22, 15, 31, 53, 19, 27, 45, 7, 10, 48, 37, 40, 7, 28, 61, 4, 11, 6, 12, 64, 28]
V = [30, 30, 5, 9, 105, 114, 30, 12, 5, 1, 66, 26, 65, 79, 42, 96, 14, 26, 88, 87, 39, 106, 24, 72, 23, 113, 26, 31, 14, 13, 19, 10]
C = 404"
54,ilp_partition,4,1,1,1,5,0,"{'ok': True, 'value': 1, 'stdout': '1\n', 'stderr': '', 'retcode': 0, 'timeout': False, 'duration_s': 0.1069035530090332}",1,"Partition: Split the items into two groups to minimize the absolute difference between the sums. Return the minimum difference as an integer.
weights = [2, 3, 4, 4]"
55,ilp_assign,32,112,113,0,113,0,"{'ok': True, 'value': 112, 'stdout': '112\n', 'stderr': '', 'retcode': 0, 'timeout': False, 'duration_s': 0.3907945156097412}",1,"Assignment problem: Given an n×n cost matrix C, assign each worker to one task minimizing the total cost. Return the minimum total cost as an integer. 
C = [[16, 90, 37, 48, 15, 11, 41], [4, 25, 26, 93, 46, 66, 2], [50, 37, 35, 61, 19, 91, 5], [78, 52, 61, 61, 1, 70, 26], [15, 66, 87, 36, 59, 19, 24], [61, 29, 16, 75, 17, 82, 82], [72, 43, 26, 40, 56, 53, 54]]"
56,ilp_partition,16,1,1,1,4,0,"{'ok': True, 'value': 1, 'stdout': '1\n', 'stderr': '', 'retcode': 0, 'timeout': False, 'duration_s': 0.09195113182067871}",1,"Partition: Split the items into two groups to minimize the absolute difference between the sums. Return the minimum difference as an integer.
weights = [36, 12, 28, 24, 24, 2, 11, 12, 40, 23, 45, 45, 31, 41, 29, 44]"
